Sample Weight (mg):	2.99
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
77.499	100.900	80.002	20.008	100.738	20.111	12.925	0.398
77.999	101.113	80.002	20.008	100.732	20.110	12.940	0.388
78.499	101.353	80.003	20.008	100.737	20.108	13.147	0.422
78.999	101.571	80.000	20.008	100.753	20.110	13.028	0.455
79.499	101.746	80.002	20.008	100.764	20.109	13.065	0.426
79.999	101.969	80.002	20.008	100.772	20.110	13.021	0.396
80.499	102.124	80.001	20.008	100.774	20.106	13.366	0.388
81.000	102.359	80.002	20.008	100.765	20.108	13.156	0.384
81.500	102.582	80.001	20.009	100.749	20.108	13.202	0.424
81.999	102.721	80.001	20.008	100.744	20.110	12.995	0.410
82.499	102.971	80.001	20.008	100.744	20.108	13.231	0.376
82.999	103.216	80.001	20.008	100.749	20.108	13.246	0.442
83.499	103.422	80.002	20.008	100.756	20.108	13.166	0.473
84.000	103.608	80.002	20.009	100.764	20.108	13.236	0.422
84.500	103.825	80.001	20.008	100.767	20.106	13.439	0.398
84.999	104.082	80.002	20.008	100.760	20.109	13.132	0.438
85.499	104.286	80.002	20.008	100.752	20.105	13.470	0.468
85.999	104.529	80.003	20.008	100.745	20.107	13.344	0.454
86.499	104.727	80.001	20.008	100.744	20.107	13.259	0.444
86.999	104.956	80.001	20.008	100.745	20.103	13.748	0.434
87.499	105.176	80.002	20.008	100.759	20.105	13.477	0.438
87.999	105.383	80.001	20.008	100.775	20.105	13.476	0.438
88.499	105.653	80.002	20.008	100.782	20.108	13.248	0.452
88.999	105.799	80.001	20.008	100.780	20.105	13.550	0.447
89.499	106.092	80.002	20.008	100.773	20.102	13.796	0.428
90.000	106.307	80.002	20.008	100.757	20.103	13.740	0.473
90.500	106.493	80.001	20.008	100.748	20.105	13.481	0.454
90.999	106.766	80.002	20.008	100.747	20.104	13.633	0.430
91.499	107.004	80.001	20.008	100.750	20.106	13.412	0.485
91.999	107.191	80.002	20.008	100.759	20.102	13.775	0.468
92.499	107.491	80.001	20.008	100.767	20.103	13.718	0.456
92.999	107.730	80.002	20.008	100.768	20.103	13.743	0.513
93.499	107.986	80.002	20.008	100.761	20.103	13.694	0.517
94.000	108.194	80.001	20.008	100.752	20.103	13.715	0.479
94.500	108.411	80.003	20.008	100.743	20.105	13.473	0.444
94.999	108.699	80.002	20.008	100.740	20.105	13.513	0.465
95.499	108.888	80.001	20.008	100.742	20.106	13.426	0.491
95.999	109.227	80.001	20.008	100.757	20.102	13.800	0.502
96.499	109.437	80.002	20.008	100.773	20.102	13.868	0.538
97.000	109.690	80.000	20.008	100.784	20.103	13.760	0.506
97.500	109.965	80.002	20.008	100.788	20.102	13.849	0.496
97.999	110.198	80.002	20.008	100.784	20.102	13.790	0.518
98.499	110.539	80.002	20.008	100.772	20.102	13.865	0.541
98.999	110.777	80.000	20.008	100.759	20.106	13.384	0.576
99.499	110.996	80.002	20.008	100.756	20.104	13.635	0.518
99.999	111.247	80.000	20.008	100.760	20.103	13.673	0.463
100.499	111.502	80.002	20.008	100.770	20.108	13.225	0.488
100.999	111.741	80.001	20.008	100.783	20.107	13.304	0.500
101.499	112.018	80.001	20.008	100.792	20.108	13.193	0.505
101.999	112.305	80.002	20.008	100.792	20.106	13.452	0.540
102.499	112.553	80.001	20.007	100.783	20.108	13.162	0.550
102.999	112.825	80.002	20.008	100.767	20.109	13.054	0.527
103.500	113.089	80.003	20.008	100.753	20.109	13.106	0.528
104.000	113.349	80.000	20.008	100.748	20.108	13.215	0.530
104.499	113.609	80.002	20.008	100.750	20.109	13.066	0.522
105.000	113.866	80.001	20.007	100.758	20.109	13.035	0.519
105.501	114.123	80.002	20.008	100.766	20.110	12.989	0.515
106.000	114.434	80.001	20.007	100.773	20.110	12.971	0.541
106.499	114.620	80.001	20.008	100.767	20.109	13.049	0.532
106.999	114.961	80.001	20.008	100.758	20.109	13.035	0.512
107.500	115.271	80.003	20.008	100.747	20.110	13.029	0.589
108.000	115.504	80.000	20.008	100.742	20.109	13.066	0.597
108.499	115.778	80.002	20.008	100.741	20.111	12.882	0.525
108.999	116.094	80.001	20.008	100.747	20.109	13.122	0.549
109.500	116.367	80.001	20.007	100.756	20.112	12.796	0.589
110.000	116.661	80.001	20.008	100.763	20.110	12.987	0.578
110.499	116.902	80.002	20.008	100.765	20.112	12.788	0.551
110.999	117.192	80.004	20.008	100.757	20.111	12.891	0.533
111.499	117.491	80.002	20.008	100.749	20.115	12.403	0.559
111.999	117.761	80.002	20.008	100.741	20.113	12.687	0.579
112.499	118.006	80.001	20.008	100.740	20.112	12.721	0.542
113.000	118.273	80.002	20.008	100.744	20.115	12.491	0.513
113.500	118.592	80.003	20.008	100.751	20.113	12.664	0.549
113.999	118.884	80.002	20.007	100.759	20.113	12.626	0.599
114.499	119.165	80.001	20.007	100.763	20.114	12.576	0.593
114.999	119.445	80.001	20.008	100.757	20.113	12.655	0.567
115.499	119.699	80.002	20.008	100.745	20.111	12.821	0.547
115.999	120.025	80.001	20.008	100.733	20.115	12.499	0.557
116.499	120.301	80.000	20.008	100.726	20.113	12.707	0.591
116.999	120.645	80.002	20.008	100.722	20.114	12.586	0.611
117.500	120.964	80.002	20.008	100.723	20.113	12.637	0.641
118.000	121.228	80.001	20.007	100.727	20.115	12.449	0.623
118.499	121.509	80.001	20.008	100.730	20.113	12.664	0.564
118.999	121.807	80.002	20.008	100.731	20.113	12.685	0.563
119.499	122.083	80.001	20.008	100.728	20.114	12.564	0.577
119.999	122.388	80.001	20.008	100.724	20.114	12.558	0.577
120.499	122.686	80.001	20.008	100.725	20.113	12.619	0.592
120.999	122.952	80.002	20.008	100.726	20.115	12.465	0.584
121.499	123.259	80.002	20.008	100.727	20.115	12.444	0.569
121.999	123.588	80.000	20.008	100.730	20.116	12.301	0.604
122.499	123.867	80.002	20.008	100.732	20.116	12.358	0.622
122.999	124.223	80.001	20.008	100.728	20.118	12.179	0.622
123.499	124.435	80.001	20.008	100.720	20.116	12.387	0.602
123.999	124.757	80.002	20.008	100.713	20.117	12.243	0.551
124.499	125.039	80.000	20.008	100.711	20.118	12.108	0.569
124.999	125.358	80.002	20.008	100.711	20.118	12.120	0.603
125.499	125.624	80.001	20.008	100.714	20.116	12.378	0.593
126.000	125.922	80.002	20.007	100.721	20.118	12.161	0.574
126.500	126.258	80.002	20.008	100.725	20.117	12.259	0.599
126.999	126.566	80.001	20.008	100.719	20.119	12.053	0.639
127.499	126.848	80.003	20.008	100.710	20.118	12.135	0.617
127.999	127.117	80.001	20.008	100.702	20.120	11.886	0.570
128.500	127.449	80.002	20.008	100.700	20.119	12.019	0.576
129.000	127.733	80.001	20.008	100.703	20.120	11.960	0.609
129.500	128.012	80.002	20.008	100.710	20.120	11.943	0.589
130.000	128.321	80.002	20.008	100.718	20.121	11.782	0.576
130.500	128.615	80.001	20.007	100.718	20.120	11.903	0.596
131.000	128.940	80.002	20.008	100.712	20.120	11.938	0.611
131.500	129.209	80.000	20.008	100.703	20.120	11.921	0.606
132.000	129.487	80.002	20.008	100.695	20.122	11.750	0.571
132.501	129.807	80.001	20.008	100.688	20.123	11.652	0.572
133.001	130.104	80.000	20.007	100.695	20.123	11.611	0.607
133.500	130.376	80.001	20.008	100.703	20.124	11.468	0.593
134.000	130.663	80.002	20.007	100.712	20.122	11.686	0.564
134.500	130.972	80.002	20.008	100.719	20.122	11.668	0.578
135.000	131.269	80.002	20.008	100.718	20.124	11.483	0.601
135.500	131.583	80.001	20.008	100.710	20.123	11.573	0.608
136.000	131.914	80.000	20.008	100.702	20.123	11.612	0.628
136.500	132.178	80.001	20.008	100.695	20.123	11.644	0.620
137.000	132.478	80.001	20.008	100.694	20.122	11.751	0.579
137.500	132.798	80.001	20.008	100.702	20.124	11.512	0.592
138.000	133.108	80.002	20.007	100.709	20.123	11.607	0.625
138.500	133.398	80.002	20.008	100.713	20.120	11.895	0.615
139.000	133.706	80.001	20.008	100.711	20.122	11.674	0.599
139.500	134.052	80.002	20.008	100.697	20.124	11.511	0.625
140.000	134.302	80.000	20.008	100.683	20.121	11.812	0.625
140.500	134.641	80.001	20.008	100.667	20.123	11.623	0.593
141.000	134.906	80.001	20.008	100.662	20.123	11.573	0.596
141.500	135.208	80.001	20.008	100.663	20.124	11.536	0.586
142.000	135.547	80.002	20.008	100.671	20.123	11.628	0.604
142.500	135.808	80.002	20.008	100.678	20.122	11.719	0.620
143.000	136.139	80.002	20.008	100.683	20.123	11.656	0.597
143.500	136.396	80.001	20.008	100.677	20.122	11.688	0.590
144.000	136.714	80.001	20.008	100.668	20.123	11.607	0.581
144.500	137.049	80.001	20.008	100.660	20.124	11.534	0.614
145.000	137.303	80.001	20.008	100.653	20.126	11.315	0.621
145.500	137.595	80.002	20.008	100.653	20.123	11.645	0.568
146.000	137.924	80.002	20.008	100.661	20.124	11.543	0.583
146.500	138.166	80.001	20.007	100.670	20.123	11.605	0.596
147.000	138.533	80.002	20.008	100.674	20.127	11.215	0.591
147.500	138.812	80.001	20.008	100.675	20.124	11.531	0.628
148.000	139.143	80.002	20.008	100.670	20.127	11.227	0.628
148.500	139.449	80.001	20.008	100.661	20.126	11.321	0.623
149.000	139.757	80.002	20.008	100.656	20.127	11.168	0.626
149.500	140.032	80.001	20.008	100.659	20.126	11.266	0.598
150.000	140.343	80.000	20.007	100.667	20.128	11.061	0.584
150.500	140.648	80.003	20.007	100.675	20.127	11.154	0.601
151.000	141.002	80.002	20.007	100.683	20.127	11.188	0.638
151.500	141.264	80.002	20.007	100.682	20.127	11.145	0.637
152.000	141.551	80.001	20.008	100.674	20.127	11.202	0.582
152.500	141.807	80.003	20.008	100.667	20.128	11.129	0.546
153.000	142.163	80.000	20.008	100.659	20.128	11.121	0.578
153.500	142.486	80.002	20.008	100.654	20.127	11.237	0.646
154.000	142.778	80.001	20.008	100.660	20.127	11.140	0.647
154.500	143.011	80.003	20.008	100.667	20.129	11.022	0.570
155.000	143.322	80.002	20.008	100.673	20.128	11.055	0.534
155.500	143.675	80.001	20.007	100.674	20.129	11.019	0.604
156.000	143.937	80.002	20.007	100.667	20.131	10.727	0.639
156.500	144.235	80.001	20.008	100.656	20.128	11.029	0.587
157.000	144.506	80.001	20.008	100.648	20.129	10.944	0.565
157.500	144.831	80.003	20.008	100.647	20.131	10.738	0.583
158.000	145.144	80.001	20.008	100.654	20.129	11.002	0.617
158.500	145.412	80.002	20.007	100.666	20.129	10.924	0.609
159.000	145.675	80.002	20.008	100.670	20.129	10.932	0.555
159.500	145.979	80.002	20.008	100.667	20.131	10.716	0.549
160.000	146.330	80.002	20.008	100.655	20.131	10.776	0.611
160.500	146.574	80.000	20.009	100.639	20.128	11.059	0.625
161.000	146.864	80.002	20.008	100.627	20.133	10.512	0.564
161.500	147.197	80.002	20.008	100.627	20.132	10.657	0.579
162.000	147.474	80.001	20.008	100.631	20.132	10.634	0.617
162.500	147.720	80.001	20.008	100.639	20.133	10.542	0.567
163.000	148.045	80.001	20.007	100.646	20.132	10.641	0.547
163.500	148.325	80.002	20.008	100.643	20.133	10.591	0.587
164.000	148.615	80.002	20.008	100.636	20.131	10.808	0.588
164.500	148.933	80.002	20.008	100.627	20.133	10.529	0.589
165.000	149.242	80.001	20.008	100.621	20.133	10.526	0.618
165.500	149.496	80.001	20.008	100.622	20.136	10.236	0.595
166.000	149.806	80.002	20.008	100.629	20.134	10.442	0.563
166.500	150.114	80.002	20.008	100.637	20.133	10.572	0.591
167.000	150.378	80.002	20.008	100.641	20.135	10.329	0.596
167.500	150.648	80.003	20.008	100.639	20.131	10.716	0.553
168.000	150.942	80.000	20.008	100.632	20.132	10.636	0.548
168.500	151.243	80.001	20.008	100.625	20.132	10.641	0.579
169.000	151.554	80.001	20.008	100.619	20.131	10.806	0.603
169.500	151.776	80.001	20.007	100.622	20.130	10.847	0.573
170.000	152.072	80.002	20.007	100.631	20.130	10.824	0.526
170.500	152.393	80.001	20.008	100.637	20.131	10.741	0.568
171.000	152.662	80.001	20.008	100.636	20.133	10.522	0.604
171.500	152.952	80.000	20.008	100.632	20.134	10.394	0.575
172.000	153.276	80.001	20.008	100.625	20.132	10.651	0.587
172.500	153.550	80.002	20.008	100.617	20.134	10.470	0.606
173.000	153.815	80.000	20.008	100.619	20.134	10.413	0.568
173.500	154.118	80.002	20.008	100.627	20.131	10.752	0.553
174.000	154.410	80.001	20.007	100.636	20.135	10.301	0.582
174.500	154.661	80.002	20.007	100.644	20.133	10.513	0.569
175.000	154.964	80.001	20.007	100.643	20.134	10.410	0.549
175.500	155.219	80.000	20.008	100.631	20.133	10.497	0.556
176.000	155.508	80.001	20.008	100.619	20.136	10.223	0.551
176.500	155.822	80.001	20.008	100.608	20.137	10.124	0.573
177.000	156.117	80.001	20.008	100.604	20.135	10.318	0.606
177.500	156.418	80.001	20.008	100.611	20.135	10.291	0.603
178.000	156.693	80.002	20.008	100.624	20.136	10.251	0.586
178.500	156.995	80.000	20.008	100.630	20.136	10.233	0.576
179.000	157.296	80.001	20.008	100.630	20.136	10.289	0.590
179.500	157.536	80.001	20.008	100.620	20.133	10.507	0.572
180.000	157.829	80.002	20.008	100.605	20.133	10.523	0.537
180.500	158.121	80.001	20.008	100.594	20.134	10.440	0.560
181.000	158.424	80.000	20.008	100.592	20.132	10.609	0.591
181.500	158.694	80.002	20.008	100.599	20.133	10.551	0.584
182.000	158.962	80.001	20.007	100.607	20.132	10.620	0.555
182.500	159.255	80.002	20.008	100.614	20.130	10.892	0.549
183.000	159.502	80.000	20.008	100.610	20.133	10.598	0.550
183.500	159.777	80.001	20.008	100.602	20.134	10.493	0.531
184.000	160.079	80.001	20.008	100.590	20.132	10.691	0.550
184.500	160.349	80.001	20.008	100.589	20.130	10.867	0.575
185.000	160.600	80.002	20.008	100.590	20.134	10.400	0.547
185.500	160.888	80.001	20.007	100.598	20.133	10.530	0.530
186.000	161.185	80.002	20.008	100.602	20.131	10.771	0.562
186.500	161.465	80.002	20.008	100.601	20.131	10.735	0.581
187.000	161.716	80.001	20.008	100.593	20.130	10.826	0.554
187.500	162.002	80.002	20.008	100.584	20.132	10.614	0.534
188.000	162.294	80.001	20.008	100.580	20.132	10.648	0.558
188.500	162.575	80.002	20.008	100.584	20.131	10.739	0.575
189.000	162.838	80.002	20.007	100.592	20.131	10.796	0.559
189.500	163.116	80.001	20.008	100.600	20.130	10.820	0.543
190.000	163.420	80.002	20.008	100.605	20.130	10.815	0.561
190.500	163.649	80.001	20.008	100.608	20.131	10.797	0.557
191.000	163.941	80.001	20.008	100.606	20.131	10.770	0.527
191.500	164.217	80.001	20.008	100.605	20.133	10.560	0.545
192.000	164.466	80.002	20.008	100.606	20.132	10.688	0.546
192.500	164.803	80.002	20.008	100.609	20.132	10.661	0.555
193.000	165.058	80.001	20.008	100.618	20.132	10.642	0.589
193.500	165.314	80.002	20.008	100.627	20.131	10.773	0.552
194.000	165.591	80.001	20.008	100.631	20.132	10.688	0.522
194.500	165.854	80.001	20.008	100.630	20.130	10.917	0.536
195.000	166.165	80.002	20.008	100.628	20.128	11.080	0.557
195.500	166.409	80.001	20.008	100.620	20.127	11.203	0.565
196.000	166.652	80.002	20.008	100.612	20.128	11.066	0.521
196.500	166.966	80.001	20.008	100.610	20.127	11.142	0.522
197.000	167.209	80.002	20.007	100.615	20.129	10.935	0.557
197.500	167.501	80.002	20.008	100.615	20.126	11.287	0.546
198.000	167.748	80.000	20.007	100.611	20.129	10.969	0.537
198.500	168.067	80.002	20.008	100.603	20.129	10.960	0.552
199.000	168.315	80.000	20.008	100.594	20.126	11.262	0.567
199.500	168.633	80.002	20.008	100.587	20.127	11.225	0.567
200.000	168.831	80.001	20.008	100.588	20.127	11.208	0.541
200.500	169.112	80.002	20.008	100.592	20.127	11.128	0.497
201.000	169.412	80.001	20.008	100.600	20.128	11.106	0.531
201.500	169.702	80.002	20.008	100.607	20.125	11.350	0.586
202.000	169.956	80.001	20.008	100.600	20.128	11.117	0.567
202.500	170.194	80.001	20.008	100.593	20.124	11.494	0.517
203.000	170.487	80.002	20.008	100.586	20.127	11.173	0.511
203.500	170.763	80.002	20.008	100.585	20.125	11.358	0.550
204.000	170.989	80.000	20.008	100.586	20.127	11.213	0.535
204.500	171.263	80.001	20.008	100.594	20.127	11.212	0.501
205.000	171.559	80.001	20.008	100.600	20.128	11.116	0.535
205.500	171.814	80.001	20.007	100.599	20.123	11.577	0.561
206.000	172.086	80.001	20.008	100.592	20.125	11.431	0.540
206.500	172.347	80.003	20.008	100.589	20.126	11.259	0.530
207.000	172.641	80.001	20.008	100.588	20.127	11.217	0.544
207.500	172.842	80.001	20.008	100.590	20.127	11.198	0.525
208.000	173.143	80.003	20.008	100.599	20.123	11.633	0.499
208.500	173.385	80.002	20.007	100.608	20.125	11.425	0.522
209.000	173.683	80.001	20.008	100.608	20.125	11.407	0.542
209.500	173.938	80.002	20.008	100.602	20.121	11.818	0.547
210.000	174.218	80.001	20.008	100.593	20.123	11.552	0.544
210.500	174.474	80.004	20.008	100.584	20.122	11.714	0.536
211.000	174.709	80.001	20.009	100.575	20.124	11.546	0.513
211.500	174.984	80.001	20.007	100.572	20.123	11.590	0.500
212.000	175.283	80.001	20.008	100.577	20.123	11.568	0.542
