Sample Weight (mg):	1.02
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
35.500	87.621	80.002	20.008	100.283	20.070	14.495	0.034
36.000	87.633	80.000	20.008	100.275	20.070	14.527	0.049
36.500	87.698	80.001	20.008	100.268	20.071	14.282	0.068
37.001	87.775	80.001	20.008	100.268	20.070	14.517	0.109
37.501	87.764	80.001	20.008	100.284	20.068	15.278	0.104
38.000	87.794	80.000	20.007	100.300	20.067	15.578	0.043
38.500	87.824	80.000	20.008	100.314	20.068	15.261	0.040
39.000	87.872	80.001	20.007	100.323	20.067	15.377	0.069
39.501	87.922	80.001	20.008	100.324	20.066	15.602	0.088
40.001	88.001	80.001	20.007	100.317	20.065	16.036	0.114
40.500	88.039	80.001	20.008	100.308	20.065	16.022	0.123
41.001	88.041	80.001	20.008	100.310	20.064	16.450	0.078
41.501	88.116	80.000	20.008	100.319	20.065	16.100	0.059
42.000	88.191	80.002	20.008	100.329	20.062	16.899	0.114
42.500	88.191	80.002	20.007	100.336	20.063	16.770	0.112
43.001	88.243	80.000	20.008	100.342	20.062	16.990	0.063
43.501	88.317	80.000	20.008	100.335	20.062	16.885	0.089
44.000	88.382	80.001	20.008	100.328	20.062	17.126	0.133
44.500	88.436	80.001	20.008	100.327	20.061	17.347	0.129
45.000	88.451	80.003	20.008	100.328	20.061	17.337	0.094
45.500	88.485	80.000	20.008	100.330	20.060	17.749	0.059
46.000	88.555	80.001	20.008	100.337	20.057	18.479	0.077
46.500	88.598	80.000	20.008	100.341	20.058	18.150	0.108
47.001	88.685	79.999	20.008	100.341	20.059	17.929	0.121
47.501	88.762	80.001	20.008	100.337	20.057	18.650	0.147
48.000	88.799	80.002	20.008	100.334	20.057	18.676	0.139
48.500	88.837	80.000	20.008	100.332	20.055	18.988	0.094
49.001	88.876	80.000	20.008	100.333	20.056	18.976	0.076
49.501	88.976	80.000	20.008	100.340	20.054	19.315	0.108
50.000	89.048	80.001	20.008	100.351	20.056	18.901	0.156
50.500	89.104	80.003	20.007	100.362	20.054	19.526	0.150
51.000	89.194	80.001	20.008	100.371	20.053	19.910	0.137
51.500	89.230	80.000	20.007	100.379	20.052	20.059	0.136
52.000	89.358	80.001	20.008	100.372	20.051	20.384	0.145
52.500	89.442	80.001	20.008	100.365	20.052	20.015	0.188
53.000	89.476	80.000	20.008	100.358	20.051	20.269	0.166
53.500	89.544	80.001	20.008	100.352	20.052	20.154	0.110
54.000	89.610	80.001	20.008	100.349	20.051	20.526	0.118
54.500	89.670	80.000	20.008	100.355	20.049	21.041	0.130
55.000	89.769	80.002	20.007	100.361	20.049	20.943	0.142
55.500	89.852	80.000	20.008	100.361	20.047	21.462	0.171
56.000	89.948	80.001	20.008	100.357	20.046	21.953	0.181
56.500	89.996	80.002	20.008	100.354	20.047	21.647	0.162
57.000	90.058	79.999	20.008	100.356	20.046	21.829	0.127
57.501	90.132	80.000	20.007	100.363	20.044	22.546	0.123
58.001	90.249	80.003	20.008	100.378	20.043	22.775	0.163
58.500	90.315	80.002	20.008	100.397	20.044	22.523	0.187
59.001	90.364	80.000	20.007	100.415	20.042	23.023	0.149
59.501	90.481	80.000	20.008	100.423	20.042	23.230	0.140
60.000	90.555	79.999	20.008	100.425	20.042	23.190	0.178
60.500	90.619	80.002	20.008	100.426	20.039	23.917	0.165
61.001	90.726	80.002	20.008	100.424	20.039	24.034	0.155
61.501	90.793	80.001	20.007	100.426	20.037	24.704	0.173
62.000	90.910	80.001	20.007	100.434	20.036	25.055	0.179
62.500	91.033	80.001	20.008	100.441	20.037	24.534	0.212
63.000	91.151	80.000	20.008	100.449	20.039	24.168	0.241
63.501	91.238	80.002	20.008	100.457	20.035	25.264	0.223
64.001	91.323	79.999	20.008	100.460	20.036	24.879	0.188
64.500	91.459	80.001	20.008	100.460	20.035	25.326	0.196
65.000	91.587	80.002	20.008	100.460	20.034	25.730	0.243
65.500	91.693	80.000	20.007	100.466	20.034	25.582	0.249
66.000	91.740	80.000	20.008	100.473	20.036	25.110	0.193
66.500	91.867	80.000	20.007	100.482	20.030	26.800	0.164
67.000	91.954	80.001	20.007	100.490	20.030	26.788	0.195
67.500	92.095	80.001	20.007	100.498	20.032	26.228	0.221
68.000	92.210	79.999	20.007	100.497	20.028	27.531	0.242
68.500	92.344	80.001	20.008	100.490	20.031	26.413	0.253
69.000	92.506	80.000	20.008	100.481	20.031	26.465	0.273
69.500	92.615	80.000	20.008	100.477	20.030	26.785	0.284
70.001	92.717	80.000	20.007	100.479	20.031	26.567	0.241
70.501	92.863	80.001	20.007	100.486	20.030	26.790	0.229
71.000	93.028	80.001	20.007	100.494	20.030	26.713	0.279
71.500	93.148	80.002	20.007	100.501	20.029	27.206	0.298
72.000	93.274	80.001	20.008	100.501	20.029	27.120	0.265
72.501	93.443	80.001	20.008	100.496	20.031	26.568	0.270
73.001	93.539	80.000	20.008	100.491	20.033	25.868	0.280
73.501	93.719	80.001	20.008	100.490	20.029	27.039	0.271
74.001	93.822	80.001	20.007	100.489	20.034	25.749	0.280
74.501	93.974	80.000	20.007	100.493	20.031	26.452	0.269
75.001	94.097	79.999	20.007	100.496	20.027	27.868	0.265
75.500	94.267	80.001	20.007	100.490	20.029	27.100	0.284
76.000	94.411	80.001	20.008	100.482	20.028	27.526	0.303
76.500	94.508	80.000	20.008	100.475	20.033	25.785	0.277
77.000	94.715	80.001	20.008	100.467	20.029	27.286	0.272
77.501	94.805	79.999	20.008	100.461	20.031	26.652	0.301
78.001	94.987	80.001	20.008	100.467	20.032	26.310	0.285
78.501	95.175	80.001	20.008	100.474	20.034	25.728	0.321
79.001	95.326	80.000	20.007	100.482	20.028	27.509	0.354
79.501	95.397	80.001	20.007	100.488	20.026	28.152	0.281
80.001	95.587	80.002	20.007	100.491	20.028	27.496	0.241
80.500	95.952	80.000	20.008	100.483	20.026	28.125	0.408
81.000	95.819	80.000	20.007	100.476	20.028	27.367	0.394
81.500	95.878	80.002	20.008	100.473	20.028	27.376	0.079
82.000	96.153	80.003	20.008	100.474	20.025	28.260	0.130
82.500	96.479	80.000	20.007	100.480	20.025	28.468	0.467
83.000	96.608	80.000	20.008	100.489	20.026	28.018	0.528
83.501	96.336	80.001	20.008	100.497	20.026	28.163	0.156
84.001	96.981	79.999	20.008	100.500	20.025	28.490	0.114
84.501	96.963	80.000	20.008	100.497	20.022	29.256	0.500
85.001	97.272	80.000	20.008	100.493	20.023	29.075	0.459
85.501	97.331	80.001	20.008	100.492	20.022	29.226	0.330
86.001	97.589	79.999	20.008	100.499	20.023	28.982	0.343
86.501	97.755	80.000	20.008	100.506	20.022	29.362	0.371
87.001	97.915	80.000	20.007	100.515	20.026	28.218	0.375
87.501	98.123	80.000	20.008	100.522	20.028	27.559	0.347
88.000	98.150	80.000	20.008	100.521	20.024	28.552	0.302
88.501	98.315	80.000	20.008	100.514	20.021	29.490	0.213
89.001	98.682	79.999	20.007	100.506	20.021	29.589	0.362
89.500	98.888	79.999	20.007	100.503	20.022	29.392	0.553
90.000	98.913	80.002	20.008	100.506	20.022	29.279	0.402
90.500	99.113	80.001	20.008	100.515	20.021	29.509	0.228
91.000	99.381	80.000	20.007	100.526	20.021	29.711	0.346
91.500	99.541	80.001	20.008	100.535	20.020	29.791	0.448
92.000	99.858	79.999	20.007	100.538	20.020	29.922	0.452
92.500	99.950	80.001	20.008	100.537	20.021	29.575	0.443
93.000	100.080	80.001	20.007	100.537	20.019	30.431	0.316
93.500	100.525	79.998	20.008	100.534	20.016	31.117	0.398
94.000	100.864	80.001	20.007	100.543	20.017	30.936	0.680
94.500	101.090	80.001	20.007	100.550	20.018	30.668	0.674
95.000	100.830	80.001	20.008	100.552	20.016	31.306	0.265
95.500	101.211	80.000	20.007	100.550	20.015	31.340	0.044
96.001	101.342	79.999	20.008	100.544	20.017	30.918	0.317
96.501	101.514	79.999	20.007	100.528	20.018	30.491	0.407
97.000	101.684	80.001	20.008	100.514	20.016	31.103	0.322
97.500	102.008	80.000	20.008	100.510	20.019	30.340	0.418
98.000	102.258	80.000	20.008	100.513	20.016	31.235	0.534
98.500	102.356	80.000	20.007	100.520	20.016	31.035	0.461
99.000	102.517	80.001	20.008	100.531	20.014	31.799	0.303
99.500	102.813	79.999	20.008	100.539	20.013	32.013	0.358
100.000	103.034	79.999	20.011	100.541	20.012	32.437	0.487
100.500	103.326	80.001	20.003	100.578	20.011	32.603	0.515
101.001	103.423	80.001	20.012	100.550	20.013	32.044	0.450
101.501	103.673	80.000	20.008	100.512	20.014	31.803	0.368
102.001	103.890	79.999	20.008	100.493	20.015	31.594	0.407
102.500	104.159	79.997	20.006	100.486	20.016	31.012	0.476
103.000	104.423	80.003	20.012	100.434	20.016	31.052	0.510
103.500	104.586	80.000	20.010	100.400	20.020	29.933	0.480
104.000	104.822	79.999	20.007	100.470	20.020	29.968	0.413
104.500	105.079	80.001	20.006	100.541	20.021	29.550	0.446
105.000	105.233	80.000	20.007	100.588	20.021	29.690	0.452
105.500	105.535	79.999	20.008	100.625	20.019	30.143	0.433
106.000	105.741	80.000	20.008	100.702	20.019	30.227	0.482
106.500	105.998	80.001	20.007	100.688	20.019	30.212	0.485
107.000	106.205	79.999	20.007	100.651	20.019	30.262	0.464
107.501	106.477	80.001	20.008	100.624	20.019	30.110	0.472
108.001	106.698	80.001	20.008	100.605	20.021	29.768	0.486
108.500	106.936	80.000	20.008	100.590	20.019	30.393	0.476
109.000	107.141	80.001	20.008	100.570	20.020	29.871	0.451
109.501	107.412	79.999	20.008	100.556	20.019	30.324	0.460
110.001	107.626	80.002	20.007	100.558	20.019	30.296	0.481
110.500	107.886	80.001	20.007	100.571	20.019	30.127	0.480
111.000	108.121	80.001	20.007	100.587	20.019	30.102	0.484
111.500	108.439	80.000	20.007	100.593	20.021	29.615	0.524
112.000	108.611	80.001	20.008	100.582	20.021	29.582	0.521
112.500	108.919	79.999	20.008	100.560	20.020	30.083	0.485
113.000	109.147	79.999	20.008	100.544	20.019	30.315	0.508
113.500	109.396	80.000	20.008	100.534	20.021	29.732	0.507
114.000	109.641	80.000	20.008	100.535	20.020	29.957	0.486
114.500	109.861	80.000	20.007	100.553	20.019	30.150	0.479
115.000	110.153	80.001	20.007	100.570	20.019	30.272	0.488
115.500	110.402	80.001	20.007	100.580	20.020	29.948	0.527
116.000	110.689	80.000	20.008	100.582	20.018	30.398	0.538
116.500	110.899	80.001	20.008	100.580	20.019	30.184	0.516
117.000	111.157	80.000	20.007	100.568	20.019	30.307	0.483
117.500	111.433	80.000	20.008	100.560	20.018	30.611	0.501
118.000	111.682	80.001	20.007	100.551	20.020	29.782	0.530
118.500	111.950	80.001	20.008	100.543	20.017	30.754	0.521
119.000	112.248	80.000	20.007	100.543	20.017	30.949	0.541
119.500	112.462	80.001	20.008	100.558	20.019	30.195	0.539
120.000	112.793	80.001	20.007	100.573	20.020	29.865	0.529
120.500	113.061	80.001	20.007	100.586	20.020	29.996	0.572
121.000	113.328	80.001	20.008	100.596	20.019	30.335	0.567
121.500	113.581	80.002	20.008	100.599	20.018	30.685	0.528
122.000	113.846	79.999	20.008	100.593	20.021	29.619	0.519
122.500	114.104	80.001	20.007	100.584	20.021	29.572	0.520
123.000	114.391	80.000	20.008	100.578	20.022	29.188	0.534
123.500	114.655	80.001	20.008	100.577	20.021	29.494	0.548
124.000	114.950	80.000	20.007	100.581	20.022	29.256	0.555
124.500	115.253	80.002	20.007	100.582	20.022	29.248	0.578
125.000	115.513	80.001	20.008	100.582	20.023	29.150	0.581
125.500	115.810	80.000	20.007	100.583	20.022	29.296	0.560
126.000	116.063	80.002	20.008	100.574	20.024	28.839	0.554
126.500	116.362	80.000	20.008	100.563	20.021	29.495	0.552
127.000	116.659	80.001	20.008	100.554	20.018	30.552	0.574
127.500	116.938	80.001	20.008	100.546	20.017	30.692	0.586
128.000	117.207	80.001	20.008	100.540	20.018	30.412	0.562
128.500	117.500	80.002	20.008	100.545	20.020	29.826	0.555
129.000	117.788	80.000	20.007	100.550	20.021	29.744	0.571
129.500	118.070	80.001	20.008	100.550	20.019	30.071	0.576
130.000	118.305	80.002	20.007	100.550	20.020	29.996	0.544
130.500	118.630	80.000	20.008	100.544	20.022	29.173	0.539
131.000	118.913	80.001	20.008	100.532	20.024	28.601	0.584
131.500	119.241	80.001	20.008	100.524	20.025	28.488	0.610
132.000	119.515	80.002	20.008	100.524	20.026	28.148	0.607
132.500	119.758	80.001	20.007	100.524	20.024	28.737	0.560
133.000	120.091	80.001	20.008	100.528	20.027	27.709	0.546
133.500	120.379	80.000	20.008	100.532	20.027	27.665	0.598
134.000	120.678	80.001	20.008	100.533	20.027	27.783	0.604
134.500	120.920	79.999	20.008	100.531	20.029	27.058	0.564
135.000	121.224	80.001	20.008	100.530	20.027	27.736	0.543
135.500	121.508	80.000	20.007	100.524	20.028	27.328	0.567
136.001	121.854	80.000	20.008	100.524	20.026	28.120	0.609
136.500	122.101	80.001	20.008	100.526	20.028	27.430	0.611
137.000	122.430	80.001	20.009	100.535	20.028	27.408	0.584
137.500	122.699	79.999	20.007	100.550	20.025	28.226	0.587
138.000	123.037	80.002	20.007	100.571	20.027	27.902	0.603
138.500	123.331	80.000	20.007	100.581	20.027	27.838	0.619
139.000	123.608	80.002	20.007	100.575	20.025	28.288	0.601
139.500	123.941	79.999	20.008	100.551	20.027	27.899	0.591
140.000	124.204	80.002	20.008	100.521	20.026	28.020	0.603
140.500	124.502	80.000	20.008	100.489	20.026	28.199	0.578
141.000	124.800	80.000	20.008	100.467	20.024	28.519	0.579
141.500	125.124	80.001	20.008	100.462	20.023	28.912	0.609
142.000	125.427	80.001	20.008	100.471	20.025	28.398	0.624
142.500	125.697	80.001	20.008	100.479	20.028	27.510	0.600
143.000	125.967	80.002	20.008	100.487	20.026	28.097	0.557
143.500	126.241	80.000	20.007	100.494	20.025	28.425	0.542
144.000	126.559	80.001	20.008	100.491	20.025	28.471	0.568
144.500	126.880	80.001	20.007	100.485	20.024	28.529	0.616
145.000	127.167	79.999	20.008	100.476	20.023	28.871	0.624
145.500	127.504	80.001	20.008	100.469	20.022	29.368	0.616
146.000	127.758	80.001	20.008	100.462	20.025	28.263	0.607
146.500	128.065	80.001	20.008	100.465	20.025	28.335	0.576
147.000	128.398	80.000	20.008	100.473	20.025	28.409	0.601
147.500	128.699	80.002	20.008	100.481	20.025	28.516	0.637
148.000	129.030	79.999	20.007	100.489	20.026	28.102	0.633
148.500	129.279	80.001	20.008	100.494	20.025	28.504	0.606
149.001	129.588	80.001	20.007	100.492	20.025	28.514	0.569
149.500	129.933	80.001	20.008	100.486	20.024	28.530	0.606
150.000	130.243	80.000	20.009	100.478	20.025	28.435	0.655
150.500	130.516	80.001	20.008	100.477	20.025	28.465	0.619
151.000	130.874	80.001	20.008	100.477	20.025	28.296	0.607
151.500	131.145	80.001	20.008	100.480	20.025	28.337	0.630
152.000	131.426	80.002	20.007	100.487	20.025	28.210	0.591
152.500	131.747	80.001	20.007	100.490	20.026	28.134	0.577
153.000	132.038	80.001	20.008	100.484	20.025	28.492	0.606
153.500	132.335	80.001	20.007	100.471	20.024	28.568	0.600
154.000	132.630	80.001	20.008	100.456	20.026	28.118	0.590
154.500	132.906	80.000	20.008	100.446	20.026	27.895	0.582
155.000	133.237	80.001	20.008	100.442	20.028	27.516	0.589
155.500	133.550	80.001	20.008	100.446	20.026	28.036	0.625
156.000	133.873	80.000	20.008	100.456	20.026	28.135	0.640
156.500	134.138	80.002	20.008	100.468	20.025	28.466	0.612
157.000	134.485	80.000	20.007	100.470	20.026	27.939	0.600
157.500	134.800	80.000	20.008	100.468	20.029	27.243	0.637
158.000	135.064	80.000	20.008	100.459	20.027	27.856	0.620
158.500	135.384	80.000	20.008	100.450	20.025	28.216	0.582
159.000	135.667	80.001	20.008	100.445	20.028	27.462	0.594
159.500	135.954	80.000	20.008	100.447	20.027	27.709	0.587
160.000	136.284	80.001	20.008	100.456	20.027	27.615	0.593
160.500	136.560	80.002	20.007	100.468	20.028	27.418	0.611
161.000	136.838	80.000	20.007	100.474	20.027	27.766	0.580
161.501	137.159	80.000	20.008	100.471	20.028	27.410	0.577
162.001	137.463	80.001	20.007	100.461	20.029	27.130	0.612
162.500	137.768	79.999	20.008	100.447	20.029	27.233	0.617
163.000	138.040	80.001	20.008	100.433	20.030	26.744	0.594
163.500	138.350	79.999	20.008	100.424	20.030	26.730	0.580
164.000	138.632	80.001	20.008	100.425	20.032	26.139	0.587
164.500	138.945	80.000	20.008	100.433	20.027	27.680	0.593
165.000	139.245	79.999	20.007	100.441	20.028	27.505	0.604
165.500	139.495	80.001	20.007	100.449	20.029	27.142	0.581
166.000	139.864	80.001	20.008	100.450	20.029	27.187	0.584
166.500	140.122	79.999	20.007	100.444	20.029	27.029	0.623
167.000	140.444	80.001	20.008	100.436	20.031	26.461	0.603
167.501	140.762	80.001	20.008	100.428	20.030	26.712	0.610
168.001	141.056	80.001	20.008	100.421	20.030	26.867	0.626
168.500	141.383	80.000	20.008	100.422	20.028	27.479	0.617
169.000	141.630	80.001	20.008	100.428	20.031	26.617	0.598
169.500	141.941	80.001	20.007	100.427	20.026	28.003	0.566
170.000	142.220	80.000	20.007	100.426	20.030	26.901	0.574
170.500	142.575	80.000	20.008	100.418	20.029	27.167	0.612
171.000	142.917	80.001	20.007	100.407	20.027	27.749	0.665
171.500	143.188	79.999	20.008	100.393	20.031	26.592	0.654
172.000	143.454	80.001	20.008	100.390	20.029	27.097	0.575
172.500	143.775	80.001	20.008	100.391	20.029	27.272	0.562
173.000	144.130	80.000	20.007	100.403	20.029	27.117	0.632
173.500	144.380	80.000	20.008	100.418	20.028	27.372	0.641
174.000	144.692	80.000	20.008	100.432	20.028	27.308	0.583
174.500	144.969	80.001	20.008	100.436	20.034	25.607	0.576
175.000	145.322	80.001	20.008	100.436	20.028	27.370	0.610
175.500	145.614	80.001	20.008	100.430	20.030	26.770	0.638
176.000	145.912	80.000	20.008	100.423	20.032	26.257	0.618
176.500	146.218	79.999	20.008	100.417	20.031	26.510	0.597
177.000	146.539	80.000	20.008	100.417	20.031	26.641	0.615
177.500	146.797	80.001	20.007	100.426	20.032	26.065	0.602
178.000	147.178	80.000	20.008	100.429	20.033	25.937	0.609
178.500	147.407	80.001	20.007	100.431	20.033	25.964	0.625
179.000	147.720	80.001	20.008	100.427	20.034	25.710	0.576
179.500	148.010	80.001	20.008	100.422	20.034	25.624	0.573
180.000	148.306	79.999	20.008	100.407	20.033	25.999	0.595
180.500	148.605	80.002	20.008	100.400	20.033	25.849	0.590
181.000	148.832	80.000	20.008	100.399	20.034	25.466	0.560
181.500	149.195	80.000	20.008	100.403	20.037	24.656	0.558
182.000	149.471	80.001	20.008	100.408	20.040	23.873	0.615
182.500	149.745	80.001	20.007	100.423	20.036	25.010	0.594
183.000	150.087	80.000	20.008	100.429	20.037	24.723	0.583
183.500	150.362	79.998	20.008	100.426	20.037	24.591	0.616
184.000	150.669	80.002	20.008	100.418	20.036	24.985	0.600
184.500	150.985	80.000	20.008	100.414	20.039	23.977	0.603
185.000	151.265	80.001	20.008	100.407	20.035	25.119	0.609
185.500	151.566	80.001	20.008	100.406	20.040	23.816	0.588
186.000	151.832	80.000	20.007	100.411	20.039	24.195	0.574
186.500	152.195	80.000	20.007	100.418	20.037	24.534	0.598
187.000	152.412	80.001	20.008	100.422	20.039	24.028	0.604
187.500	152.718	80.000	20.008	100.417	20.036	24.954	0.551
188.000	153.084	80.001	20.008	100.410	20.038	24.368	0.598
188.500	153.258	80.002	20.008	100.400	20.037	24.736	0.606
189.000	153.403	80.000	20.008	100.397	20.036	25.070	0.430
189.500	153.920	80.000	20.007	100.395	20.037	24.583	0.490
190.000	154.194	80.001	20.008	100.400	20.036	25.084	0.727
190.500	154.517	80.001	20.008	100.407	20.037	24.807	0.694
191.000	154.758	79.999	20.007	100.415	20.037	24.699	0.580
191.500	154.870	80.001	20.008	100.419	20.037	24.546	0.458
192.000	155.138	80.003	20.008	100.416	20.036	25.118	0.366
192.500	155.842	80.000	20.007	100.408	20.035	25.246	0.676
193.000	155.824	80.002	20.009	100.401	20.034	25.730	0.829
193.500	156.308	80.000	20.008	100.399	20.036	24.925	0.576
194.000	156.563	80.001	20.007	100.399	20.035	25.229	0.602
194.500	156.865	80.000	20.008	100.405	20.038	24.258	0.648
195.000	157.192	80.002	20.007	100.414	20.035	25.135	0.593
195.500	157.451	80.001	20.007	100.419	20.035	25.186	0.607
196.000	157.666	80.000	20.008	100.415	20.034	25.573	0.530
196.500	158.001	80.000	20.007	100.405	20.035	25.264	0.512
197.000	158.394	80.001	20.008	100.395	20.035	25.318	0.639
197.500	158.649	80.000	20.008	100.387	20.033	25.906	0.688
198.000	158.927	80.001	20.008	100.388	20.035	25.271	0.590
198.500	159.190	80.000	20.008	100.395	20.035	25.162	0.537
199.000	159.518	80.001	20.007	100.404	20.032	26.241	0.566
199.500	159.789	80.001	20.007	100.412	20.033	25.919	0.595
200.000	160.079	80.001	20.008	100.412	20.034	25.629	0.580
200.500	160.367	79.999	20.007	100.404	20.034	25.623	0.569
201.000	160.626	80.001	20.007	100.396	20.035	25.231	0.563
201.500	160.958	80.000	20.007	100.388	20.034	25.502	0.569
202.000	161.237	80.001	20.009	100.375	20.035	25.395	0.601
202.500	161.519	80.000	20.008	100.371	20.035	25.277	0.586
203.000	161.803	80.000	20.008	100.378	20.035	25.225	0.563
203.500	162.072	80.000	20.007	100.386	20.038	24.377	0.559
204.000	162.379	80.000	20.007	100.394	20.035	25.157	0.565
204.500	162.672	80.001	20.007	100.407	20.036	24.819	0.588
205.000	162.880	80.000	20.008	100.408	20.035	25.383	0.550
205.500	163.182	80.002	20.008	100.401	20.037	24.740	0.506
206.000	163.447	79.999	20.008	100.394	20.037	24.533	0.539
206.500	163.715	80.002	20.008	100.389	20.036	24.898	0.550
207.000	164.040	80.000	20.008	100.388	20.037	24.720	0.563
207.500	164.296	80.000	20.007	100.395	20.035	25.256	0.587
208.000	164.611	80.001	20.007	100.399	20.036	24.913	0.576
208.500	164.870	80.000	20.008	100.395	20.036	24.956	0.573
209.000	165.148	80.001	20.008	100.385	20.040	23.603	0.556
209.500	165.439	80.000	20.008	100.370	20.041	23.269	0.553
210.000	165.764	80.000	20.008	100.355	20.043	22.884	0.592
210.500	166.037	80.000	20.007	100.344	20.040	23.663	0.607
211.000	166.310	80.000	20.008	100.346	20.039	23.957	0.572
211.500	166.603	80.000	20.008	100.353	20.039	24.180	0.556
212.000	166.879	80.001	20.008	100.362	20.037	24.662	0.567
212.500	167.135	80.000	20.008	100.370	20.039	24.169	0.550
