Sample Weight (mg):	3.04
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
29.000	92.000	80.001	20.009	100.582	20.060	2.834	0.093
29.500	92.025	80.002	20.009	100.589	20.062	2.651	0.095
30.000	92.052	80.003	20.009	100.597	20.057	3.116	0.077
30.501	92.142	80.001	20.010	100.597	20.061	2.759	0.084
31.000	92.237	80.002	20.010	100.592	20.059	2.937	0.151
31.500	92.239	80.003	20.009	100.586	20.056	3.271	0.141
32.000	92.342	80.002	20.009	100.581	20.058	3.002	0.101
32.501	92.450	80.003	20.010	100.584	20.059	2.978	0.157
33.001	92.463	80.002	20.009	100.597	20.058	3.059	0.166
33.500	92.528	80.002	20.009	100.615	20.055	3.393	0.100
34.000	92.552	80.001	20.009	100.634	20.055	3.328	0.084
34.500	92.632	80.002	20.009	100.649	20.054	3.407	0.096
35.000	92.665	80.002	20.009	100.655	20.054	3.505	0.108
35.500	92.780	80.003	20.010	100.650	20.053	3.562	0.130
36.000	92.822	80.003	20.010	100.642	20.051	3.746	0.152
36.500	92.978	80.003	20.009	100.639	20.053	3.578	0.177
37.000	93.028	80.004	20.010	100.642	20.054	3.454	0.202
37.500	93.126	80.002	20.009	100.653	20.053	3.546	0.177
38.001	93.173	80.001	20.010	100.666	20.050	3.889	0.147
38.501	93.225	80.003	20.010	100.679	20.055	3.387	0.122
39.000	93.320	80.001	20.009	100.676	20.055	3.343	0.123
39.500	93.468	80.002	20.009	100.657	20.056	3.237	0.195
40.001	93.492	80.002	20.010	100.632	20.058	2.997	0.208
40.501	93.593	80.002	20.009	100.611	20.059	2.933	0.149
41.000	93.718	80.002	20.009	100.598	20.057	3.156	0.175
41.500	93.744	80.000	20.009	100.598	20.055	3.311	0.188
42.000	93.911	80.003	20.010	100.610	20.053	3.523	0.172
42.500	94.029	80.001	20.009	100.621	20.056	3.218	0.239
43.000	94.120	80.001	20.009	100.628	20.055	3.382	0.247
43.500	94.220	80.002	20.009	100.628	20.057	3.109	0.199
44.001	94.205	80.002	20.009	100.618	20.056	3.224	0.138
44.501	94.371	80.002	20.010	100.604	20.055	3.333	0.118
45.000	94.464	80.001	20.009	100.597	20.053	3.560	0.205
45.500	94.560	80.002	20.009	100.596	20.054	3.484	0.224
46.000	94.606	80.002	20.010	100.599	20.053	3.559	0.166
46.500	94.735	80.002	20.010	100.612	20.054	3.442	0.159
47.001	94.820	80.003	20.009	100.628	20.052	3.696	0.195
47.501	94.926	80.002	20.010	100.639	20.051	3.775	0.202
48.001	95.057	80.002	20.010	100.641	20.054	3.427	0.214
48.501	95.198	80.002	20.010	100.645	20.051	3.766	0.255
49.000	95.335	80.002	20.009	100.644	20.048	4.041	0.275
49.500	95.383	80.001	20.010	100.648	20.052	3.635	0.231
50.000	95.463	80.003	20.010	100.657	20.051	3.799	0.156
50.501	95.620	80.001	20.009	100.671	20.054	3.504	0.182
51.001	95.731	80.002	20.009	100.679	20.051	3.734	0.253
51.501	95.802	80.002	20.009	100.679	20.050	3.834	0.225
52.001	95.897	80.003	20.009	100.668	20.050	3.871	0.174
52.500	96.096	80.002	20.010	100.652	20.049	3.945	0.230
53.000	96.130	80.002	20.010	100.636	20.051	3.777	0.264
53.500	96.175	80.001	20.009	100.622	20.048	4.087	0.156
54.001	96.347	80.001	20.009	100.622	20.049	3.972	0.148
54.501	96.500	80.004	20.009	100.634	20.047	4.169	0.271
55.000	96.646	80.002	20.009	100.650	20.048	4.126	0.312
55.501	96.797	80.001	20.009	100.665	20.049	4.003	0.298
56.001	96.916	80.001	20.009	100.672	20.044	4.482	0.283
56.500	97.055	80.001	20.009	100.666	20.045	4.420	0.264
57.000	97.124	80.003	20.010	100.657	20.044	4.509	0.233
57.501	97.147	80.003	20.010	100.648	20.045	4.418	0.150
58.001	97.314	80.002	20.010	100.650	20.044	4.492	0.141
58.501	97.487	80.001	20.009	100.665	20.043	4.615	0.265
59.001	97.554	80.002	20.009	100.686	20.043	4.582	0.290
59.501	97.755	80.003	20.009	100.704	20.041	4.838	0.254
60.000	97.905	80.003	20.010	100.716	20.037	5.171	0.309
60.500	97.986	80.001	20.010	100.720	20.037	5.242	0.291
61.000	98.103	80.002	20.010	100.720	20.037	5.196	0.215
61.501	98.299	80.002	20.009	100.717	20.037	5.204	0.255
62.001	98.456	80.001	20.009	100.717	20.033	5.655	0.333
62.501	98.565	80.002	20.009	100.723	20.036	5.355	0.309
63.001	98.692	80.001	20.009	100.730	20.033	5.651	0.251
63.501	98.809	80.002	20.009	100.734	20.034	5.527	0.241
64.000	99.032	80.002	20.009	100.737	20.033	5.626	0.292
64.501	99.120	80.000	20.010	100.731	20.034	5.565	0.325
65.001	99.228	80.002	20.010	100.724	20.032	5.706	0.253
65.501	99.455	80.001	20.009	100.719	20.032	5.714	0.265
66.001	99.591	80.001	20.010	100.715	20.030	5.965	0.349
66.500	99.744	80.001	20.009	100.719	20.031	5.838	0.326
67.000	99.897	80.002	20.010	100.733	20.029	6.010	0.298
67.501	100.065	80.001	20.009	100.748	20.032	5.687	0.313
68.001	100.197	80.002	20.010	100.756	20.032	5.740	0.311
68.501	100.406	80.001	20.010	100.759	20.032	5.767	0.321
69.001	100.509	80.001	20.010	100.754	20.029	6.057	0.326
69.501	100.706	80.001	20.010	100.746	20.029	6.036	0.306
70.001	100.908	80.002	20.010	100.739	20.031	5.883	0.349
70.500	101.075	80.001	20.009	100.737	20.030	5.983	0.384
71.000	101.221	80.002	20.009	100.743	20.029	6.001	0.341
71.501	101.434	80.000	20.009	100.751	20.026	6.364	0.336
72.001	101.532	80.004	20.010	100.759	20.030	5.978	0.335
72.501	101.724	80.001	20.010	100.764	20.028	6.204	0.301
73.001	101.902	80.001	20.009	100.765	20.030	5.916	0.330
73.500	102.101	80.002	20.010	100.757	20.025	6.431	0.374
74.000	102.304	80.001	20.009	100.749	20.026	6.339	0.389
74.500	102.455	80.002	20.010	100.745	20.026	6.358	0.378
75.000	102.646	80.001	20.009	100.746	20.024	6.554	0.348
75.500	102.828	80.002	20.010	100.746	20.023	6.661	0.357
76.000	103.011	80.001	20.009	100.760	20.022	6.749	0.369
76.500	103.188	80.001	20.009	100.777	20.027	6.260	0.363
77.000	103.399	80.002	20.010	100.784	20.022	6.739	0.374
77.500	103.586	80.002	20.010	100.782	20.023	6.659	0.393
78.000	103.747	80.002	20.010	100.773	20.026	6.377	0.373
78.501	103.981	80.000	20.009	100.758	20.026	6.339	0.372
79.001	104.193	80.001	20.010	100.748	20.026	6.378	0.421
79.501	104.373	80.003	20.010	100.750	20.024	6.529	0.419
80.001	104.537	80.001	20.009	100.761	20.026	6.384	0.368
80.501	104.768	80.001	20.010	100.777	20.024	6.586	0.370
81.000	104.970	80.002	20.009	100.792	20.023	6.702	0.414
81.500	105.160	80.002	20.010	100.794	20.025	6.495	0.412
82.000	105.400	80.001	20.010	100.784	20.022	6.731	0.411
82.501	105.640	80.001	20.010	100.771	20.024	6.596	0.455
83.001	105.810	80.002	20.010	100.763	20.024	6.569	0.445
83.501	106.007	80.001	20.010	100.756	20.024	6.604	0.389
84.001	106.269	80.001	20.010	100.762	20.020	6.929	0.413
84.501	106.430	80.002	20.010	100.776	20.022	6.774	0.441
85.000	106.631	80.001	20.009	100.788	20.021	6.848	0.392
85.500	106.838	80.003	20.010	100.796	20.018	7.203	0.385
86.000	107.124	80.002	20.010	100.801	20.022	6.808	0.450
86.500	107.341	80.003	20.010	100.795	20.021	6.869	0.498
87.000	107.530	80.002	20.010	100.787	20.021	6.910	0.455
87.501	107.782	80.002	20.010	100.781	20.021	6.868	0.423
88.001	107.953	80.001	20.010	100.772	20.023	6.715	0.432
88.500	108.195	80.002	20.010	100.769	20.020	6.950	0.418
89.000	108.398	80.002	20.009	100.776	20.021	6.911	0.429
89.501	108.600	80.001	20.009	100.783	20.019	7.047	0.425
90.001	108.856	80.001	20.010	100.791	20.020	7.006	0.431
90.501	109.095	80.001	20.009	100.799	20.020	6.937	0.476
91.000	109.275	80.001	20.010	100.800	20.020	7.024	0.457
91.500	109.558	80.001	20.010	100.795	20.021	6.917	0.441
92.001	109.673	80.000	20.010	100.787	20.021	6.864	0.431
92.501	109.994	80.002	20.009	100.779	20.018	7.184	0.417
93.000	110.205	80.001	20.009	100.778	20.018	7.177	0.484
93.501	110.512	80.001	20.010	100.783	20.018	7.184	0.525
94.001	110.717	80.002	20.010	100.790	20.020	6.966	0.515
94.500	110.974	80.002	20.009	100.799	20.020	7.022	0.487
95.001	111.234	80.001	20.010	100.806	20.019	7.046	0.489
95.501	111.498	80.003	20.010	100.809	20.016	7.395	0.520
96.001	111.750	80.001	20.010	100.801	20.018	7.136	0.520
96.501	111.962	80.001	20.010	100.794	20.015	7.481	0.490
97.001	112.193	80.003	20.011	100.787	20.017	7.310	0.454
97.501	112.442	80.001	20.010	100.787	20.018	7.185	0.461
98.001	112.707	80.002	20.010	100.787	20.017	7.312	0.497
98.501	112.973	80.001	20.009	100.795	20.016	7.396	0.523
99.001	113.171	80.002	20.010	100.802	20.018	7.191	0.497
99.501	113.461	80.001	20.010	100.805	20.019	7.123	0.476
100.000	113.718	80.002	20.010	100.798	20.015	7.498	0.518
100.500	113.976	80.002	20.010	100.790	20.015	7.445	0.531
101.000	114.213	80.001	20.010	100.782	20.015	7.495	0.505
101.500	114.443	80.002	20.010	100.776	20.017	7.254	0.481
102.000	114.729	80.001	20.009	100.780	20.014	7.570	0.492
102.500	114.974	80.002	20.009	100.787	20.014	7.619	0.523
103.000	115.287	80.002	20.010	100.795	20.012	7.795	0.544
103.500	115.589	80.002	20.009	100.804	20.011	7.893	0.586
104.001	115.852	80.001	20.010	100.804	20.014	7.622	0.590
104.501	116.064	80.002	20.010	100.796	20.014	7.614	0.521
105.000	116.382	80.000	20.010	100.788	20.012	7.771	0.503
105.500	116.555	80.003	20.010	100.778	20.012	7.855	0.510
106.000	116.845	80.001	20.009	100.775	20.012	7.835	0.477
106.501	117.166	80.002	20.009	100.782	20.009	8.112	0.537
107.001	117.440	80.002	20.009	100.789	20.011	7.956	0.602
107.501	117.712	80.002	20.009	100.798	20.011	7.882	0.570
108.001	117.955	80.002	20.009	100.803	20.015	7.461	0.531
108.500	118.232	80.002	20.010	100.797	20.015	7.456	0.517
109.000	118.468	80.002	20.010	100.781	20.014	7.582	0.517
109.501	118.742	80.003	20.010	100.768	20.012	7.793	0.512
110.001	119.071	80.001	20.010	100.758	20.014	7.614	0.556
110.501	119.364	80.002	20.010	100.756	20.011	7.926	0.612
111.000	119.631	80.002	20.010	100.759	20.014	7.640	0.591
111.501	119.923	80.003	20.010	100.771	20.013	7.716	0.560
112.001	120.161	80.001	20.010	100.778	20.012	7.852	0.545
112.500	120.425	80.001	20.010	100.775	20.012	7.762	0.516
113.000	120.737	80.002	20.010	100.768	20.013	7.703	0.539
113.500	120.973	80.002	20.010	100.756	20.015	7.475	0.562
114.000	121.259	80.001	20.010	100.749	20.014	7.642	0.535
114.501	121.603	80.002	20.009	100.749	20.014	7.591	0.576
115.001	121.833	80.002	20.010	100.759	20.014	7.620	0.602
115.500	122.146	80.001	20.009	100.774	20.012	7.854	0.559
116.000	122.429	80.002	20.009	100.787	20.012	7.847	0.570
116.500	122.683	80.002	20.010	100.790	20.012	7.797	0.567
117.001	122.994	80.001	20.010	100.788	20.013	7.659	0.551
117.501	123.240	80.001	20.010	100.774	20.011	7.885	0.560
118.000	123.583	80.002	20.010	100.759	20.014	7.587	0.573
118.501	123.815	80.002	20.011	100.746	20.012	7.791	0.583
119.001	124.133	80.001	20.010	100.742	20.014	7.601	0.562
119.501	124.407	80.002	20.009	100.742	20.013	7.710	0.571
120.000	124.700	80.002	20.009	100.750	20.013	7.739	0.580
120.500	124.985	80.002	20.009	100.757	20.014	7.554	0.572
121.000	125.253	80.001	20.010	100.764	20.016	7.417	0.565
121.500	125.569	80.002	20.010	100.760	20.017	7.296	0.568
122.000	125.879	80.001	20.010	100.752	20.015	7.473	0.605
122.500	126.067	80.002	20.010	100.743	20.015	7.509	0.562
123.000	126.430	80.000	20.010	100.736	20.015	7.498	0.525
123.500	126.729	80.002	20.010	100.734	20.016	7.384	0.607
124.000	127.075	80.001	20.010	100.742	20.016	7.422	0.654
124.500	127.326	80.002	20.009	100.753	20.016	7.368	0.621
125.000	127.634	80.002	20.010	100.761	20.015	7.465	0.578
125.501	127.931	80.002	20.010	100.765	20.015	7.462	0.582
126.001	128.220	80.001	20.009	100.759	20.017	7.267	0.596
126.500	128.482	80.001	20.010	100.750	20.014	7.570	0.568
127.000	128.785	80.001	20.010	100.737	20.015	7.451	0.558
127.500	129.112	80.002	20.010	100.730	20.013	7.712	0.598
128.000	129.371	80.001	20.010	100.734	20.013	7.647	0.608
128.500	129.637	80.002	20.009	100.741	20.015	7.541	0.555
129.000	129.955	80.001	20.009	100.752	20.013	7.680	0.554
129.500	130.280	80.002	20.009	100.759	20.015	7.501	0.614
130.000	130.611	80.002	20.010	100.758	20.017	7.282	0.649
130.500	130.906	80.001	20.010	100.745	20.016	7.384	0.641
131.000	131.180	80.002	20.010	100.730	20.016	7.335	0.598
131.500	131.477	80.000	20.010	100.716	20.015	7.514	0.570
132.000	131.748	80.001	20.009	100.710	20.015	7.503	0.570
132.500	132.072	80.003	20.009	100.713	20.015	7.490	0.582
133.000	132.367	80.002	20.009	100.721	20.010	7.997	0.607
133.500	132.705	80.001	20.009	100.728	20.012	7.753	0.626
134.000	133.013	80.002	20.009	100.733	20.013	7.652	0.639
134.500	133.313	80.001	20.010	100.728	20.012	7.846	0.627
135.000	133.608	80.002	20.010	100.719	20.014	7.564	0.602
135.500	133.933	80.001	20.010	100.707	20.017	7.328	0.608
136.000	134.248	80.003	20.010	100.703	20.014	7.614	0.630
136.500	134.528	80.001	20.009	100.704	20.014	7.597	0.618
137.000	134.866	80.002	20.009	100.712	20.015	7.538	0.607
137.500	135.151	80.002	20.009	100.721	20.015	7.441	0.620
138.000	135.472	80.000	20.010	100.729	20.013	7.659	0.615
138.500	135.761	80.002	20.009	100.726	20.013	7.687	0.608
139.000	136.035	80.001	20.010	100.716	20.014	7.633	0.586
139.500	136.384	80.002	20.010	100.701	20.013	7.706	0.593
140.000	136.674	80.001	20.010	100.690	20.015	7.454	0.631
140.500	136.949	80.002	20.010	100.683	20.012	7.803	0.602
141.000	137.285	80.002	20.009	100.689	20.012	7.784	0.588
141.500	137.518	80.002	20.009	100.700	20.009	8.141	0.590
142.000	137.898	80.002	20.010	100.712	20.012	7.773	0.591
142.500	138.189	80.001	20.010	100.715	20.011	7.903	0.642
143.000	138.451	80.001	20.009	100.714	20.009	8.110	0.612
143.500	138.782	80.001	20.009	100.705	20.008	8.247	0.573
144.000	139.043	80.001	20.010	100.694	20.005	8.488	0.592
144.500	139.356	80.002	20.010	100.687	20.008	8.166	0.583
145.000	139.652	80.001	20.009	100.690	20.009	8.157	0.591
145.500	139.991	80.001	20.010	100.692	20.006	8.365	0.622
146.000	140.294	80.003	20.009	100.694	20.006	8.399	0.639
146.500	140.615	80.001	20.008	100.697	20.009	8.131	0.633
147.000	140.875	80.002	20.009	100.696	20.007	8.283	0.602
147.500	141.182	80.002	20.010	100.690	20.009	8.123	0.574
148.000	141.460	80.000	20.009	100.682	20.009	8.120	0.576
148.500	141.755	80.003	20.009	100.680	20.007	8.347	0.579
149.000	142.028	80.001	20.009	100.681	20.004	8.634	0.571
149.501	142.317	80.003	20.008	100.683	20.004	8.582	0.565
150.000	142.686	80.000	20.009	100.690	20.004	8.592	0.610
150.500	142.969	80.003	20.009	100.700	20.003	8.704	0.655
151.000	143.255	80.000	20.009	100.702	19.998	9.248	0.610
151.500	143.600	80.002	20.009	100.694	20.002	8.872	0.600
152.000	143.850	80.001	20.009	100.677	19.999	9.183	0.613
152.500	144.174	80.002	20.009	100.658	19.997	9.309	0.585
153.000	144.432	80.002	20.009	100.647	19.997	9.308	0.578
153.500	144.774	80.001	20.009	100.641	19.996	9.443	0.591
154.000	145.068	80.003	20.009	100.648	19.994	9.636	0.618
154.500	145.322	80.001	20.009	100.664	19.994	9.626	0.593
155.000	145.645	80.000	20.008	100.682	19.998	9.234	0.563
155.500	145.958	80.001	20.008	100.691	19.998	9.265	0.606
156.000	146.261	80.002	20.009	100.690	19.996	9.421	0.626
156.500	146.597	80.002	20.008	100.680	19.993	9.754	0.628
157.000	146.848	80.001	20.009	100.663	19.994	9.656	0.612
157.500	147.155	80.002	20.009	100.648	19.994	9.658	0.572
158.000	147.452	80.001	20.009	100.645	19.992	9.878	0.581
158.500	147.721	80.001	20.008	100.652	19.992	9.826	0.585
159.000	147.983	80.001	20.008	100.663	19.992	9.874	0.548
159.500	148.211	80.002	20.009	100.679	19.993	9.808	0.511
160.000	148.577	80.002	20.010	100.688	19.991	9.984	0.542
160.500	148.824	80.001	20.010	100.683	19.993	9.789	0.603
161.000	149.180	80.002	20.009	100.676	19.992	9.858	0.608
161.500	149.414	80.003	20.010	100.667	19.990	10.067	0.597
162.000	149.754	80.002	20.010	100.665	19.990	10.073	0.582
162.500	150.047	80.000	20.009	100.667	19.991	9.932	0.603
163.000	150.322	80.002	20.009	100.675	19.990	10.069	0.600
163.500	150.658	80.001	20.009	100.683	19.989	10.173	0.590
164.000	150.961	80.001	20.009	100.691	19.987	10.359	0.625
164.500	151.242	80.001	20.010	100.686	19.985	10.603	0.612
165.000	151.486	80.001	20.009	100.674	19.984	10.672	0.555
165.500	151.793	80.003	20.010	100.660	19.987	10.391	0.538
166.000	152.105	80.001	20.009	100.651	19.983	10.809	0.585
166.500	152.378	80.002	20.009	100.647	19.983	10.797	0.602
167.000	152.619	80.002	20.010	100.655	19.979	11.197	0.550
167.500	152.964	80.001	20.009	100.667	19.981	11.008	0.550
168.000	153.247	80.001	20.009	100.680	19.981	11.003	0.607
168.500	153.510	80.002	20.009	100.681	19.977	11.422	0.587
169.000	153.786	80.001	20.009	100.676	19.979	11.173	0.543
169.500	154.108	80.001	20.010	100.661	19.975	11.609	0.569
170.000	154.361	80.002	20.009	100.645	19.971	11.993	0.586
170.500	154.654	80.001	20.009	100.634	19.970	12.115	0.560
171.000	155.008	80.000	20.008	100.632	19.971	12.038	0.596
171.500	155.276	80.002	20.009	100.634	19.968	12.300	0.634
172.000	155.634	80.001	20.008	100.642	19.969	12.248	0.624
172.500	155.882	80.002	20.009	100.651	19.966	12.550	0.616
173.000	156.134	80.002	20.008	100.650	19.967	12.465	0.553
173.500	156.472	80.001	20.009	100.643	19.964	12.762	0.545
174.000	156.709	80.002	20.009	100.635	19.965	12.617	0.583
174.500	156.985	80.001	20.009	100.626	19.963	12.871	0.544
175.001	157.284	80.003	20.008	100.623	19.962	12.907	0.544
175.500	157.647	80.001	20.009	100.627	19.961	13.084	0.619
176.000	157.944	80.002	20.008	100.640	19.962	13.004	0.661
176.500	158.173	80.002	20.008	100.654	19.959	13.250	0.593
177.000	158.526	80.001	20.009	100.664	19.958	13.415	0.553
177.500	158.791	80.002	20.009	100.660	19.956	13.599	0.600
178.000	159.084	80.002	20.009	100.650	19.956	13.629	0.588
178.500	159.427	80.001	20.009	100.637	19.954	13.788	0.597
179.000	159.655	80.002	20.009	100.623	19.955	13.655	0.604
179.500	160.019	80.002	20.009	100.619	19.952	14.034	0.582
180.000	160.272	80.002	20.009	100.624	19.950	14.234	0.605
180.500	160.526	80.002	20.009	100.632	19.951	14.089	0.562
181.000	160.874	80.001	20.010	100.639	19.947	14.472	0.554
181.500	161.167	80.002	20.009	100.645	19.946	14.564	0.621
182.000	161.368	80.002	20.009	100.641	19.950	14.192	0.567
182.500	161.689	80.001	20.009	100.632	19.946	14.602	0.508
183.000	161.961	80.003	20.010	100.620	19.948	14.371	0.557
183.500	162.231	80.002	20.009	100.613	19.942	14.983	0.567
184.000	162.584	80.002	20.009	100.607	19.946	14.645	0.583
184.500	162.876	80.002	20.009	100.608	19.944	14.823	0.634
185.000	163.104	80.002	20.009	100.613	19.940	15.184	0.582
185.500	163.454	80.003	20.009	100.623	19.941	15.075	0.549
186.000	163.658	80.000	20.009	100.623	19.939	15.361	0.566
186.500	163.960	80.003	20.010	100.623	19.938	15.484	0.530
187.000	164.255	80.001	20.010	100.617	19.937	15.506	0.551
187.500	164.499	80.002	20.009	100.606	19.937	15.583	0.568
188.000	164.790	80.002	20.010	100.599	19.935	15.738	0.537
188.500	165.045	80.001	20.009	100.600	19.933	15.947	0.540
189.001	165.351	80.002	20.009	100.605	19.932	16.013	0.554
189.501	165.694	80.002	20.009	100.618	19.935	15.690	0.605
190.001	165.956	80.002	20.010	100.630	19.935	15.701	0.627
190.500	166.215	80.001	20.010	100.631	19.937	15.571	0.563
191.000	166.514	80.003	20.010	100.626	19.935	15.778	0.539
191.501	166.775	80.002	20.010	100.613	19.933	15.954	0.559
192.000	167.027	80.002	20.010	100.597	19.932	16.071	0.537
192.500	167.310	80.001	20.009	100.588	19.933	15.958	0.524
193.000	167.581	80.002	20.010	100.587	19.931	16.138	0.544
193.500	167.863	80.001	20.009	100.590	19.931	16.199	0.553
194.000	168.189	80.002	20.009	100.604	19.932	16.095	0.580
194.500	168.425	80.002	20.010	100.618	19.931	16.173	0.585
195.000	168.767	80.002	20.009	100.626	19.932	16.018	0.570
195.500	168.994	80.001	20.010	100.624	19.934	15.873	0.574
196.000	169.284	80.002	20.009	100.616	19.932	16.015	0.543
196.500	169.545	80.002	20.009	100.604	19.933	16.000	0.534
197.000	169.805	80.001	20.009	100.590	19.934	15.896	0.536
197.500	170.055	80.003	20.010	100.586	19.936	15.608	0.515
198.000	170.384	80.002	20.009	100.593	19.934	15.828	0.544
198.500	170.615	80.002	20.009	100.608	19.935	15.727	0.570
199.000	170.932	80.002	20.010	100.624	19.933	15.902	0.554
199.500	171.161	80.002	20.009	100.639	19.932	16.020	0.547
200.000	171.461	80.003	20.010	100.641	19.932	16.011	0.538
200.500	171.733	80.003	20.009	100.636	19.930	16.223	0.550
201.000	171.990	80.002	20.009	100.622	19.931	16.194	0.550
201.500	172.223	80.002	20.009	100.606	19.934	15.866	0.509
202.000	172.508	80.002	20.010	100.595	19.936	15.655	0.504
202.500	172.783	80.002	20.009	100.593	19.937	15.587	0.539
203.001	173.098	80.002	20.009	100.594	19.936	15.682	0.575
203.500	173.345	80.002	20.010	100.601	19.938	15.388	0.576
204.000	173.592	80.002	20.008	100.609	19.940	15.254	0.528
204.500	173.910	80.002	20.009	100.607	19.939	15.357	0.529
205.000	174.125	80.002	20.008	100.600	19.939	15.303	0.549
205.500	174.403	80.002	20.009	100.592	19.940	15.263	0.513
206.000	174.731	80.002	20.010	100.583	19.939	15.367	0.550
206.500	174.998	80.001	20.009	100.580	19.939	15.305	0.601
207.000	175.252	80.002	20.009	100.584	19.940	15.217	0.558
207.500	175.527	80.002	20.009	100.596	19.942	15.041	0.525
208.000	175.788	80.003	20.009	100.610	19.942	15.034	0.532
208.500	176.024	80.001	20.009	100.619	19.942	15.012	0.517
209.000	176.260	80.003	20.009	100.616	19.946	14.625	0.485
209.500	176.558	80.001	20.009	100.608	19.946	14.617	0.503
210.000	176.883	80.003	20.009	100.597	19.950	14.222	0.578
210.500	177.107	80.002	20.009	100.584	19.951	14.104	0.586
211.000	177.396	80.002	20.009	100.583	19.951	14.063	0.532
211.500	177.659	80.001	20.009	100.593	19.954	13.825	0.533
212.000	177.952	80.001	20.009	100.609	19.956	13.620	0.554
212.500	178.237	80.002	20.009	100.623	19.957	13.507	0.567
