Sample Weight (mg):	1.99
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
17.500	90.060	80.006	20.009	100.224	20.053	0.390	0.096
18.000	90.019	80.004	20.008	100.232	20.054	0.237	0.078
18.500	90.042	80.005	20.009	100.238	20.055	0.043	0.004
19.000	90.054	80.005	20.010	100.241	20.055	0.053	0.009
19.500	90.176	80.005	20.009	100.240	20.054	0.303	0.085
20.000	90.188	80.006	20.010	100.237	20.053	0.350	0.134
20.500	90.276	80.004	20.009	100.230	20.052	0.517	0.117
21.000	90.315	80.006	20.009	100.228	20.049	1.043	0.113
21.500	90.360	80.004	20.010	100.234	20.051	0.743	0.106
22.000	90.389	80.004	20.010	100.247	20.051	0.750	0.079
22.500	90.396	80.004	20.009	100.256	20.050	0.954	0.055
23.000	90.484	80.003	20.009	100.264	20.051	0.693	0.065
23.500	90.505	80.006	20.010	100.264	20.051	0.703	0.102
24.000	90.553	80.005	20.010	100.262	20.046	1.547	0.089
24.500	90.561	80.004	20.010	100.257	20.049	0.964	0.062
25.000	90.600	80.006	20.009	100.264	20.045	1.611	0.051
25.500	90.633	80.005	20.009	100.277	20.044	1.848	0.059
26.000	90.686	80.004	20.009	100.296	20.044	1.858	0.079
26.500	90.797	80.004	20.009	100.314	20.042	2.108	0.125
27.000	90.815	80.005	20.010	100.329	20.041	2.268	0.146
27.500	90.883	80.004	20.010	100.337	20.037	2.868	0.107
28.000	90.916	80.005	20.010	100.340	20.038	2.794	0.093
28.500	90.967	80.005	20.010	100.339	20.038	2.835	0.092
29.000	91.068	80.005	20.010	100.341	20.032	3.659	0.118
29.500	91.067	80.005	20.009	100.349	20.036	3.078	0.126
30.001	91.159	80.004	20.009	100.352	20.036	3.152	0.096
30.501	91.192	80.005	20.009	100.354	20.035	3.262	0.108
31.000	91.256	80.005	20.010	100.353	20.038	2.822	0.111
31.500	91.292	80.006	20.009	100.352	20.034	3.422	0.098
32.001	91.374	80.003	20.010	100.343	20.032	3.692	0.109
32.501	91.437	80.005	20.010	100.340	20.035	3.242	0.132
33.000	91.525	80.005	20.009	100.340	20.033	3.572	0.148
33.500	91.571	80.004	20.009	100.347	20.035	3.276	0.142
34.000	91.638	80.006	20.010	100.355	20.032	3.666	0.124
34.500	91.748	80.004	20.010	100.363	20.032	3.750	0.145
35.000	91.722	80.005	20.009	100.371	20.032	3.664	0.131
35.500	91.846	80.006	20.009	100.374	20.029	4.221	0.091
36.000	91.868	80.004	20.010	100.369	20.030	4.017	0.122
36.500	91.942	80.004	20.010	100.368	20.026	4.661	0.121
37.000	91.976	80.004	20.009	100.370	20.025	4.791	0.102
37.500	92.040	80.005	20.009	100.376	20.024	5.011	0.103
38.001	92.149	80.003	20.009	100.387	20.022	5.282	0.136
38.501	92.280	80.004	20.008	100.401	20.022	5.280	0.207
39.000	92.360	80.005	20.009	100.405	20.023	5.086	0.225
39.500	92.457	80.004	20.009	100.408	20.022	5.290	0.194
40.000	92.483	80.004	20.009	100.401	20.021	5.426	0.150
40.500	92.616	80.006	20.009	100.394	20.020	5.562	0.141
41.000	92.661	80.005	20.009	100.394	20.021	5.391	0.168
41.500	92.794	80.005	20.009	100.399	20.021	5.494	0.178
42.000	92.897	80.003	20.009	100.403	20.016	6.195	0.207
42.500	92.957	80.004	20.009	100.411	20.017	6.072	0.200
43.000	93.074	80.004	20.009	100.419	20.017	6.026	0.170
43.500	93.127	80.004	20.009	100.420	20.015	6.417	0.174
44.000	93.225	80.004	20.010	100.418	20.017	6.149	0.160
44.500	93.320	80.004	20.009	100.415	20.015	6.439	0.172
45.000	93.402	80.006	20.009	100.414	20.014	6.495	0.185
45.500	93.531	80.004	20.009	100.415	20.014	6.558	0.194
46.000	93.661	80.004	20.009	100.418	20.013	6.682	0.235
46.500	93.718	80.004	20.009	100.427	20.014	6.532	0.223
47.000	93.842	80.004	20.009	100.437	20.013	6.746	0.184
47.500	93.951	80.006	20.010	100.445	20.014	6.513	0.208
48.001	94.038	80.004	20.009	100.449	20.014	6.627	0.214
48.501	94.194	80.005	20.009	100.446	20.009	7.328	0.219
49.000	94.260	80.004	20.009	100.439	20.013	6.667	0.232
49.500	94.428	80.005	20.010	100.436	20.013	6.751	0.228
50.000	94.513	80.005	20.009	100.438	20.011	6.997	0.244
50.500	94.625	80.005	20.009	100.445	20.012	6.921	0.225
51.000	94.786	80.005	20.009	100.460	20.011	7.088	0.235
51.500	94.857	80.004	20.009	100.472	20.011	7.079	0.252
52.000	94.987	80.006	20.009	100.477	20.010	7.196	0.217
52.500	95.133	80.005	20.009	100.475	20.011	7.056	0.238
53.000	95.262	80.006	20.009	100.462	20.013	6.635	0.276
53.500	95.330	80.004	20.009	100.447	20.010	7.255	0.237
54.000	95.496	80.004	20.009	100.435	20.011	6.954	0.216
54.500	95.582	80.004	20.009	100.429	20.013	6.654	0.243
55.000	95.760	80.004	20.009	100.431	20.013	6.784	0.258
55.500	95.874	80.006	20.009	100.440	20.012	6.872	0.278
56.000	96.005	80.005	20.009	100.448	20.011	7.020	0.269
56.500	96.180	80.005	20.009	100.454	20.012	6.850	0.276
57.000	96.338	80.004	20.009	100.452	20.009	7.385	0.319
57.500	96.468	80.005	20.009	100.443	20.011	7.044	0.310
58.000	96.563	80.006	20.009	100.435	20.012	6.917	0.256
58.500	96.723	80.004	20.009	100.428	20.011	7.070	0.240
59.000	96.876	80.005	20.009	100.429	20.012	6.827	0.285
59.500	96.980	80.004	20.009	100.436	20.013	6.694	0.285
60.000	97.145	80.006	20.009	100.446	20.014	6.531	0.263
60.501	97.288	80.005	20.009	100.454	20.014	6.612	0.289
61.001	97.464	80.004	20.009	100.460	20.011	6.999	0.314
61.500	97.551	80.005	20.008	100.461	20.013	6.728	0.291
62.000	97.735	80.005	20.009	100.461	20.013	6.714	0.267
62.500	97.893	80.004	20.010	100.459	20.013	6.713	0.306
63.001	98.013	80.005	20.009	100.459	20.015	6.395	0.310
63.501	98.201	80.004	20.009	100.464	20.012	6.803	0.293
64.000	98.359	80.005	20.009	100.472	20.013	6.750	0.327
64.500	98.506	80.004	20.009	100.480	20.013	6.770	0.325
65.000	98.696	80.003	20.009	100.485	20.013	6.687	0.321
65.500	98.848	80.005	20.009	100.486	20.014	6.551	0.340
66.000	98.991	80.005	20.009	100.481	20.015	6.340	0.318
66.500	99.139	80.004	20.009	100.471	20.014	6.537	0.293
67.000	99.276	80.005	20.009	100.462	20.010	7.120	0.288
67.500	99.425	80.005	20.010	100.457	20.013	6.663	0.286
68.000	99.617	80.005	20.009	100.464	20.011	7.077	0.313
68.500	99.810	80.003	20.009	100.477	20.011	7.044	0.363
69.000	99.992	80.006	20.009	100.489	20.012	6.831	0.380
69.500	100.100	80.004	20.009	100.498	20.014	6.575	0.332
70.000	100.311	80.005	20.009	100.506	20.014	6.578	0.304
70.500	100.492	80.005	20.009	100.506	20.012	6.919	0.355
71.000	100.628	80.004	20.010	100.499	20.009	7.379	0.354
71.500	100.795	80.005	20.009	100.498	20.009	7.342	0.311
72.000	100.966	80.006	20.009	100.504	20.009	7.352	0.321
72.500	101.151	80.003	20.009	100.511	20.009	7.372	0.347
73.000	101.324	80.006	20.009	100.519	20.008	7.432	0.357
73.500	101.482	80.005	20.009	100.527	20.008	7.577	0.345
74.000	101.684	80.003	20.009	100.527	20.003	8.298	0.346
74.500	101.836	80.005	20.010	100.520	20.003	8.348	0.357
75.000	102.036	80.005	20.009	100.510	20.001	8.678	0.353
75.501	102.262	80.005	20.010	100.498	20.001	8.637	0.389
76.001	102.445	80.004	20.009	100.491	20.000	8.757	0.417
76.501	102.572	80.006	20.010	100.489	20.000	8.751	0.360
77.000	102.800	80.006	20.009	100.495	20.000	8.762	0.333
77.500	102.993	80.005	20.009	100.506	20.000	8.747	0.388
78.000	103.196	80.006	20.010	100.514	20.002	8.494	0.408
78.500	103.408	80.006	20.009	100.515	20.004	8.178	0.405
79.000	103.621	80.003	20.009	100.515	19.999	8.859	0.420
79.500	103.769	80.006	20.009	100.507	20.001	8.584	0.393
80.001	103.978	80.006	20.009	100.497	20.001	8.656	0.359
80.501	104.175	80.005	20.009	100.492	20.000	8.822	0.382
81.001	104.366	80.005	20.010	100.496	19.999	8.958	0.397
81.500	104.565	80.005	20.009	100.505	20.001	8.548	0.389
82.000	104.831	80.005	20.009	100.516	20.002	8.491	0.427
82.500	104.990	80.005	20.009	100.526	20.001	8.572	0.445
83.000	105.156	80.004	20.009	100.531	20.002	8.432	0.375
83.500	105.390	80.005	20.010	100.525	20.001	8.642	0.363
84.000	105.598	80.004	20.010	100.518	20.003	8.347	0.421
84.500	105.764	80.004	20.009	100.512	20.009	7.355	0.408
85.000	106.031	80.006	20.009	100.511	20.013	6.717	0.404
85.500	106.192	80.005	20.009	100.513	20.001	8.593	0.430
86.001	106.419	80.006	20.009	100.521	20.002	8.427	0.408
86.501	106.617	80.004	20.009	100.528	20.002	8.492	0.407
87.001	106.887	80.005	20.009	100.532	20.004	8.112	0.447
87.500	107.034	80.006	20.010	100.525	20.000	8.730	0.442
88.000	107.248	80.005	20.009	100.518	20.001	8.660	0.389
88.500	107.477	80.005	20.010	100.511	20.001	8.579	0.402
89.000	107.638	80.005	20.010	100.508	20.003	8.314	0.417
89.500	107.903	80.004	20.009	100.512	20.001	8.523	0.408
90.001	108.087	80.005	20.009	100.527	19.999	8.937	0.438
90.501	108.320	80.006	20.010	100.546	20.007	7.675	0.433
91.000	108.524	80.005	20.009	100.562	20.002	8.504	0.427
91.500	108.726	80.005	20.009	100.571	20.002	8.385	0.421
92.000	108.961	80.005	20.009	100.569	20.001	8.594	0.422
92.500	109.162	80.006	20.009	100.558	19.999	8.968	0.436
93.000	109.364	80.005	20.009	100.540	20.002	8.470	0.419
93.500	109.683	80.006	20.009	100.527	19.999	8.922	0.462
94.000	109.860	80.003	20.009	100.521	20.001	8.663	0.509
94.500	110.140	80.004	20.009	100.520	20.000	8.782	0.476
95.001	110.416	80.007	20.009	100.523	19.999	8.835	0.506
95.501	110.604	80.004	20.009	100.530	19.997	9.239	0.510
96.001	110.843	80.006	20.009	100.534	19.998	9.096	0.446
96.500	111.061	80.005	20.009	100.529	19.996	9.418	0.442
97.000	111.277	80.006	20.009	100.523	19.996	9.382	0.446
97.500	111.496	80.005	20.010	100.514	19.996	9.455	0.434
98.001	111.749	80.005	20.009	100.509	19.994	9.765	0.454
98.501	111.991	80.005	20.009	100.508	19.996	9.418	0.484
99.000	112.286	80.004	20.009	100.516	19.997	9.206	0.516
99.500	112.504	80.005	20.009	100.529	19.996	9.383	0.524
100.001	112.738	80.005	20.009	100.540	20.000	8.782	0.482
100.501	112.982	80.005	20.009	100.546	19.994	9.677	0.465
101.001	113.235	80.004	20.009	100.542	19.994	9.648	0.488
101.501	113.489	80.005	20.009	100.532	19.993	9.830	0.502
102.000	113.738	80.005	20.009	100.520	19.994	9.700	0.505
102.500	113.976	80.006	20.009	100.510	19.994	9.719	0.495
103.000	114.230	80.005	20.009	100.507	19.993	9.889	0.490
103.500	114.500	80.005	20.009	100.511	19.993	9.937	0.508
104.000	114.721	80.005	20.009	100.522	19.991	10.130	0.507
104.500	115.014	80.005	20.009	100.538	20.000	8.698	0.502
105.000	115.319	80.005	20.009	100.550	19.992	10.058	0.556
105.500	115.529	80.006	20.009	100.554	19.995	9.575	0.557
106.000	115.731	80.005	20.009	100.546	19.993	9.863	0.464
106.500	115.993	80.005	20.010	100.530	19.994	9.633	0.438
107.000	116.262	80.006	20.009	100.507	19.996	9.442	0.497
107.500	116.533	80.004	20.010	100.493	19.992	10.092	0.536
108.000	116.752	80.005	20.009	100.486	19.995	9.597	0.514
108.500	117.082	80.004	20.009	100.488	19.995	9.590	0.519
109.000	117.295	80.006	20.009	100.498	19.992	9.964	0.546
109.500	117.569	80.005	20.009	100.509	19.991	10.241	0.515
110.000	117.852	80.005	20.009	100.513	19.990	10.368	0.522
110.500	118.133	80.004	20.009	100.513	19.991	10.112	0.561
111.000	118.388	80.005	20.009	100.510	19.989	10.426	0.550
111.500	118.591	80.005	20.009	100.504	19.992	9.992	0.497
112.000	118.832	80.005	20.009	100.496	19.994	9.687	0.451
112.501	119.148	80.005	20.009	100.493	19.992	9.960	0.501
113.001	119.387	80.005	20.009	100.494	19.992	9.985	0.556
113.500	119.635	80.005	20.010	100.499	19.993	9.845	0.521
114.001	119.924	80.005	20.009	100.508	19.994	9.658	0.512
114.501	120.177	80.005	20.009	100.519	19.994	9.699	0.539
115.000	120.438	80.003	20.009	100.521	19.994	9.630	0.528
115.500	120.741	80.006	20.009	100.519	19.994	9.707	0.539
116.000	120.967	80.005	20.010	100.508	19.992	10.091	0.547
116.500	121.257	80.004	20.009	100.493	19.991	10.173	0.523
117.000	121.502	80.004	20.009	100.486	19.993	9.832	0.526
117.500	121.784	80.005	20.009	100.486	19.993	9.878	0.530
118.000	122.069	80.004	20.009	100.494	19.994	9.737	0.547
118.500	122.285	80.005	20.009	100.509	19.991	10.175	0.534
119.000	122.566	80.006	20.009	100.523	19.995	9.548	0.499
119.500	122.844	80.004	20.009	100.523	19.992	9.956	0.528
120.001	123.044	80.005	20.009	100.520	19.991	10.153	0.518
120.501	123.368	80.004	20.009	100.507	19.991	10.200	0.501
121.000	123.722	80.004	20.010	100.497	19.988	10.650	0.601
121.500	123.971	80.005	20.009	100.488	19.991	10.104	0.640
122.000	124.281	80.004	20.009	100.489	19.991	10.194	0.581
122.500	124.546	80.005	20.009	100.490	19.990	10.357	0.567
123.000	124.838	80.005	20.009	100.498	19.989	10.491	0.566
123.500	125.130	80.004	20.009	100.504	19.994	9.745	0.570
124.000	125.349	80.005	20.009	100.507	19.988	10.714	0.548
124.500	125.685	80.004	20.010	100.503	20.002	8.465	0.533
125.000	125.904	80.005	20.010	100.495	19.992	10.075	0.555
125.500	126.203	80.005	20.009	100.485	19.989	10.555	0.537
126.000	126.461	80.006	20.009	100.473	19.989	10.414	0.538
126.500	126.757	80.004	20.009	100.472	19.988	10.609	0.556
127.000	126.996	80.005	20.009	100.475	19.990	10.348	0.544
127.500	127.272	80.005	20.009	100.483	19.987	10.774	0.525
128.000	127.624	80.006	20.010	100.490	19.986	10.935	0.571
128.500	127.853	80.005	20.009	100.498	19.986	10.896	0.604
129.000	128.118	80.005	20.009	100.492	19.987	10.753	0.537
129.500	128.456	80.006	20.010	100.484	19.990	10.362	0.548
130.000	128.718	80.005	20.010	100.474	19.987	10.829	0.601
130.500	129.021	80.004	20.010	100.466	19.988	10.624	0.583
131.000	129.261	80.004	20.009	100.459	19.990	10.349	0.554
131.500	129.598	80.006	20.009	100.464	19.988	10.639	0.560
132.000	129.827	80.004	20.009	100.472	19.985	11.036	0.571
132.500	130.147	80.006	20.009	100.481	19.988	10.700	0.557
133.000	130.389	80.005	20.009	100.485	19.988	10.594	0.555
133.500	130.704	80.006	20.010	100.483	19.988	10.685	0.560
134.000	131.014	80.004	20.009	100.476	19.990	10.257	0.591
134.500	131.293	80.005	20.009	100.464	19.988	10.587	0.607
135.000	131.568	80.006	20.009	100.456	19.988	10.579	0.572
135.500	131.842	80.005	20.009	100.452	19.991	10.181	0.551
136.000	132.084	80.005	20.009	100.460	19.989	10.468	0.532
136.500	132.398	80.005	20.010	100.470	19.989	10.535	0.536
137.000	132.663	80.005	20.009	100.487	19.990	10.346	0.568
137.500	132.942	80.006	20.009	100.496	19.993	9.830	0.562
138.000	133.207	80.005	20.009	100.503	19.990	10.372	0.544
138.500	133.536	80.004	20.009	100.495	20.000	8.701	0.569
139.000	133.839	80.005	20.009	100.484	20.002	8.507	0.613
139.500	134.120	80.005	20.009	100.467	20.001	8.563	0.608
140.000	134.348	80.006	20.010	100.459	19.992	10.037	0.546
140.500	134.675	80.004	20.009	100.455	19.989	10.456	0.532
141.000	134.958	80.006	20.009	100.462	19.986	10.973	0.583
141.500	135.223	80.003	20.009	100.469	19.989	10.533	0.579
142.000	135.557	80.005	20.009	100.474	19.986	10.897	0.573
142.500	135.853	80.004	20.009	100.473	19.991	10.207	0.615
143.000	136.116	80.005	20.009	100.464	19.991	10.188	0.594
143.500	136.384	80.003	20.009	100.449	19.988	10.698	0.545
144.000	136.679	80.005	20.009	100.437	19.989	10.540	0.547
144.500	136.957	80.005	20.009	100.433	19.987	10.802	0.568
145.000	137.283	80.005	20.009	100.433	19.989	10.541	0.588
145.500	137.515	80.005	20.009	100.443	19.986	10.901	0.581
146.000	137.846	80.004	20.009	100.451	19.987	10.754	0.561
146.500	138.120	80.006	20.009	100.459	19.988	10.702	0.584
147.000	138.432	80.004	20.009	100.457	19.989	10.466	0.596
147.500	138.698	80.004	20.009	100.451	19.988	10.626	0.582
148.000	138.991	80.005	20.010	100.440	19.987	10.733	0.568
148.500	139.303	80.004	20.010	100.432	19.991	10.118	0.582
149.000	139.590	80.005	20.010	100.429	19.988	10.578	0.602
149.500	139.887	80.005	20.009	100.432	19.988	10.583	0.592
150.000	140.179	80.006	20.009	100.442	19.989	10.489	0.586
150.500	140.486	80.004	20.009	100.458	19.988	10.663	0.594
151.000	140.800	80.006	20.009	100.473	19.990	10.401	0.611
151.500	141.040	80.004	20.009	100.479	19.989	10.448	0.588
152.001	141.350	80.006	20.009	100.480	19.989	10.480	0.552
152.500	141.627	80.005	20.009	100.471	19.990	10.380	0.569
153.000	141.907	80.006	20.010	100.456	19.989	10.449	0.572
153.500	142.221	80.005	20.010	100.443	19.988	10.671	0.575
154.000	142.582	80.005	20.009	100.440	19.985	11.073	0.635
154.500	142.800	80.004	20.009	100.441	19.986	10.982	0.627
155.000	143.039	80.005	20.009	100.449	19.986	10.905	0.518
155.500	143.301	80.005	20.009	100.458	19.985	11.176	0.479
156.000	143.617	80.004	20.009	100.461	19.986	10.914	0.539
156.500	143.950	80.006	20.009	100.457	19.985	11.062	0.614
157.000	144.221	80.004	20.009	100.448	19.986	10.963	0.627
157.500	144.521	80.006	20.010	100.437	19.985	11.087	0.587
158.000	144.797	80.005	20.009	100.427	19.986	10.896	0.573
158.500	145.153	80.004	20.010	100.420	19.985	11.068	0.604
159.000	145.426	80.005	20.009	100.422	19.983	11.433	0.631
159.500	145.731	80.006	20.009	100.430	19.984	11.188	0.603
160.000	146.013	80.005	20.009	100.438	19.984	11.231	0.583
160.500	146.266	80.004	20.009	100.444	19.986	10.959	0.561
161.000	146.587	80.005	20.009	100.444	19.983	11.414	0.554
161.500	146.833	80.005	20.010	100.436	19.984	11.245	0.571
162.000	147.091	80.006	20.009	100.425	19.982	11.599	0.536
162.500	147.456	80.007	20.010	100.413	19.980	11.862	0.563
163.000	147.658	80.004	20.010	100.406	19.983	11.448	0.595
163.500	147.959	80.005	20.010	100.411	19.977	12.387	0.535
164.000	148.263	80.005	20.009	100.422	19.977	12.396	0.554
164.500	148.561	80.005	20.009	100.433	19.978	12.248	0.604
165.000	148.846	80.005	20.009	100.444	19.978	12.219	0.592
165.500	149.099	80.006	20.009	100.446	19.980	11.970	0.560
166.000	149.391	80.003	20.010	100.440	19.979	12.092	0.542
166.500	149.695	80.005	20.009	100.426	19.980	11.946	0.570
167.000	149.937	80.004	20.009	100.411	19.979	12.063	0.570
167.500	150.262	80.005	20.009	100.402	19.978	12.172	0.556
168.000	150.520	80.005	20.009	100.402	19.979	12.120	0.575
168.500	150.872	80.005	20.010	100.407	19.978	12.284	0.596
169.000	151.130	80.006	20.009	100.420	19.987	10.859	0.610
169.500	151.391	80.004	20.009	100.435	19.979	12.109	0.565
170.000	151.706	80.004	20.009	100.445	19.976	12.454	0.548
170.500	151.968	80.004	20.009	100.445	19.975	12.728	0.576
171.000	152.228	80.005	20.009	100.436	19.987	10.839	0.549
171.500	152.551	80.005	20.009	100.421	19.981	11.687	0.553
172.000	152.795	80.006	20.010	100.406	19.981	11.678	0.575
172.500	153.068	80.005	20.009	100.395	19.969	13.685	0.542
173.000	153.378	80.004	20.009	100.395	19.970	13.494	0.550
173.500	153.649	80.004	20.009	100.402	19.969	13.593	0.582
174.000	153.983	80.006	20.009	100.414	19.968	13.755	0.593
174.500	154.225	80.005	20.009	100.425	19.969	13.601	0.591
175.000	154.482	80.004	20.009	100.429	19.968	13.801	0.537
175.500	154.777	80.004	20.009	100.428	19.968	13.859	0.526
176.000	155.023	80.005	20.009	100.419	19.968	13.817	0.547
176.500	155.361	80.004	20.009	100.406	19.967	13.964	0.563
177.000	155.652	80.005	20.009	100.398	19.965	14.314	0.607
177.500	155.932	80.005	20.009	100.394	19.963	14.595	0.600
178.000	156.211	80.006	20.009	100.396	19.964	14.373	0.565
178.500	156.496	80.006	20.009	100.406	19.965	14.241	0.561
179.000	156.736	80.005	20.009	100.421	19.962	14.729	0.544
179.500	157.012	80.004	20.009	100.429	19.959	15.156	0.520
180.000	157.287	80.004	20.009	100.430	19.957	15.571	0.533
180.500	157.546	80.006	20.009	100.422	19.957	15.570	0.543
181.000	157.830	80.005	20.009	100.408	19.959	15.194	0.539
181.500	158.149	80.005	20.009	100.388	19.958	15.322	0.573
182.000	158.427	80.005	20.009	100.377	19.957	15.488	0.600
182.500	158.686	80.005	20.010	100.374	19.958	15.420	0.567
183.000	158.980	80.005	20.009	100.382	19.957	15.574	0.545
183.500	159.283	80.005	20.009	100.392	19.955	15.856	0.575
184.000	159.559	80.005	20.009	100.405	19.956	15.616	0.588
184.500	159.780	80.004	20.009	100.414	19.953	16.160	0.538
185.000	160.144	80.006	20.009	100.419	19.962	14.718	0.541
185.500	160.388	80.005	20.009	100.414	19.953	16.160	0.596
186.000	160.700	80.005	20.009	100.406	19.948	16.912	0.582
186.500	160.968	80.004	20.009	100.397	19.954	15.968	0.568
187.000	161.242	80.005	20.009	100.389	19.961	14.954	0.561
187.500	161.459	80.005	20.009	100.383	19.960	15.056	0.516
188.000	161.767	80.004	20.009	100.386	19.957	15.485	0.507
188.500	161.988	80.006	20.010	100.394	19.958	15.290	0.527
189.000	162.359	80.004	20.008	100.403	19.958	15.403	0.561
189.500	162.599	80.005	20.009	100.406	19.947	17.081	0.601
190.000	162.933	80.004	20.010	100.403	19.946	17.197	0.592
190.500	163.155	80.005	20.010	100.390	19.944	17.523	0.565
191.000	163.490	80.005	20.009	100.375	19.944	17.548	0.557
191.500	163.726	80.005	20.010	100.359	19.943	17.678	0.564
192.000	164.016	80.004	20.009	100.349	19.942	17.901	0.548
192.500	164.284	80.006	20.009	100.351	19.943	17.692	0.542
193.000	164.555	80.005	20.009	100.358	19.942	17.886	0.549
193.500	164.834	80.006	20.009	100.373	19.940	18.141	0.545
194.000	165.108	80.004	20.009	100.381	19.939	18.311	0.552
194.500	165.417	80.004	20.009	100.387	19.937	18.679	0.568
195.000	165.669	80.004	20.009	100.383	19.939	18.361	0.572
195.500	165.940	80.005	20.009	100.373	19.938	18.440	0.542
196.000	166.201	80.006	20.010	100.357	19.938	18.531	0.527
196.500	166.487	80.004	20.009	100.349	19.937	18.707	0.540
197.000	166.781	80.004	20.009	100.349	19.933	19.252	0.564
197.500	167.058	80.005	20.009	100.353	19.937	18.736	0.575
198.000	167.348	80.004	20.009	100.363	19.936	18.762	0.569
198.500	167.605	80.005	20.009	100.374	19.933	19.229	0.557
199.000	167.944	80.005	20.009	100.382	19.934	19.117	0.572
199.500	168.165	80.005	20.009	100.382	19.936	18.889	0.578
200.000	168.452	80.005	20.009	100.380	19.933	19.301	0.534
200.500	168.730	80.005	20.009	100.371	19.933	19.274	0.537
201.001	168.945	80.005	20.010	100.361	19.934	19.149	0.529
201.500	169.234	80.007	20.009	100.353	19.933	19.287	0.498
202.000	169.508	80.004	20.009	100.352	19.933	19.237	0.533
202.500	169.700	80.005	20.009	100.357	19.934	19.156	0.515
203.000	170.025	80.005	20.009	100.371	19.936	18.787	0.492
203.500	170.315	80.004	20.009	100.386	19.935	18.906	0.565
204.000	170.524	80.004	20.009	100.399	19.936	18.839	0.557
204.500	170.871	80.005	20.009	100.400	19.935	19.009	0.528
205.000	171.160	80.004	20.009	100.396	19.936	18.877	0.596
205.500	171.474	80.005	20.009	100.384	19.936	18.887	0.619
206.000	171.675	80.005	20.009	100.369	19.938	18.572	0.559
206.500	171.965	80.005	20.010	100.359	19.935	19.005	0.504
207.000	172.211	80.005	20.009	100.360	19.937	18.700	0.514
207.500	172.543	80.005	20.009	100.364	19.935	19.026	0.557
208.000	172.815	80.004	20.009	100.376	19.935	19.048	0.591
208.500	173.063	80.005	20.009	100.389	19.936	18.816	0.562
209.000	173.369	80.006	20.009	100.395	19.937	18.597	0.536
209.500	173.629	80.005	20.009	100.389	19.936	18.841	0.560
210.000	173.882	80.004	20.009	100.379	19.933	19.310	0.540
210.500	174.167	80.004	20.009	100.367	19.934	19.061	0.526
211.000	174.386	80.005	20.010	100.361	19.936	18.828	0.520
211.500	174.696	80.004	20.009	100.362	19.936	18.828	0.516
212.000	174.960	80.005	20.010	100.371	19.939	18.264	0.551
212.500	175.224	80.005	20.009	100.385	19.937	18.728	0.551
