Sample Weight (mg):	1.02
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
31.000	88.393	80.005	20.010	100.353	20.002	19.527	0.028
31.500	88.438	80.004	20.010	100.359	20.000	20.127	0.037
32.000	88.421	80.007	20.010	100.368	19.999	20.448	0.041
32.500	88.443	80.004	20.010	100.377	20.001	19.713	0.017
33.000	88.446	80.004	20.010	100.378	19.999	20.364	0.015
33.500	88.476	80.005	20.010	100.374	19.996	21.323	0.028
34.000	88.536	80.004	20.010	100.374	19.995	21.605	0.061
34.500	88.549	80.004	20.010	100.374	19.995	21.536	0.081
35.001	88.608	80.004	20.010	100.381	19.993	22.086	0.072
35.501	88.653	80.005	20.010	100.396	19.990	23.142	0.088
36.000	88.644	80.004	20.010	100.414	19.993	22.269	0.070
36.500	88.724	80.003	20.010	100.425	19.994	21.980	0.053
37.000	88.704	80.004	20.010	100.431	19.994	21.880	0.065
37.500	88.821	80.006	20.010	100.431	19.995	21.592	0.078
38.000	88.839	80.004	20.009	100.420	19.997	21.084	0.116
38.500	88.835	80.004	20.010	100.412	19.996	21.171	0.075
39.000	88.920	80.005	20.010	100.416	19.995	21.630	0.047
39.500	88.943	80.003	20.010	100.429	19.996	21.293	0.094
40.000	88.982	80.004	20.010	100.442	19.994	22.022	0.085
40.500	89.064	80.004	20.010	100.454	19.990	23.071	0.091
41.000	89.122	80.004	20.010	100.458	19.989	23.319	0.131
41.500	89.146	80.004	20.010	100.451	19.991	22.805	0.111
42.000	89.181	80.004	20.011	100.437	19.990	23.276	0.070
42.500	89.205	80.004	20.010	100.427	19.990	23.304	0.059
43.000	89.257	80.004	20.010	100.427	19.987	24.146	0.068
43.500	89.352	80.005	20.010	100.433	19.988	23.852	0.111
44.001	89.377	80.004	20.009	100.441	19.984	24.990	0.133
44.501	89.439	80.004	20.011	100.449	19.984	24.942	0.104
45.000	89.493	80.004	20.010	100.456	19.984	24.876	0.102
45.500	89.548	80.005	20.010	100.459	19.984	25.039	0.112
46.000	89.687	80.004	20.010	100.461	19.983	25.386	0.151
46.500	89.704	80.004	20.010	100.467	19.981	26.048	0.175
47.001	89.782	80.004	20.010	100.477	19.983	25.302	0.126
47.501	89.830	80.004	20.010	100.491	19.985	24.756	0.111
48.001	89.911	80.004	20.010	100.504	19.983	25.458	0.127
48.501	89.998	80.005	20.010	100.510	19.985	24.693	0.148
49.000	90.048	80.005	20.010	100.505	19.984	25.056	0.152
49.500	90.133	80.003	20.010	100.497	19.983	25.277	0.136
50.000	90.178	80.004	20.010	100.484	19.982	25.696	0.133
50.501	90.206	80.004	20.010	100.477	19.980	26.233	0.102
51.001	90.293	80.004	20.010	100.479	19.982	25.519	0.094
51.500	90.354	80.003	20.010	100.488	19.979	26.548	0.132
52.000	90.465	80.004	20.010	100.502	19.978	26.864	0.160
52.500	90.564	80.005	20.010	100.510	19.974	27.982	0.191
53.000	90.649	80.004	20.010	100.511	19.977	27.257	0.197
53.501	90.731	80.005	20.010	100.511	19.978	26.840	0.176
54.001	90.820	80.004	20.010	100.515	19.978	26.736	0.169
54.500	90.955	80.005	20.010	100.516	19.976	27.527	0.197
55.000	91.008	80.004	20.010	100.524	19.975	27.768	0.206
55.500	91.091	80.003	20.010	100.532	19.976	27.559	0.162
56.000	91.204	80.005	20.009	100.538	19.975	27.636	0.166
56.500	91.289	80.004	20.010	100.537	19.975	27.824	0.197
57.000	91.370	80.004	20.009	100.529	19.975	27.903	0.182
57.500	91.456	80.004	20.010	100.519	19.976	27.567	0.166
58.000	91.599	80.003	20.010	100.516	19.973	28.246	0.198
58.500	91.691	80.004	20.010	100.517	19.974	28.045	0.232
59.000	91.799	80.004	20.010	100.523	19.971	29.126	0.217
59.500	91.872	80.004	20.010	100.538	19.973	28.258	0.190
60.000	91.980	80.005	20.010	100.552	19.973	28.510	0.181
60.500	92.083	80.004	20.010	100.555	19.969	29.474	0.196
61.000	92.195	80.005	20.009	100.549	19.972	28.746	0.213
61.500	92.355	80.004	20.009	100.539	19.970	29.232	0.244
62.000	92.438	80.005	20.010	100.531	19.970	29.306	0.258
62.500	92.581	80.004	20.010	100.530	19.972	28.610	0.235
63.000	92.705	80.004	20.009	100.537	19.972	28.734	0.246
63.500	92.842	80.004	20.009	100.549	19.970	29.308	0.264
64.001	92.989	80.004	20.009	100.557	19.974	28.012	0.272
64.501	93.116	80.004	20.009	100.555	19.972	28.710	0.279
65.001	93.282	80.004	20.009	100.543	19.972	28.777	0.283
65.500	93.348	80.005	20.009	100.534	19.970	29.293	0.263
66.000	93.517	80.004	20.009	100.527	19.971	29.025	0.234
66.501	93.620	80.004	20.009	100.525	19.969	29.641	0.253
67.001	93.817	80.003	20.009	100.530	19.969	29.487	0.286
67.500	93.923	80.006	20.009	100.537	19.968	29.813	0.302
68.000	94.017	80.004	20.009	100.538	19.970	29.429	0.251
68.500	94.154	80.005	20.009	100.535	19.971	29.124	0.215
69.000	94.321	80.005	20.009	100.530	19.971	29.035	0.268
69.501	94.477	80.005	20.009	100.529	19.973	28.435	0.314
70.001	94.618	80.004	20.009	100.532	19.971	28.967	0.310
70.501	94.747	80.006	20.009	100.539	19.972	28.828	0.283
71.001	94.845	80.004	20.009	100.545	19.970	29.198	0.249
71.500	95.006	80.004	20.009	100.550	19.970	29.198	0.243
72.001	95.216	80.005	20.009	100.547	19.969	29.508	0.315
72.501	95.393	80.004	20.009	100.541	19.972	28.651	0.379
73.001	95.531	80.004	20.009	100.534	19.971	29.111	0.352
73.500	95.608	80.004	20.009	100.533	19.970	29.439	0.265
74.001	95.847	80.004	20.009	100.541	19.969	29.641	0.265
74.501	95.985	80.004	20.009	100.554	19.968	29.861	0.346
75.000	96.115	80.004	20.009	100.563	19.967	30.193	0.322
75.500	96.293	80.006	20.009	100.565	19.966	30.493	0.288
76.000	96.429	80.005	20.009	100.568	19.964	31.063	0.311
76.500	96.572	80.005	20.009	100.567	19.961	32.043	0.297
77.000	96.715	80.005	20.009	100.570	19.961	32.017	0.283
77.500	96.885	80.004	20.009	100.574	19.963	31.606	0.299
78.000	97.004	80.004	20.009	100.581	19.962	31.773	0.301
78.500	97.203	80.005	20.009	100.585	19.961	32.162	0.304
79.000	97.364	80.005	20.009	100.579	19.962	31.869	0.339
79.500	97.521	80.005	20.009	100.569	19.962	31.806	0.339
80.000	97.734	80.005	20.009	100.558	19.962	31.892	0.344
80.500	97.887	80.005	20.009	100.557	19.959	32.579	0.368
81.000	98.043	80.005	20.009	100.557	19.961	32.182	0.338
81.500	98.231	80.005	20.009	100.562	19.960	32.447	0.326
82.000	98.370	80.004	20.009	100.570	19.958	33.112	0.336
82.500	98.533	80.005	20.009	100.571	19.960	32.492	0.315
83.000	98.741	80.004	20.009	100.562	19.961	32.225	0.337
83.500	98.857	80.003	20.009	100.554	19.963	31.557	0.348
84.000	99.108	80.004	20.009	100.548	19.959	32.758	0.345
84.500	99.287	80.004	20.009	100.549	19.959	32.666	0.398
85.001	99.455	80.006	20.009	100.561	19.959	32.579	0.388
85.501	99.665	80.004	20.009	100.572	19.960	32.380	0.362
86.000	99.835	80.005	20.009	100.586	19.963	31.478	0.379
86.500	100.052	80.004	20.009	100.593	19.963	31.614	0.384
87.000	100.226	80.005	20.009	100.591	19.961	32.183	0.389
87.500	100.448	80.005	20.009	100.586	19.962	31.846	0.393
88.000	100.635	80.004	20.009	100.585	19.963	31.618	0.403
88.500	100.843	80.004	20.009	100.587	19.961	31.982	0.403
89.000	101.016	80.003	20.008	100.594	19.963	31.398	0.388
89.500	101.201	80.005	20.009	100.602	19.963	31.578	0.369
90.000	101.381	80.004	20.009	100.603	19.962	31.661	0.361
90.500	101.577	80.004	20.009	100.603	19.964	31.272	0.371
91.000	101.808	80.005	20.009	100.595	19.962	31.653	0.402
91.501	102.033	80.004	20.009	100.587	19.960	32.492	0.441
92.001	102.182	80.004	20.009	100.587	19.957	33.192	0.415
92.500	102.385	80.005	20.009	100.594	19.960	32.396	0.363
93.000	102.548	80.003	20.009	100.600	19.958	32.954	0.359
93.500	102.765	80.004	20.009	100.607	19.962	31.747	0.373
94.000	103.035	80.005	20.009	100.607	19.960	32.274	0.433
94.500	103.196	80.005	20.009	100.602	19.961	32.151	0.459
95.001	103.450	80.004	20.009	100.600	19.959	32.636	0.423
95.501	103.659	80.004	20.009	100.600	19.961	32.032	0.439
96.000	103.916	80.004	20.009	100.602	19.961	32.007	0.465
96.500	104.091	80.005	20.009	100.610	19.961	32.227	0.449
97.000	104.359	80.004	20.009	100.615	19.963	31.503	0.437
97.500	104.528	80.003	20.009	100.612	19.962	31.920	0.440
98.001	104.745	80.005	20.009	100.605	19.961	32.221	0.411
98.501	104.984	80.005	20.009	100.597	19.959	32.627	0.421
99.000	105.199	80.005	20.009	100.587	19.959	32.761	0.455
99.500	105.433	80.004	20.009	100.585	19.959	32.630	0.452
100.000	105.663	80.004	20.009	100.590	19.957	33.308	0.457
100.501	105.870	80.005	20.009	100.598	19.956	33.495	0.451
101.001	106.099	80.005	20.009	100.599	19.959	32.868	0.436
101.501	106.326	80.004	20.009	100.596	19.956	33.506	0.445
102.000	106.586	80.004	20.009	100.584	19.958	32.984	0.471
102.500	106.832	80.005	20.009	100.576	19.957	33.226	0.497
103.000	107.037	80.006	20.009	100.570	19.957	33.212	0.479
103.500	107.251	80.006	20.009	100.575	19.959	32.864	0.435
104.000	107.518	80.004	20.009	100.586	19.960	32.509	0.450
104.500	107.771	80.004	20.009	100.600	19.957	33.340	0.501
105.000	107.984	80.005	20.009	100.607	19.958	33.097	0.493
105.500	108.257	80.006	20.009	100.605	19.959	32.857	0.476
106.000	108.434	80.004	20.009	100.596	19.957	33.382	0.468
106.500	108.691	80.005	20.009	100.592	19.961	32.205	0.441
107.000	108.910	80.006	20.009	100.592	19.960	32.472	0.455
107.500	109.157	80.006	20.009	100.592	19.960	32.250	0.471
108.000	109.428	80.003	20.009	100.600	19.960	32.319	0.492
108.500	109.671	80.004	20.009	100.610	19.959	32.799	0.516
109.000	109.927	80.005	20.009	100.611	19.961	31.992	0.506
109.501	110.186	80.005	20.009	100.605	19.960	32.300	0.507
110.001	110.417	80.005	20.009	100.604	19.962	31.697	0.502
110.500	110.651	80.005	20.009	100.604	19.959	32.623	0.478
111.000	110.945	80.005	20.009	100.607	19.959	32.571	0.497
111.500	111.193	80.004	20.009	100.613	19.961	31.955	0.535
112.000	111.477	80.005	20.009	100.623	19.960	32.409	0.537
112.500	111.740	80.004	20.009	100.624	19.962	31.670	0.540
113.000	111.931	80.005	20.009	100.623	19.961	32.050	0.501
113.501	112.245	80.004	20.009	100.617	19.961	32.183	0.480
114.001	112.472	80.005	20.010	100.613	19.961	31.943	0.523
114.500	112.744	80.004	20.009	100.610	19.962	31.864	0.520
115.000	112.980	80.005	20.010	100.610	19.963	31.524	0.503
115.500	113.222	80.005	20.009	100.611	19.962	31.677	0.493
116.000	113.450	80.004	20.009	100.610	19.961	32.079	0.474
116.500	113.726	80.005	20.009	100.601	19.961	32.118	0.487
117.000	113.976	80.004	20.009	100.591	19.962	31.760	0.515
117.500	114.257	80.005	20.009	100.582	19.961	32.002	0.529
118.001	114.463	80.006	20.009	100.577	19.962	31.892	0.509
118.501	114.851	80.004	20.009	100.581	19.960	32.405	0.541
119.000	115.123	80.005	20.009	100.589	19.964	31.112	0.627
119.500	115.383	80.004	20.008	100.598	19.964	31.285	0.596
120.000	115.616	80.003	20.009	100.599	19.961	32.006	0.512
120.500	115.952	80.005	20.009	100.596	19.961	32.085	0.531
121.000	116.146	80.006	20.009	100.589	19.960	32.413	0.550
121.500	116.483	80.005	20.009	100.581	19.964	31.208	0.531
122.000	116.716	80.004	20.009	100.584	19.966	30.647	0.550
122.501	117.009	80.004	20.009	100.591	19.965	30.925	0.548
123.001	117.288	80.005	20.009	100.600	19.964	31.060	0.549
123.501	117.568	80.005	20.009	100.602	19.962	31.834	0.565
124.000	117.850	80.003	20.009	100.602	19.965	30.748	0.561
124.501	118.135	80.004	20.009	100.593	19.964	31.101	0.565
125.001	118.367	80.005	20.009	100.585	19.963	31.318	0.542
125.500	118.673	80.004	20.009	100.578	19.964	31.226	0.527
126.000	118.932	80.004	20.009	100.582	19.967	30.169	0.551
126.500	119.191	80.005	20.009	100.591	19.965	30.916	0.542
127.000	119.461	80.005	20.009	100.594	19.965	30.733	0.524
127.500	119.752	80.005	20.008	100.594	19.965	30.912	0.545
128.000	120.034	80.004	20.009	100.590	19.966	30.666	0.567
128.500	120.331	80.004	20.009	100.579	19.966	30.466	0.576
129.000	120.616	80.004	20.008	100.572	19.969	29.717	0.581
129.500	120.879	80.004	20.009	100.570	19.969	29.566	0.565
130.000	121.178	80.004	20.009	100.573	19.966	30.527	0.555
130.500	121.452	80.005	20.009	100.576	19.967	30.315	0.568
131.000	121.735	80.004	20.008	100.578	19.967	30.287	0.565
131.500	122.034	80.004	20.009	100.572	19.966	30.398	0.570
132.000	122.314	80.005	20.009	100.564	19.963	31.539	0.581
132.500	122.574	80.005	20.009	100.554	19.967	30.369	0.559
133.000	122.871	80.003	20.009	100.548	19.966	30.554	0.548
133.500	123.163	80.005	20.008	100.549	19.967	30.261	0.573
134.000	123.454	80.005	20.008	100.555	19.966	30.477	0.586
134.500	123.792	80.004	20.009	100.558	19.964	31.084	0.606
135.000	124.000	80.005	20.008	100.557	19.965	30.804	0.588
135.500	124.332	80.003	20.009	100.550	19.966	30.428	0.543
136.000	124.599	80.004	20.009	100.542	19.966	30.469	0.570
136.500	124.869	80.006	20.009	100.540	19.968	29.856	0.568
137.000	125.164	80.005	20.009	100.545	19.967	30.108	0.551
137.500	125.480	80.004	20.008	100.550	19.970	29.448	0.588
138.000	125.755	80.004	20.009	100.555	19.968	29.908	0.601
138.500	126.056	80.004	20.009	100.554	19.967	30.258	0.583
139.000	126.340	80.005	20.009	100.549	19.968	29.810	0.580
139.500	126.562	80.005	20.009	100.542	19.967	30.196	0.546
140.000	126.876	80.005	20.009	100.541	19.968	29.807	0.521
140.500	127.162	80.004	20.008	100.548	19.968	29.930	0.568
141.000	127.464	80.005	20.009	100.556	19.967	30.366	0.594
141.500	127.703	80.003	20.009	100.562	19.968	30.051	0.565
142.000	128.019	80.005	20.009	100.562	19.965	30.858	0.548
142.500	128.291	80.004	20.009	100.559	19.968	30.032	0.571
143.000	128.631	80.004	20.009	100.548	19.967	30.340	0.600
143.500	128.940	80.005	20.009	100.536	19.968	29.898	0.630
144.000	129.191	80.006	20.009	100.529	19.968	30.054	0.605
144.500	129.521	80.003	20.009	100.531	19.968	29.792	0.571
145.000	129.757	80.005	20.009	100.534	19.969	29.763	0.574
145.500	130.055	80.004	20.009	100.544	19.969	29.553	0.550
146.000	130.360	80.004	20.009	100.550	19.968	29.787	0.569
146.500	130.611	80.004	20.009	100.552	19.970	29.304	0.579
147.000	130.901	80.004	20.009	100.554	19.968	29.798	0.548
147.500	131.187	80.005	20.009	100.559	19.969	29.543	0.558
148.000	131.467	80.004	20.009	100.560	19.968	29.962	0.571
148.500	131.795	80.005	20.009	100.566	19.967	30.121	0.587
149.000	132.078	80.004	20.009	100.572	19.968	29.772	0.610
149.500	132.389	80.004	20.009	100.570	19.970	29.315	0.602
150.000	132.628	80.005	20.009	100.563	19.968	29.770	0.571
150.500	132.962	80.005	20.009	100.556	19.969	29.446	0.561
151.001	133.248	80.004	20.009	100.547	19.970	29.414	0.596
151.501	133.528	80.003	20.009	100.542	19.970	29.380	0.593
152.001	133.870	80.005	20.010	100.546	19.970	29.229	0.594
152.500	134.146	80.003	20.009	100.553	19.974	28.121	0.620
153.000	134.472	80.004	20.009	100.557	19.973	28.342	0.610
153.500	134.715	80.005	20.009	100.557	19.974	27.920	0.585
154.000	135.007	80.004	20.009	100.553	19.974	28.202	0.552
154.500	135.299	80.004	20.009	100.545	19.972	28.569	0.560
155.000	135.604	80.005	20.009	100.544	19.971	29.069	0.591
155.500	135.912	80.004	20.009	100.547	19.974	27.928	0.604
156.000	136.174	80.006	20.009	100.554	19.976	27.379	0.591
156.500	136.476	80.005	20.009	100.557	19.973	28.237	0.567
157.000	136.729	80.004	20.009	100.558	19.973	28.251	0.559
157.500	137.036	80.005	20.009	100.551	19.974	28.071	0.558
158.000	137.348	80.005	20.009	100.541	19.973	28.229	0.590
158.500	137.623	80.006	20.009	100.536	19.974	28.139	0.603
159.000	137.925	80.005	20.010	100.533	19.973	28.307	0.582
159.500	138.244	80.004	20.010	100.533	19.974	27.961	0.599
160.000	138.518	80.005	20.009	100.530	19.974	28.162	0.607
160.500	138.754	80.005	20.009	100.524	19.974	28.137	0.551
161.000	139.092	80.004	20.010	100.512	19.973	28.230	0.542
161.500	139.339	80.004	20.009	100.498	19.972	28.564	0.579
162.000	139.669	80.003	20.009	100.485	19.973	28.323	0.581
162.500	139.937	80.005	20.009	100.479	19.973	28.400	0.588
163.000	140.208	80.003	20.010	100.479	19.971	28.834	0.569
163.500	140.505	80.004	20.009	100.482	19.972	28.651	0.554
164.000	140.812	80.005	20.009	100.484	19.972	28.535	0.586
164.500	141.078	80.006	20.009	100.481	19.973	28.408	0.589
165.000	141.390	80.004	20.009	100.475	19.973	28.515	0.576
165.500	141.655	80.004	20.009	100.471	19.974	27.969	0.577
166.000	141.974	80.005	20.008	100.471	19.973	28.341	0.581
166.500	142.217	80.004	20.009	100.475	19.972	28.548	0.573
167.000	142.512	80.005	20.008	100.483	19.973	28.416	0.550
167.500	142.814	80.005	20.009	100.490	19.973	28.514	0.567
168.000	143.099	80.004	20.009	100.487	19.975	27.721	0.592
168.500	143.404	80.004	20.009	100.479	19.973	28.277	0.589
169.000	143.711	80.004	20.009	100.472	19.973	28.467	0.601
169.500	143.982	80.004	20.009	100.469	19.977	27.255	0.594
170.000	144.243	80.004	20.009	100.471	19.976	27.435	0.555
170.500	144.609	80.004	20.009	100.478	19.974	28.011	0.580
171.000	144.812	80.005	20.009	100.486	19.974	28.124	0.598
171.500	145.111	80.004	20.008	100.490	19.974	28.181	0.535
172.000	145.412	80.005	20.009	100.486	19.975	27.634	0.551
172.500	145.707	80.005	20.009	100.481	19.976	27.583	0.598
173.000	145.941	80.005	20.009	100.480	19.975	27.754	0.563
173.500	146.279	80.005	20.008	100.483	19.975	27.781	0.551
174.000	146.558	80.004	20.009	100.489	19.975	27.677	0.595
174.500	146.878	80.005	20.009	100.496	19.973	28.523	0.608
175.000	147.139	80.004	20.009	100.497	19.976	27.384	0.590
175.500	147.407	80.004	20.009	100.491	19.974	28.017	0.555
176.000	147.700	80.005	20.009	100.485	19.974	28.155	0.544
176.500	147.971	80.003	20.008	100.483	19.976	27.433	0.563
177.000	148.256	80.006	20.009	100.486	19.973	28.339	0.560
177.500	148.503	80.004	20.008	100.497	19.974	28.202	0.544
178.000	148.796	80.004	20.009	100.508	19.978	26.787	0.536
178.500	149.086	80.006	20.009	100.512	19.977	27.197	0.562
179.000	149.387	80.004	20.009	100.512	19.978	26.848	0.587
179.500	149.655	80.005	20.009	100.508	19.976	27.456	0.580
180.000	149.945	80.004	20.009	100.501	19.975	27.717	0.563
180.500	150.225	80.004	20.008	100.502	19.973	28.317	0.564
181.000	150.502	80.004	20.009	100.509	19.977	27.208	0.564
181.500	150.787	80.006	20.009	100.517	19.975	27.829	0.559
182.000	151.107	80.004	20.009	100.520	19.976	27.362	0.583
182.500	151.356	80.004	20.009	100.519	19.977	27.047	0.587
183.000	151.666	80.006	20.009	100.509	19.975	27.860	0.564
183.500	151.945	80.005	20.009	100.496	19.972	28.565	0.574
184.000	152.258	80.005	20.009	100.483	19.973	28.371	0.591
184.500	152.507	80.005	20.009	100.479	19.974	28.176	0.577
185.000	152.776	80.004	20.009	100.478	19.976	27.473	0.540
185.500	153.078	80.004	20.008	100.482	19.975	27.615	0.544
186.000	153.381	80.003	20.009	100.485	19.973	28.506	0.588
186.500	153.641	80.004	20.009	100.489	19.974	28.161	0.584
187.000	153.929	80.005	20.009	100.489	19.974	28.163	0.555
187.500	154.190	80.003	20.009	100.488	19.972	28.710	0.548
188.000	154.486	80.006	20.009	100.490	19.975	27.889	0.553
188.500	154.728	80.005	20.008	100.496	19.974	28.142	0.547
189.000	155.063	80.004	20.009	100.501	19.977	27.060	0.557
189.500	155.326	80.005	20.009	100.503	19.979	26.480	0.588
190.000	155.580	80.005	20.009	100.504	19.977	27.113	0.558
190.500	155.852	80.004	20.009	100.504	19.977	27.089	0.522
191.000	156.101	80.005	20.009	100.501	19.971	29.031	0.524
191.500	156.432	80.004	20.009	100.500	19.973	28.360	0.551
192.000	156.698	80.004	20.009	100.507	19.970	29.315	0.588
192.500	156.990	80.005	20.009	100.515	19.971	29.007	0.577
193.000	157.251	80.004	20.009	100.519	19.974	28.055	0.556
193.500	157.503	80.005	20.009	100.521	19.974	28.037	0.533
194.000	157.847	80.006	20.009	100.514	19.972	28.621	0.555
194.500	158.127	80.005	20.009	100.499	19.972	28.825	0.611
195.000	158.395	80.004	20.009	100.483	19.973	28.447	0.586
195.500	158.683	80.005	20.009	100.472	19.973	28.276	0.552
196.000	158.924	80.005	20.009	100.469	19.973	28.421	0.542
196.500	159.197	80.003	20.009	100.475	19.972	28.747	0.521
197.000	159.515	80.005	20.009	100.482	19.969	29.687	0.553
197.500	159.762	80.005	20.009	100.484	19.970	29.323	0.579
198.000	160.084	80.004	20.009	100.482	19.968	29.915	0.567
198.500	160.310	80.005	20.009	100.477	19.969	29.701	0.558
199.000	160.597	80.004	20.009	100.475	19.966	30.443	0.530
199.500	160.862	80.006	20.009	100.475	19.970	29.394	0.533
200.000	161.151	80.004	20.008	100.481	19.969	29.678	0.553
200.500	161.412	80.004	20.009	100.483	19.969	29.528	0.551
201.000	161.717	80.005	20.009	100.482	19.969	29.542	0.558
201.500	161.948	80.004	20.009	100.476	19.968	29.778	0.552
202.000	162.214	80.006	20.009	100.471	19.969	29.648	0.517
202.500	162.460	80.004	20.009	100.471	19.966	30.631	0.504
203.000	162.800	80.004	20.009	100.476	19.966	30.621	0.549
203.500	163.032	80.005	20.009	100.484	19.966	30.637	0.579
204.000	163.340	80.005	20.009	100.489	19.965	30.733	0.556
204.500	163.613	80.003	20.009	100.487	19.966	30.544	0.560
205.000	163.919	80.005	20.009	100.480	19.967	30.049	0.580
205.500	164.203	80.004	20.009	100.472	19.966	30.591	0.585
206.000	164.513	80.005	20.010	100.470	19.967	30.330	0.592
206.500	164.717	80.003	20.009	100.476	19.964	30.959	0.553
207.000	165.005	80.005	20.010	100.489	19.963	31.328	0.503
207.500	165.259	80.004	20.009	100.496	19.962	31.790	0.517
208.000	165.484	80.005	20.010	100.497	19.961	32.167	0.511
208.500	165.823	80.004	20.009	100.490	19.960	32.233	0.522
209.000	166.055	80.004	20.010	100.474	19.959	32.548	0.568
209.500	166.366	80.005	20.010	100.453	19.959	32.771	0.557
210.000	166.637	80.004	20.010	100.441	19.957	33.363	0.562
210.500	166.930	80.003	20.009	100.440	19.955	33.733	0.573
211.000	167.199	80.004	20.009	100.441	19.955	33.784	0.563
211.500	167.480	80.005	20.010	100.442	19.956	33.692	0.557
212.000	167.756	80.004	20.009	100.443	19.957	33.132	0.554
212.500	168.020	80.005	20.010	100.439	19.958	33.022	0.548
