Sample Weight (mg):	0.99
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
86.000	96.716	80.001	20.008	100.501	20.036	18.650	0.435
86.500	96.921	79.999	20.008	100.503	20.036	18.705	0.440
87.000	97.112	80.001	20.008	100.511	20.035	18.995	0.405
87.500	97.322	80.002	20.008	100.519	20.035	18.723	0.398
88.000	97.565	80.001	20.008	100.521	20.036	18.422	0.427
88.500	97.784	80.000	20.008	100.521	20.036	18.569	0.458
89.000	98.006	80.001	20.008	100.516	20.034	19.243	0.452
89.501	98.184	80.000	20.008	100.500	20.033	19.527	0.421
90.001	98.437	80.002	20.009	100.487	20.034	19.197	0.416
90.501	98.657	80.001	20.008	100.485	20.036	18.655	0.452
91.000	98.918	80.002	20.008	100.486	20.034	19.078	0.477
91.500	99.061	80.001	20.008	100.492	20.034	19.249	0.443
92.001	99.316	80.001	20.008	100.501	20.034	19.353	0.401
92.501	99.558	80.002	20.008	100.507	20.035	18.800	0.447
93.001	99.788	80.000	20.008	100.506	20.034	19.094	0.484
93.501	99.966	80.001	20.008	100.498	20.035	18.731	0.440
94.000	100.217	80.001	20.008	100.490	20.035	18.964	0.419
94.500	100.456	80.003	20.008	100.490	20.036	18.480	0.459
95.000	100.649	80.000	20.008	100.491	20.033	19.638	0.461
95.500	100.901	80.002	20.008	100.494	20.035	18.815	0.439
96.000	101.123	80.001	20.008	100.503	20.032	19.672	0.460
96.501	101.392	80.001	20.008	100.506	20.035	18.916	0.482
97.001	101.580	80.001	20.008	100.503	20.032	19.746	0.474
97.501	101.773	80.002	20.009	100.494	20.034	19.168	0.419
98.001	102.050	80.001	20.008	100.484	20.034	19.260	0.426
98.500	102.299	80.000	20.008	100.482	20.035	18.811	0.498
99.000	102.525	80.002	20.008	100.481	20.032	19.788	0.501
99.500	102.802	80.002	20.008	100.486	20.037	18.391	0.489
100.000	103.103	80.001	20.008	100.500	20.034	19.096	0.540
100.500	103.328	80.001	20.008	100.510	20.034	19.351	0.552
101.000	103.555	80.000	20.008	100.512	20.032	19.767	0.489
101.500	103.863	80.001	20.008	100.511	20.034	19.338	0.494
102.000	104.095	80.001	20.008	100.502	20.034	19.116	0.538
102.500	104.297	80.002	20.008	100.481	20.036	18.411	0.487
103.000	104.619	80.002	20.008	100.471	20.034	19.188	0.479
103.500	104.877	80.000	20.008	100.472	20.037	18.218	0.552
104.000	105.107	80.001	20.008	100.480	20.035	18.834	0.534
104.500	105.303	80.003	20.008	100.496	20.035	18.741	0.456
105.000	105.609	80.001	20.008	100.516	20.039	17.603	0.464
105.500	105.906	80.001	20.008	100.528	20.036	18.459	0.553
106.000	106.154	80.001	20.008	100.527	20.035	18.979	0.574
106.501	106.458	80.002	20.008	100.519	20.035	18.796	0.549
107.001	106.690	80.000	20.008	100.511	20.036	18.621	0.544
107.500	106.918	80.002	20.008	100.504	20.038	17.992	0.498
108.000	107.184	80.002	20.008	100.500	20.039	17.498	0.477
108.501	107.517	80.002	20.009	100.504	20.041	16.957	0.546
109.001	107.722	80.002	20.008	100.507	20.038	17.922	0.568
109.500	108.058	80.001	20.010	100.507	20.039	17.499	0.540
110.000	108.294	80.002	20.009	100.505	20.039	17.557	0.557
110.501	108.596	80.002	20.008	100.496	20.040	17.241	0.556
111.001	108.838	80.001	20.008	100.487	20.037	18.377	0.541
111.500	109.130	80.002	20.008	100.480	20.038	17.949	0.538
112.000	109.419	80.002	20.008	100.481	20.040	17.181	0.557
112.501	109.696	80.002	20.008	100.488	20.041	16.815	0.574
113.001	109.995	80.001	20.008	100.502	20.043	16.254	0.571
113.501	110.257	80.002	20.008	100.507	20.040	17.251	0.569
114.000	110.538	80.001	20.008	100.511	20.043	16.233	0.552
114.500	110.864	80.002	20.008	100.509	20.043	16.271	0.575
115.000	111.178	80.002	20.009	100.500	20.044	16.061	0.623
115.500	111.408	80.002	20.008	100.491	20.043	16.320	0.592
116.000	111.687	80.001	20.008	100.491	20.044	15.938	0.526
116.500	111.946	80.001	20.008	100.494	20.042	16.541	0.523
117.000	112.282	80.002	20.008	100.498	20.045	15.605	0.567
117.501	112.569	80.003	20.008	100.501	20.044	16.001	0.609
118.001	112.894	80.000	20.008	100.502	20.043	16.249	0.617
118.500	113.176	80.002	20.009	100.494	20.043	16.389	0.610
119.000	113.432	80.002	20.008	100.484	20.044	16.147	0.573
119.500	113.746	80.001	20.008	100.472	20.045	15.618	0.554
120.000	114.032	80.002	20.008	100.466	20.043	16.294	0.585
120.500	114.340	80.002	20.008	100.467	20.046	15.486	0.597
121.000	114.604	80.000	20.008	100.475	20.043	16.371	0.583
121.500	114.961	80.002	20.008	100.483	20.043	16.473	0.597
122.000	115.231	80.002	20.008	100.487	20.043	16.447	0.625
122.500	115.474	80.002	20.008	100.482	20.045	15.824	0.570
123.000	115.770	80.001	20.008	100.468	20.045	15.588	0.526
123.500	116.133	80.002	20.008	100.459	20.045	15.660	0.599
124.000	116.465	80.001	20.008	100.452	20.045	15.584	0.677
124.500	116.739	80.000	20.009	100.449	20.044	16.024	0.650
125.000	116.999	80.003	20.008	100.457	20.045	15.737	0.569
125.501	117.349	80.001	20.008	100.471	20.046	15.418	0.572
126.001	117.647	80.002	20.008	100.477	20.044	16.027	0.629
126.500	117.949	80.001	20.008	100.477	20.044	15.968	0.624
127.000	118.236	80.001	20.008	100.472	20.044	15.935	0.595
127.500	118.507	80.002	20.008	100.459	20.041	16.890	0.574
128.000	118.802	80.001	20.008	100.443	20.041	16.834	0.562
128.500	119.134	80.001	20.009	100.433	20.042	16.698	0.596
129.000	119.432	80.001	20.008	100.427	20.044	16.162	0.628
129.500	119.753	80.001	20.008	100.430	20.044	15.881	0.625
130.000	120.076	80.001	20.009	100.438	20.049	14.316	0.632
130.500	120.400	80.001	20.009	100.445	20.048	14.705	0.646
131.000	120.708	80.002	20.009	100.446	20.049	14.506	0.639
131.500	120.975	80.000	20.008	100.444	20.049	14.332	0.603
132.000	121.277	80.002	20.008	100.438	20.051	13.876	0.572
132.500	121.608	80.002	20.008	100.436	20.049	14.523	0.601
133.000	121.932	80.001	20.009	100.436	20.046	15.244	0.644
133.500	122.251	80.001	20.008	100.443	20.049	14.368	0.649
134.000	122.529	80.001	20.008	100.459	20.050	14.101	0.620
134.500	122.827	80.001	20.008	100.469	20.051	13.734	0.586
135.000	123.153	80.002	20.008	100.472	20.048	14.678	0.600
135.500	123.476	80.001	20.009	100.468	20.052	13.589	0.637
136.000	123.790	80.001	20.009	100.458	20.050	14.224	0.643
136.500	124.054	80.002	20.008	100.442	20.053	13.267	0.607
137.000	124.327	80.001	20.008	100.430	20.052	13.467	0.557
137.500	124.712	80.001	20.008	100.423	20.052	13.599	0.598
138.000	124.961	80.000	20.008	100.426	20.053	13.278	0.647
138.500	125.319	80.000	20.008	100.434	20.053	13.131	0.621
139.000	125.622	80.001	20.008	100.442	20.052	13.326	0.634
139.500	125.930	80.002	20.008	100.449	20.051	13.721	0.636
140.000	126.220	80.001	20.008	100.449	20.052	13.374	0.604
140.500	126.538	80.001	20.008	100.441	20.050	14.002	0.603
141.000	126.881	80.002	20.008	100.425	20.053	13.037	0.634
141.500	127.166	80.001	20.008	100.411	20.053	13.296	0.644
142.000	127.451	80.001	20.008	100.403	20.055	12.673	0.599
142.500	127.763	80.001	20.008	100.403	20.055	12.545	0.584
143.000	128.034	80.002	20.008	100.405	20.056	12.265	0.590
143.500	128.337	80.000	20.008	100.412	20.053	13.162	0.579
144.000	128.663	80.002	20.008	100.421	20.056	12.347	0.602
144.500	128.979	80.001	20.008	100.418	20.057	11.846	0.635
145.000	129.274	80.001	20.008	100.410	20.056	12.281	0.626
145.500	129.617	80.001	20.008	100.401	20.056	12.280	0.624
146.000	129.935	80.001	20.008	100.394	20.057	11.737	0.650
146.500	130.279	80.001	20.008	100.390	20.057	12.010	0.662
147.000	130.645	80.002	20.008	100.394	20.060	10.968	0.686
147.500	130.931	80.001	20.008	100.401	20.057	11.897	0.681
148.000	131.221	80.004	20.008	100.409	20.057	11.878	0.614
148.500	131.509	80.000	20.008	100.416	20.057	11.786	0.578
149.000	131.796	80.002	20.008	100.416	20.057	11.873	0.577
149.500	132.142	80.002	20.008	100.408	20.059	11.325	0.604
150.000	132.465	80.002	20.008	100.401	20.058	11.438	0.650
150.500	132.782	80.001	20.009	100.392	20.060	10.922	0.654
151.000	133.064	80.000	20.009	100.387	20.059	11.222	0.620
151.500	133.436	80.002	20.008	100.391	20.061	10.714	0.627
152.000	133.705	80.001	20.008	100.399	20.058	11.624	0.647
152.500	134.040	80.001	20.008	100.406	20.062	10.249	0.622
153.000	134.390	80.001	20.009	100.409	20.061	10.657	0.644
153.500	134.681	80.002	20.008	100.405	20.059	11.159	0.663
154.000	135.016	80.001	20.008	100.390	20.061	10.530	0.633
154.500	135.323	80.000	20.008	100.375	20.060	11.036	0.634
155.000	135.652	80.001	20.008	100.361	20.059	11.175	0.639
155.500	135.963	80.001	20.009	100.358	20.063	10.105	0.638
156.000	136.242	79.999	20.008	100.360	20.063	10.051	0.615
156.500	136.561	80.003	20.009	100.369	20.064	9.785	0.594
157.000	136.858	80.000	20.008	100.377	20.064	9.571	0.608
157.500	137.185	80.001	20.009	100.383	20.062	10.267	0.621
158.000	137.512	80.000	20.008	100.381	20.065	9.305	0.639
158.500	137.837	80.001	20.009	100.373	20.063	10.074	0.653
159.000	138.115	80.001	20.008	100.363	20.063	9.872	0.627
159.501	138.435	80.003	20.008	100.356	20.064	9.644	0.600
160.000	138.701	80.002	20.008	100.356	20.067	8.708	0.593
160.500	139.049	80.001	20.008	100.360	20.063	9.970	0.600
161.000	139.359	80.002	20.009	100.370	20.065	9.222	0.636
161.500	139.660	80.001	20.008	100.379	20.065	9.478	0.634
162.000	139.991	80.002	20.008	100.385	20.064	9.686	0.622
162.500	140.263	80.001	20.009	100.380	20.066	9.145	0.618
163.000	140.586	80.001	20.008	100.373	20.067	8.750	0.599
163.500	140.915	80.002	20.008	100.363	20.068	8.381	0.623
164.000	141.218	80.001	20.008	100.359	20.067	8.673	0.642
164.500	141.511	80.002	20.008	100.360	20.065	9.414	0.614
165.000	141.787	80.002	20.008	100.370	20.069	8.051	0.582
165.500	142.145	80.001	20.008	100.383	20.070	7.744	0.602
166.000	142.410	80.002	20.008	100.391	20.069	8.112	0.628
166.500	142.685	80.001	20.008	100.393	20.069	8.099	0.581
167.000	143.015	80.002	20.008	100.387	20.069	8.160	0.573
167.500	143.293	80.000	20.008	100.373	20.068	8.306	0.607
168.000	143.610	80.001	20.008	100.358	20.070	7.738	0.601
168.500	143.940	80.001	20.009	100.351	20.067	8.693	0.621
169.000	144.212	80.001	20.009	100.349	20.069	8.139	0.625
169.500	144.559	80.001	20.008	100.355	20.067	8.574	0.610
170.000	144.832	80.001	20.009	100.362	20.069	8.174	0.619
170.500	145.136	80.002	20.008	100.370	20.070	7.887	0.599
171.000	145.421	80.001	20.009	100.376	20.067	8.610	0.583
171.500	145.733	80.002	20.008	100.373	20.069	8.215	0.593
172.000	146.063	80.001	20.009	100.361	20.069	8.047	0.620
172.500	146.354	80.002	20.008	100.352	20.070	7.825	0.632
173.000	146.663	80.001	20.009	100.343	20.069	7.945	0.610
173.500	146.930	80.001	20.008	100.341	20.068	8.459	0.588
174.000	147.257	80.001	20.009	100.347	20.070	7.764	0.585
174.500	147.543	80.002	20.008	100.359	20.075	6.248	0.604
175.000	147.801	80.000	20.008	100.369	20.073	6.811	0.578
175.500	148.076	80.002	20.008	100.372	20.074	6.443	0.539
176.000	148.359	80.001	20.009	100.365	20.072	7.191	0.546
176.500	148.641	80.003	20.009	100.351	20.072	7.251	0.562
177.000	148.974	80.001	20.009	100.335	20.071	7.564	0.590
177.500	149.261	80.001	20.009	100.324	20.073	6.702	0.617
178.000	149.545	80.002	20.009	100.320	20.073	6.929	0.595
178.500	149.861	80.001	20.008	100.322	20.075	6.321	0.586
179.000	150.163	80.001	20.009	100.332	20.073	6.936	0.609
179.500	150.411	80.001	20.008	100.342	20.073	6.803	0.584
180.000	150.709	80.001	20.008	100.344	20.072	7.003	0.548
180.500	150.999	80.002	20.009	100.342	20.075	6.107	0.567
181.000	151.294	80.000	20.009	100.336	20.075	6.320	0.586
181.500	151.609	80.002	20.009	100.333	20.073	6.674	0.597
182.000	151.910	80.001	20.008	100.332	20.071	7.315	0.614
182.500	152.166	80.001	20.009	100.341	20.074	6.621	0.587
183.000	152.488	80.002	20.009	100.352	20.071	7.464	0.567
183.500	152.759	80.002	20.009	100.365	20.073	6.817	0.585
184.000	153.072	80.001	20.009	100.371	20.076	5.781	0.589
184.500	153.327	80.002	20.009	100.369	20.074	6.369	0.576
185.000	153.652	80.001	20.008	100.358	20.075	6.081	0.574
185.500	153.904	80.001	20.009	100.344	20.076	5.987	0.578
186.000	154.165	80.001	20.009	100.334	20.077	5.692	0.545
186.501	154.469	80.002	20.009	100.329	20.077	5.565	0.539
187.000	154.738	80.003	20.009	100.333	20.077	5.719	0.569
187.500	155.034	80.001	20.009	100.343	20.078	5.359	0.569
188.000	155.383	80.002	20.008	100.356	20.078	5.272	0.605
188.500	155.601	80.003	20.009	100.358	20.076	5.740	0.606
189.000	155.910	80.001	20.008	100.355	20.076	5.893	0.548
189.500	156.219	80.002	20.009	100.344	20.077	5.525	0.573
190.000	156.491	80.001	20.009	100.333	20.076	5.966	0.599
190.500	156.806	80.001	20.009	100.328	20.075	6.086	0.584
191.000	157.117	80.002	20.009	100.328	20.079	4.870	0.607
191.500	157.338	80.002	20.009	100.332	20.078	5.405	0.579
192.000	157.692	80.001	20.009	100.338	20.077	5.432	0.553
192.500	157.904	80.000	20.008	100.341	20.072	7.177	0.571
193.000	158.207	80.001	20.008	100.334	20.080	4.637	0.541
193.500	158.502	80.001	20.008	100.326	20.078	5.278	0.556
194.000	158.771	80.003	20.008	100.317	20.075	6.240	0.581
194.500	159.093	80.000	20.008	100.311	20.075	6.107	0.578
195.000	159.316	80.001	20.009	100.310	20.081	4.309	0.569
195.501	159.634	80.002	20.009	100.320	20.073	6.735	0.543
196.000	159.920	80.001	20.008	100.334	20.077	5.600	0.572
196.500	160.206	80.001	20.008	100.346	20.075	6.275	0.588
197.000	160.505	80.002	20.008	100.353	20.076	5.921	0.579
197.500	160.725	80.000	20.009	100.350	20.078	5.346	0.552
198.000	161.007	80.002	20.008	100.339	20.079	5.058	0.510
198.500	161.305	80.002	20.008	100.325	20.076	5.980	0.540
199.000	161.552	80.000	20.009	100.316	20.077	5.652	0.562
199.500	161.857	80.001	20.008	100.316	20.078	5.098	0.549
200.000	162.200	80.001	20.009	100.324	20.080	4.490	0.601
200.500	162.393	80.001	20.009	100.333	20.081	4.237	0.592
201.000	162.732	80.002	20.008	100.340	20.079	5.005	0.534
201.500	162.963	80.002	20.009	100.339	20.078	5.400	0.551
202.000	163.345	80.001	20.008	100.331	20.078	5.353	0.591
202.500	163.574	80.001	20.009	100.318	20.078	5.192	0.611
203.000	163.832	80.002	20.009	100.309	20.078	5.238	0.549
203.500	164.100	80.001	20.009	100.303	20.077	5.492	0.506
204.000	164.416	80.002	20.009	100.311	20.078	5.184	0.555
204.500	164.706	80.001	20.009	100.319	20.076	5.812	0.595
205.000	164.940	80.001	20.008	100.328	20.078	5.111	0.565
205.500	165.237	80.002	20.008	100.336	20.077	5.645	0.527
206.001	165.519	80.002	20.009	100.335	20.078	5.291	0.555
206.500	165.779	80.001	20.008	100.327	20.080	4.770	0.560
207.000	166.055	80.001	20.009	100.320	20.076	5.765	0.539
207.500	166.223	79.999	20.008	100.319	20.079	5.077	0.490
208.000	166.501	80.003	20.008	100.321	20.078	5.290	0.445
208.500	166.832	80.000	20.008	100.330	20.077	5.692	0.528
209.000	167.194	80.003	20.010	100.338	20.076	6.026	0.651
209.500	167.461	80.001	20.009	100.345	20.079	4.997	0.661
210.000	167.788	80.000	20.010	100.344	20.078	5.264	0.611
210.500	167.781	80.003	20.008	100.337	20.078	5.384	0.457
211.000	168.251	80.000	20.008	100.328	20.079	4.863	0.391
211.500	168.482	80.002	20.009	100.321	20.079	4.889	0.582
