Sample Weight (mg):	3.05
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
56.000	91.836	80.001	20.009	100.712	20.051	13.097	0.214
56.500	91.944	80.001	20.009	100.720	20.049	13.322	0.208
57.000	92.061	80.001	20.009	100.728	20.048	13.375	0.220
57.501	92.208	80.001	20.009	100.727	20.047	13.502	0.244
58.001	92.345	80.001	20.009	100.718	20.047	13.554	0.274
58.501	92.357	80.001	20.010	100.709	20.048	13.381	0.217
59.001	92.486	80.001	20.009	100.701	20.051	13.145	0.145
59.501	92.629	80.001	20.010	100.700	20.050	13.242	0.206
60.001	92.752	80.001	20.009	100.705	20.049	13.325	0.269
60.501	92.882	80.000	20.009	100.718	20.048	13.426	0.260
61.001	93.003	80.002	20.009	100.733	20.048	13.393	0.252
61.501	93.150	80.001	20.009	100.744	20.047	13.569	0.259
62.001	93.259	80.002	20.009	100.744	20.045	13.759	0.262
62.501	93.377	80.000	20.010	100.743	20.047	13.567	0.242
63.001	93.564	80.002	20.010	100.732	20.046	13.619	0.266
63.500	93.637	80.000	20.009	100.720	20.045	13.718	0.282
64.001	93.795	80.001	20.009	100.717	20.046	13.623	0.245
64.501	93.927	80.002	20.009	100.721	20.043	13.988	0.261
65.000	94.050	80.000	20.009	100.729	20.044	13.880	0.273
65.501	94.207	80.001	20.009	100.737	20.041	14.158	0.267
66.001	94.379	80.001	20.009	100.742	20.044	13.855	0.304
66.501	94.543	80.002	20.009	100.736	20.043	13.962	0.332
67.001	94.621	80.001	20.010	100.724	20.042	14.094	0.289
67.500	94.802	80.001	20.010	100.709	20.040	14.212	0.250
68.000	94.944	80.001	20.010	100.702	20.042	14.067	0.291
68.500	95.113	80.001	20.009	100.702	20.041	14.119	0.317
69.001	95.274	80.000	20.009	100.708	20.041	14.129	0.320
69.501	95.405	80.000	20.009	100.718	20.043	13.921	0.311
70.000	95.597	80.003	20.009	100.725	20.043	13.984	0.308
70.500	95.761	80.001	20.009	100.730	20.042	14.041	0.340
71.000	95.900	80.001	20.009	100.729	20.043	13.906	0.329
71.500	96.046	80.001	20.010	100.721	20.043	13.908	0.293
72.000	96.226	80.001	20.010	100.711	20.043	13.900	0.305
72.500	96.380	80.002	20.009	100.707	20.042	13.999	0.330
73.001	96.529	80.001	20.009	100.707	20.043	13.920	0.319
73.501	96.715	80.002	20.009	100.713	20.043	13.990	0.319
74.000	96.802	79.999	20.009	100.729	20.044	13.871	0.304
74.500	97.010	80.003	20.010	100.741	20.042	14.005	0.284
75.000	97.173	80.001	20.009	100.745	20.041	14.114	0.333
75.500	97.380	80.003	20.010	100.746	20.043	13.977	0.370
76.000	97.531	80.000	20.010	100.739	20.040	14.223	0.364
76.500	97.698	80.002	20.010	100.729	20.042	14.026	0.338
77.001	97.845	80.001	20.009	100.724	20.041	14.124	0.316
77.501	98.040	80.002	20.009	100.732	20.041	14.115	0.328
78.000	98.236	80.003	20.009	100.740	20.041	14.099	0.367
78.500	98.419	80.000	20.010	100.751	20.039	14.307	0.385
79.000	98.588	80.002	20.009	100.759	20.040	14.252	0.365
79.500	98.730	80.000	20.009	100.762	20.041	14.188	0.331
80.000	98.916	80.001	20.009	100.754	20.041	14.136	0.320
80.501	99.139	80.003	20.009	100.746	20.041	14.185	0.368
81.001	99.265	80.001	20.009	100.737	20.042	14.013	0.379
81.501	99.482	80.002	20.009	100.731	20.040	14.269	0.346
82.001	99.708	80.001	20.009	100.730	20.041	14.188	0.393
82.501	99.841	80.001	20.009	100.738	20.038	14.409	0.400
83.001	100.039	80.003	20.009	100.746	20.038	14.450	0.345
83.501	100.208	80.002	20.010	100.754	20.037	14.554	0.349
84.001	100.439	80.001	20.009	100.754	20.035	14.766	0.384
84.501	100.579	80.001	20.009	100.753	20.039	14.386	0.386
85.000	100.842	80.003	20.009	100.743	20.037	14.609	0.387
85.500	101.043	80.000	20.009	100.732	20.039	14.398	0.433
86.000	101.242	80.001	20.009	100.726	20.036	14.650	0.432
86.500	101.473	80.002	20.009	100.728	20.039	14.369	0.415
87.000	101.655	80.001	20.009	100.734	20.038	14.507	0.422
87.501	101.905	80.000	20.009	100.742	20.038	14.487	0.423
88.001	102.073	80.003	20.009	100.748	20.041	14.177	0.425
88.501	102.317	80.001	20.009	100.749	20.040	14.241	0.415
89.001	102.510	80.003	20.009	100.746	20.041	14.200	0.425
89.501	102.715	80.002	20.009	100.740	20.038	14.458	0.418
90.001	102.962	80.001	20.010	100.736	20.039	14.358	0.425
90.501	103.145	80.001	20.010	100.736	20.040	14.240	0.441
91.000	103.396	80.001	20.010	100.744	20.039	14.360	0.431
91.501	103.610	80.000	20.010	100.755	20.038	14.473	0.449
92.001	103.824	80.001	20.010	100.769	20.039	14.373	0.447
92.500	104.042	80.001	20.009	100.776	20.040	14.206	0.430
93.000	104.251	80.001	20.009	100.776	20.040	14.300	0.429
93.500	104.468	80.002	20.009	100.768	20.039	14.345	0.427
94.000	104.707	80.003	20.009	100.755	20.040	14.259	0.441
94.500	104.959	80.002	20.010	100.745	20.043	13.953	0.474
95.000	105.175	80.000	20.009	100.745	20.042	14.031	0.479
95.500	105.395	80.001	20.009	100.753	20.043	13.976	0.452
96.000	105.669	80.003	20.010	100.764	20.044	13.824	0.465
96.500	105.888	80.001	20.009	100.775	20.041	14.126	0.494
97.000	106.111	80.002	20.010	100.780	20.042	14.074	0.467
97.500	106.341	80.001	20.009	100.775	20.040	14.257	0.447
98.000	106.554	80.001	20.009	100.763	20.040	14.288	0.448
98.500	106.818	80.001	20.010	100.753	20.042	14.014	0.460
99.000	107.031	80.002	20.009	100.744	20.041	14.107	0.477
99.500	107.248	80.001	20.009	100.744	20.041	14.145	0.453
100.000	107.490	80.001	20.009	100.751	20.039	14.326	0.444
100.500	107.688	80.001	20.009	100.764	20.039	14.344	0.450
101.000	107.974	80.000	20.009	100.772	20.040	14.260	0.462
101.500	108.205	80.003	20.010	100.778	20.036	14.698	0.501
102.000	108.419	80.003	20.010	100.770	20.039	14.384	0.481
102.501	108.670	80.000	20.010	100.760	20.038	14.412	0.455
103.001	108.919	80.002	20.009	100.747	20.037	14.607	0.482
103.500	109.135	80.001	20.009	100.744	20.036	14.673	0.483
104.000	109.438	80.001	20.009	100.746	20.037	14.529	0.492
104.500	109.692	80.003	20.009	100.759	20.035	14.789	0.538
105.000	109.948	80.002	20.009	100.773	20.035	14.775	0.534
105.500	110.214	80.002	20.009	100.780	20.033	14.969	0.516
106.000	110.411	80.002	20.009	100.782	20.033	14.998	0.493
106.500	110.678	80.001	20.009	100.778	20.034	14.838	0.463
107.000	110.949	80.001	20.009	100.769	20.034	14.828	0.501
107.500	111.170	80.001	20.010	100.760	20.033	14.986	0.515
108.000	111.418	80.002	20.008	100.771	20.034	14.910	0.481
108.501	111.679	80.002	20.009	100.773	20.034	14.844	0.490
109.001	111.930	80.002	20.010	100.776	20.037	14.580	0.511
109.500	112.201	80.002	20.009	100.782	20.037	14.517	0.517
110.001	112.475	80.001	20.009	100.784	20.035	14.760	0.533
110.501	112.749	80.001	20.009	100.773	20.037	14.583	0.546
111.000	112.981	80.003	20.010	100.771	20.035	14.731	0.527
111.501	113.285	80.002	20.009	100.764	20.039	14.321	0.521
112.001	113.538	80.003	20.009	100.760	20.037	14.524	0.546
112.500	113.784	80.001	20.009	100.763	20.037	14.527	0.528
113.000	114.008	80.001	20.009	100.769	20.037	14.569	0.485
113.500	114.306	80.001	20.009	100.772	20.037	14.557	0.497
114.000	114.544	80.002	20.009	100.778	20.038	14.410	0.529
114.500	114.858	80.001	20.009	100.780	20.036	14.661	0.544
115.000	115.124	80.001	20.009	100.775	20.038	14.475	0.566
115.500	115.391	80.001	20.009	100.761	20.036	14.665	0.556
116.000	115.667	80.002	20.009	100.751	20.037	14.584	0.538
116.501	115.910	80.002	20.009	100.743	20.038	14.428	0.531
117.001	116.117	80.001	20.010	100.741	20.039	14.335	0.484
117.501	116.462	80.002	20.009	100.743	20.038	14.461	0.501
118.001	116.695	80.001	20.009	100.751	20.038	14.503	0.565
118.500	116.929	80.002	20.009	100.756	20.038	14.472	0.522
119.000	117.235	80.001	20.009	100.756	20.037	14.549	0.503
119.500	117.525	80.002	20.010	100.750	20.037	14.545	0.568
120.000	117.740	80.002	20.010	100.742	20.036	14.647	0.550
120.500	117.997	80.003	20.009	100.735	20.040	14.289	0.488
121.000	118.271	80.001	20.010	100.735	20.040	14.197	0.502
121.500	118.569	80.002	20.009	100.746	20.039	14.382	0.552
122.000	118.828	80.002	20.009	100.762	20.039	14.328	0.565
122.500	119.082	80.002	20.009	100.774	20.038	14.492	0.535
123.000	119.403	80.002	20.009	100.783	20.039	14.376	0.544
123.500	119.666	80.001	20.010	100.779	20.038	14.484	0.580
124.001	119.945	80.000	20.009	100.767	20.039	14.345	0.563
124.501	120.213	80.002	20.009	100.747	20.036	14.679	0.544
125.000	120.469	80.001	20.010	100.735	20.039	14.382	0.535
125.500	120.760	80.001	20.009	100.725	20.039	14.393	0.536
126.000	121.057	80.001	20.009	100.728	20.036	14.638	0.568
126.500	121.361	80.002	20.009	100.737	20.035	14.791	0.594
127.000	121.623	80.002	20.009	100.744	20.035	14.790	0.584
127.500	121.905	80.002	20.009	100.745	20.037	14.544	0.555
128.000	122.185	80.001	20.010	100.743	20.035	14.760	0.553
128.500	122.489	80.002	20.010	100.729	20.035	14.731	0.572
129.000	122.707	80.000	20.009	100.714	20.033	14.966	0.553
129.500	123.030	80.003	20.009	100.704	20.036	14.685	0.532
130.000	123.324	80.005	20.010	100.703	20.035	14.737	0.579
130.500	123.616	80.004	20.009	100.708	20.035	14.759	0.601
131.000	123.888	80.002	20.010	100.721	20.032	15.074	0.575
131.500	124.175	80.001	20.009	100.736	20.032	15.081	0.562
132.000	124.480	80.003	20.010	100.743	20.031	15.181	0.575
132.500	124.761	80.000	20.010	100.744	20.032	15.082	0.589
133.000	125.063	80.003	20.010	100.742	20.031	15.135	0.585
133.500	125.300	80.001	20.009	100.735	20.029	15.406	0.561
134.000	125.624	80.002	20.009	100.729	20.031	15.216	0.549
134.500	125.904	80.001	20.010	100.730	20.030	15.243	0.582
135.000	126.169	80.002	20.009	100.735	20.030	15.279	0.575
135.500	126.463	80.001	20.009	100.735	20.030	15.322	0.552
136.000	126.750	80.002	20.009	100.734	20.028	15.483	0.570
136.500	127.060	80.002	20.010	100.727	20.033	14.967	0.589
137.000	127.362	80.003	20.010	100.716	20.031	15.209	0.604
137.500	127.636	80.002	20.009	100.704	20.029	15.384	0.594
138.000	127.903	80.001	20.010	100.699	20.031	15.201	0.558
138.501	128.219	80.002	20.010	100.700	20.033	15.001	0.562
139.000	128.496	80.000	20.009	100.708	20.030	15.248	0.588
139.500	128.789	80.002	20.009	100.715	20.029	15.424	0.581
140.000	129.099	80.001	20.009	100.722	20.030	15.279	0.587
140.500	129.365	80.003	20.010	100.721	20.029	15.408	0.590
141.000	129.679	80.001	20.009	100.708	20.028	15.455	0.578
141.500	129.985	80.001	20.010	100.693	20.026	15.672	0.600
142.000	130.205	80.003	20.009	100.678	20.028	15.438	0.573
142.500	130.530	80.003	20.010	100.670	20.026	15.632	0.535
143.000	130.801	80.000	20.009	100.669	20.027	15.558	0.570
143.500	131.147	80.003	20.009	100.675	20.026	15.711	0.606
144.001	131.418	80.002	20.009	100.683	20.028	15.521	0.617
144.500	131.769	80.002	20.009	100.690	20.029	15.401	0.620
145.000	131.969	80.001	20.010	100.685	20.027	15.549	0.587
145.500	132.305	80.001	20.010	100.677	20.028	15.521	0.544
146.000	132.604	80.002	20.009	100.669	20.028	15.481	0.585
146.500	132.851	80.001	20.010	100.662	20.026	15.656	0.590
147.000	133.145	80.001	20.009	100.661	20.025	15.751	0.544
147.500	133.459	80.002	20.009	100.667	20.026	15.697	0.575
148.000	133.736	80.000	20.009	100.675	20.029	15.381	0.599
148.500	134.061	80.001	20.009	100.683	20.026	15.652	0.596
149.000	134.372	80.001	20.009	100.685	20.029	15.382	0.619
149.500	134.665	80.002	20.009	100.679	20.028	15.484	0.620
150.000	134.926	80.002	20.010	100.671	20.029	15.356	0.579
150.500	135.224	80.000	20.009	100.663	20.026	15.628	0.557
151.000	135.522	80.002	20.009	100.660	20.029	15.348	0.578
151.501	135.845	80.001	20.009	100.664	20.029	15.357	0.609
152.000	136.116	80.001	20.009	100.672	20.028	15.438	0.608
152.500	136.461	80.001	20.009	100.680	20.029	15.329	0.605
153.000	136.731	80.001	20.009	100.688	20.030	15.313	0.615
153.500	137.015	80.002	20.009	100.692	20.028	15.521	0.585
154.000	137.339	80.003	20.009	100.686	20.030	15.274	0.581
154.500	137.619	80.000	20.009	100.678	20.026	15.669	0.606
155.000	137.932	80.001	20.009	100.671	20.027	15.542	0.598
155.500	138.187	80.003	20.009	100.663	20.026	15.704	0.580
156.000	138.521	80.002	20.009	100.661	20.024	15.832	0.579
156.500	138.811	80.001	20.009	100.668	20.025	15.821	0.607
157.000	139.107	80.001	20.009	100.673	20.023	16.011	0.605
157.500	139.352	80.002	20.009	100.673	20.021	16.171	0.564
158.000	139.676	80.001	20.009	100.672	20.023	16.011	0.555
158.500	139.983	80.002	20.009	100.660	20.021	16.216	0.600
159.000	140.292	80.002	20.010	100.644	20.024	15.917	0.623
159.500	140.545	80.001	20.009	100.632	20.023	15.946	0.589
160.000	140.859	80.002	20.009	100.629	20.019	16.402	0.564
160.500	141.185	80.001	20.009	100.630	20.020	16.315	0.603
161.000	141.457	80.002	20.009	100.639	20.016	16.732	0.619
161.500	141.788	80.001	20.009	100.648	20.019	16.379	0.601
162.000	142.051	80.003	20.009	100.652	20.018	16.543	0.599
162.500	142.321	80.001	20.009	100.646	20.018	16.474	0.563
163.000	142.578	80.001	20.009	100.638	20.018	16.538	0.530
163.500	142.892	80.000	20.009	100.622	20.017	16.554	0.549
164.000	143.198	80.001	20.009	100.613	20.018	16.535	0.595
164.500	143.501	80.004	20.009	100.611	20.014	16.920	0.615
165.000	143.831	80.000	20.009	100.619	20.015	16.775	0.621
165.500	144.107	80.002	20.009	100.628	20.018	16.498	0.620
166.000	144.373	80.002	20.009	100.640	20.013	16.997	0.574
166.500	144.673	80.000	20.009	100.644	20.013	16.972	0.554
167.000	145.003	80.003	20.009	100.642	20.013	17.019	0.598
167.500	145.305	80.000	20.009	100.634	20.008	17.511	0.631
168.000	145.597	80.002	20.009	100.625	20.010	17.327	0.613
168.500	145.900	80.001	20.009	100.618	20.010	17.334	0.595
169.000	146.208	80.002	20.009	100.622	20.008	17.480	0.603
169.500	146.500	80.002	20.009	100.629	20.009	17.414	0.606
170.000	146.782	80.001	20.009	100.637	20.007	17.583	0.587
170.500	147.047	80.001	20.009	100.645	20.004	17.911	0.561
171.000	147.318	80.002	20.009	100.648	20.003	18.059	0.541
171.500	147.624	80.001	20.009	100.641	20.003	18.043	0.556
172.000	147.898	80.002	20.009	100.632	19.999	18.448	0.578
172.500	148.191	80.001	20.009	100.624	20.000	18.401	0.574
173.000	148.450	80.001	20.009	100.618	20.001	18.213	0.560
173.500	148.752	80.002	20.009	100.622	20.002	18.177	0.556
174.000	149.050	80.001	20.009	100.630	20.000	18.357	0.581
174.500	149.307	80.001	20.009	100.639	19.998	18.512	0.578
175.000	149.650	80.002	20.009	100.646	19.999	18.477	0.577
175.500	149.885	80.001	20.009	100.647	19.997	18.641	0.589
176.000	150.227	80.002	20.009	100.639	20.000	18.376	0.578
176.500	150.516	80.001	20.009	100.632	19.998	18.577	0.604
177.000	150.774	80.002	20.009	100.623	19.998	18.538	0.589
177.500	151.113	80.001	20.009	100.620	20.000	18.358	0.572
178.000	151.386	80.001	20.009	100.625	19.997	18.653	0.604
178.500	151.703	80.002	20.009	100.633	19.995	18.879	0.601
179.001	151.976	80.000	20.009	100.641	19.992	19.127	0.590
179.500	152.244	80.002	20.009	100.646	19.991	19.316	0.566
180.000	152.534	80.000	20.009	100.640	19.991	19.257	0.549
180.500	152.852	80.001	20.009	100.632	19.989	19.528	0.582
181.000	153.172	80.002	20.010	100.624	19.990	19.415	0.623
181.500	153.430	80.001	20.009	100.615	19.987	19.691	0.609
182.000	153.683	80.001	20.009	100.617	19.989	19.497	0.545
182.500	153.999	80.002	20.009	100.625	19.985	19.859	0.540
183.000	154.284	80.000	20.009	100.633	19.985	19.895	0.585
183.500	154.571	80.001	20.009	100.640	19.986	19.772	0.586
184.000	154.824	80.003	20.009	100.643	19.984	20.003	0.556
184.500	155.080	80.001	20.009	100.636	19.981	20.268	0.524
185.000	155.398	80.002	20.009	100.628	19.982	20.158	0.542
185.500	155.661	80.001	20.010	100.620	19.980	20.384	0.578
186.000	155.978	80.001	20.009	100.616	19.978	20.574	0.580
186.500	156.238	80.001	20.009	100.622	19.973	21.131	0.579
187.000	156.515	80.001	20.009	100.630	19.976	20.786	0.557
187.501	156.788	80.002	20.009	100.631	19.977	20.752	0.543
188.000	157.105	80.002	20.009	100.632	19.976	20.823	0.570
188.500	157.411	80.001	20.010	100.626	19.974	21.016	0.607
189.000	157.680	80.001	20.009	100.617	19.971	21.285	0.599
189.500	157.934	80.001	20.009	100.610	19.968	21.617	0.549
190.000	158.250	80.002	20.009	100.610	19.969	21.577	0.547
190.500	158.525	80.001	20.009	100.612	19.968	21.642	0.580
191.000	158.908	80.001	20.009	100.616	19.966	21.868	0.624
191.500	159.174	80.001	20.009	100.620	19.963	22.156	0.654
192.000	159.472	80.003	20.009	100.620	19.963	22.165	0.607
192.500	159.758	80.002	20.009	100.617	19.963	22.180	0.574
193.000	160.050	80.000	20.009	100.613	19.961	22.324	0.581
193.500	160.335	80.001	20.009	100.611	19.962	22.306	0.577
194.000	160.594	80.002	20.009	100.609	19.961	22.348	0.561
194.500	160.879	80.001	20.009	100.609	19.960	22.422	0.544
195.000	161.184	80.001	20.009	100.607	19.959	22.599	0.567
195.500	161.447	80.003	20.009	100.604	19.959	22.536	0.579
196.000	161.760	80.003	20.009	100.596	19.960	22.480	0.573
196.500	161.996	80.002	20.009	100.589	19.957	22.813	0.563
197.000	162.326	80.002	20.009	100.582	19.955	22.996	0.558
197.500	162.622	80.003	20.009	100.583	19.955	22.943	0.596
198.000	162.958	80.001	20.009	100.587	19.954	23.064	0.629
198.500	163.202	80.001	20.009	100.594	19.952	23.317	0.606
199.000	163.504	80.002	20.009	100.599	19.952	23.333	0.563
199.500	163.753	80.001	20.009	100.602	19.952	23.255	0.549
200.001	164.019	80.001	20.009	100.596	19.951	23.357	0.533
200.500	164.334	80.000	20.009	100.587	19.948	23.676	0.548
201.000	164.629	80.002	20.009	100.582	19.947	23.798	0.595
201.500	164.905	80.001	20.009	100.583	19.945	24.004	0.591
202.000	165.181	80.002	20.009	100.588	19.943	24.243	0.562
202.501	165.430	80.002	20.009	100.596	19.943	24.179	0.539
203.000	165.763	80.000	20.009	100.602	19.943	24.174	0.553
203.500	166.068	80.003	20.010	100.600	19.938	24.674	0.609
204.000	166.304	80.002	20.009	100.592	19.942	24.327	0.589
204.500	166.542	80.001	20.010	100.585	19.939	24.618	0.508
205.000	166.893	80.001	20.010	100.584	19.940	24.565	0.532
205.500	167.156	80.002	20.009	100.587	19.942	24.274	0.602
206.000	167.457	80.001	20.009	100.596	19.938	24.721	0.589
206.500	167.717	80.001	20.009	100.603	19.940	24.539	0.563
207.000	168.015	80.002	20.009	100.606	19.940	24.507	0.560
207.500	168.225	80.001	20.009	100.599	19.940	24.475	0.533
208.000	168.567	80.002	20.010	100.592	19.940	24.567	0.530
208.500	168.838	80.001	20.009	100.584	19.941	24.448	0.582
209.001	169.128	80.002	20.009	100.584	19.941	24.467	0.587
209.500	169.365	80.002	20.009	100.587	19.939	24.582	0.544
210.000	169.703	80.001	20.009	100.596	19.939	24.625	0.551
210.500	169.966	80.002	20.009	100.602	19.939	24.629	0.588
211.000	170.267	80.002	20.009	100.601	19.938	24.703	0.582
211.500	170.540	80.002	20.009	100.595	19.941	24.403	0.569
212.000	170.831	80.002	20.009	100.588	19.941	24.395	0.569
