index	ts	t	weight	tr
[#]	[°C]	[s]	[mg]	[°C]
843	1.30694e+02	8.43000e+02	2.01748e+00	1.30500e+02
844	1.30868e+02	8.44000e+02	2.01746e+00	1.30667e+02
845	1.31046e+02	8.45000e+02	2.01744e+00	1.30833e+02
846	1.31209e+02	8.46000e+02	2.01741e+00	1.31000e+02
847	1.31392e+02	8.47000e+02	2.01738e+00	1.31167e+02
848	1.31545e+02	8.48000e+02	2.01735e+00	1.31333e+02
849	1.31716e+02	8.49000e+02	2.01733e+00	1.31500e+02
850	1.31887e+02	8.50000e+02	2.01731e+00	1.31667e+02
851	1.32045e+02	8.51000e+02	2.01730e+00	1.31833e+02
852	1.32224e+02	8.52000e+02	2.01730e+00	1.32000e+02
853	1.32383e+02	8.53000e+02	2.01730e+00	1.32167e+02
854	1.32548e+02	8.54000e+02	2.01729e+00	1.32333e+02
855	1.32732e+02	8.55000e+02	2.01728e+00	1.32500e+02
856	1.32890e+02	8.56000e+02	2.01728e+00	1.32667e+02
857	1.33063e+02	8.57000e+02	2.01726e+00	1.32833e+02
858	1.33230e+02	8.58000e+02	2.01725e+00	1.33000e+02
859	1.33397e+02	8.59000e+02	2.01723e+00	1.33167e+02
860	1.33559e+02	8.60000e+02	2.01719e+00	1.33333e+02
861	1.33731e+02	8.61000e+02	2.01717e+00	1.33500e+02
862	1.33904e+02	8.62000e+02	2.01714e+00	1.33667e+02
863	1.34066e+02	8.63000e+02	2.01711e+00	1.33833e+02
864	1.34239e+02	8.64000e+02	2.01707e+00	1.34000e+02
865	1.34405e+02	8.65000e+02	2.01703e+00	1.34167e+02
866	1.34572e+02	8.66000e+02	2.01698e+00	1.34333e+02
867	1.34742e+02	8.67000e+02	2.01694e+00	1.34500e+02
868	1.34916e+02	8.68000e+02	2.01688e+00	1.34667e+02
869	1.35071e+02	8.69000e+02	2.01683e+00	1.34833e+02
870	1.35244e+02	8.70000e+02	2.01677e+00	1.35000e+02
871	1.35418e+02	8.71000e+02	2.01672e+00	1.35167e+02
872	1.35590e+02	8.72000e+02	2.01666e+00	1.35333e+02
873	1.35751e+02	8.73000e+02	2.01660e+00	1.35500e+02
874	1.35921e+02	8.74000e+02	2.01654e+00	1.35667e+02
875	1.36092e+02	8.75000e+02	2.01649e+00	1.35833e+02
876	1.36264e+02	8.76000e+02	2.01643e+00	1.36000e+02
877	1.36428e+02	8.77000e+02	2.01638e+00	1.36167e+02
878	1.36603e+02	8.78000e+02	2.01633e+00	1.36333e+02
879	1.36758e+02	8.79000e+02	2.01628e+00	1.36500e+02
880	1.36934e+02	8.80000e+02	2.01624e+00	1.36667e+02
881	1.37102e+02	8.81000e+02	2.01620e+00	1.36833e+02
882	1.37274e+02	8.82000e+02	2.01617e+00	1.37000e+02
883	1.37442e+02	8.83000e+02	2.01614e+00	1.37167e+02
884	1.37604e+02	8.84000e+02	2.01614e+00	1.37333e+02
885	1.37787e+02	8.85000e+02	2.01613e+00	1.37500e+02
886	1.37943e+02	8.86000e+02	2.01612e+00	1.37667e+02
887	1.38117e+02	8.87000e+02	2.01612e+00	1.37833e+02
888	1.38275e+02	8.88000e+02	2.01612e+00	1.38000e+02
889	1.38452e+02	8.89000e+02	2.01612e+00	1.38167e+02
890	1.38625e+02	8.90000e+02	2.01612e+00	1.38333e+02
891	1.38786e+02	8.91000e+02	2.01611e+00	1.38500e+02
892	1.38968e+02	8.92000e+02	2.01610e+00	1.38667e+02
893	1.39122e+02	8.93000e+02	2.01608e+00	1.38833e+02
894	1.39308e+02	8.94000e+02	2.01606e+00	1.39000e+02
895	1.39473e+02	8.95000e+02	2.01604e+00	1.39167e+02
896	1.39640e+02	8.96000e+02	2.01601e+00	1.39333e+02
897	1.39799e+02	8.97000e+02	2.01598e+00	1.39500e+02
898	1.39971e+02	8.98000e+02	2.01595e+00	1.39667e+02
899	1.40139e+02	8.99000e+02	2.01592e+00	1.39833e+02
900	1.40317e+02	9.00000e+02	2.01588e+00	1.40000e+02
901	1.40479e+02	9.01000e+02	2.01584e+00	1.40167e+02
902	1.40638e+02	9.02000e+02	2.01579e+00	1.40333e+02
903	1.40812e+02	9.03000e+02	2.01573e+00	1.40500e+02
904	1.40993e+02	9.04000e+02	2.01565e+00	1.40667e+02
905	1.41157e+02	9.05000e+02	2.01559e+00	1.40833e+02
906	1.41329e+02	9.06000e+02	2.01553e+00	1.41000e+02
907	1.41505e+02	9.07000e+02	2.01547e+00	1.41167e+02
