index	ts	t	weight	tr
[#]	[°C]	[s]	[mg]	[°C]
723	1.30216e+02	7.23000e+02	2.01195e+00	1.31000e+02
724	1.30541e+02	7.24000e+02	2.01195e+00	1.31333e+02
725	1.30876e+02	7.25000e+02	2.01193e+00	1.31667e+02
726	1.31210e+02	7.26000e+02	2.01190e+00	1.32000e+02
727	1.31546e+02	7.27000e+02	2.01188e+00	1.32333e+02
728	1.31883e+02	7.28000e+02	2.01181e+00	1.32667e+02
729	1.32217e+02	7.29000e+02	2.01178e+00	1.33000e+02
730	1.32542e+02	7.30000e+02	2.01176e+00	1.33333e+02
731	1.32871e+02	7.31000e+02	2.01174e+00	1.33667e+02
732	1.33208e+02	7.32000e+02	2.01175e+00	1.34000e+02
733	1.33542e+02	7.33000e+02	2.01175e+00	1.34333e+02
734	1.33877e+02	7.34000e+02	2.01174e+00	1.34667e+02
735	1.34214e+02	7.35000e+02	2.01173e+00	1.35000e+02
736	1.34539e+02	7.36000e+02	2.01171e+00	1.35333e+02
737	1.34867e+02	7.37000e+02	2.01168e+00	1.35667e+02
738	1.35208e+02	7.38000e+02	2.01166e+00	1.36000e+02
739	1.35538e+02	7.39000e+02	2.01163e+00	1.36333e+02
740	1.35878e+02	7.40000e+02	2.01160e+00	1.36667e+02
741	1.36207e+02	7.41000e+02	2.01157e+00	1.37000e+02
742	1.36539e+02	7.42000e+02	2.01155e+00	1.37333e+02
743	1.36868e+02	7.43000e+02	2.01153e+00	1.37667e+02
744	1.37206e+02	7.44000e+02	2.01152e+00	1.38000e+02
745	1.37537e+02	7.45000e+02	2.01151e+00	1.38333e+02
746	1.37865e+02	7.46000e+02	2.01151e+00	1.38667e+02
747	1.38206e+02	7.47000e+02	2.01150e+00	1.39000e+02
748	1.38536e+02	7.48000e+02	2.01150e+00	1.39333e+02
749	1.38874e+02	7.49000e+02	2.01149e+00	1.39667e+02
750	1.39198e+02	7.50000e+02	2.01148e+00	1.40000e+02
751	1.39528e+02	7.51000e+02	2.01147e+00	1.40333e+02
752	1.39877e+02	7.52000e+02	2.01146e+00	1.40667e+02
753	1.40205e+02	7.53000e+02	2.01145e+00	1.41000e+02
754	1.40534e+02	7.54000e+02	2.01144e+00	1.41333e+02
755	1.40866e+02	7.55000e+02	2.01144e+00	1.41667e+02
756	1.41205e+02	7.56000e+02	2.01144e+00	1.42000e+02
757	1.41538e+02	7.57000e+02	2.01143e+00	1.42333e+02
758	1.41869e+02	7.58000e+02	2.01143e+00	1.42667e+02
759	1.42200e+02	7.59000e+02	2.01143e+00	1.43000e+02
760	1.42527e+02	7.60000e+02	2.01143e+00	1.43333e+02
761	1.42862e+02	7.61000e+02	2.01142e+00	1.43667e+02
762	1.43198e+02	7.62000e+02	2.01142e+00	1.44000e+02
763	1.43535e+02	7.63000e+02	2.01140e+00	1.44333e+02
764	1.43859e+02	7.64000e+02	2.01138e+00	1.44667e+02
765	1.44198e+02	7.65000e+02	2.01134e+00	1.45000e+02
766	1.44530e+02	7.66000e+02	2.01131e+00	1.45333e+02
767	1.44869e+02	7.67000e+02	2.01128e+00	1.45667e+02
768	1.45208e+02	7.68000e+02	2.01125e+00	1.46000e+02
769	1.45546e+02	7.69000e+02	2.01124e+00	1.46333e+02
770	1.45875e+02	7.70000e+02	2.01124e+00	1.46667e+02
771	1.46204e+02	7.71000e+02	2.01124e+00	1.47000e+02
772	1.46550e+02	7.72000e+02	2.01129e+00	1.47333e+02
773	1.46875e+02	7.73000e+02	2.01131e+00	1.47667e+02
774	1.47201e+02	7.74000e+02	2.01133e+00	1.48000e+02
775	1.47541e+02	7.75000e+02	2.01134e+00	1.48333e+02
776	1.47871e+02	7.76000e+02	2.01135e+00	1.48667e+02
777	1.48207e+02	7.77000e+02	2.01136e+00	1.49000e+02
778	1.48540e+02	7.78000e+02	2.01137e+00	1.49333e+02
779	1.48885e+02	7.79000e+02	2.01137e+00	1.49667e+02
780	1.49226e+02	7.80000e+02	2.01137e+00	1.50000e+02
781	1.49552e+02	7.81000e+02	2.01136e+00	1.50333e+02
782	1.49887e+02	7.82000e+02	2.01134e+00	1.50667e+02
783	1.50220e+02	7.83000e+02	2.01132e+00	1.51000e+02
784	1.50557e+02	7.84000e+02	2.01127e+00	1.51333e+02
785	1.50887e+02	7.85000e+02	2.01123e+00	1.51667e+02
