Index	Ts	t	Weight	Tr
[#]	[°C]	[s]	[mg]	[°C]
682	1.30382e+02	6.82000e+02	3.0115	131.0
683	1.30881e+02	6.83000e+02	3.01156	131.5
684	1.31376e+02	6.84000e+02	3.0117	132.0
685	1.31881e+02	6.85000e+02	3.01179	132.5
686	1.32383e+02	6.86000e+02	3.01187	133.0
687	1.32887e+02	6.87000e+02	3.01195	133.5
688	1.33381e+02	6.88000e+02	3.01198	134.0
689	1.33898e+02	6.89000e+02	3.01198	134.5
690	1.34393e+02	6.90000e+02	3.01195	135.0
691	1.34904e+02	6.91000e+02	3.0119	135.5
692	1.35398e+02	6.92000e+02	3.01173	136.0
693	1.35898e+02	6.93000e+02	3.0116	136.5
694	1.36401e+02	6.94000e+02	3.01149	137.0
695	1.36895e+02	6.95000e+02	3.01139	137.5
696	1.37388e+02	6.96000e+02	3.01128	138.0
697	1.37902e+02	6.97000e+02	3.01123	138.5
698	1.38413e+02	6.98000e+02	3.01119	139.0
699	1.38912e+02	6.99000e+02	3.01115	139.5
700	1.39402e+02	7.00000e+02	3.01117	140.0
701	1.39909e+02	7.01000e+02	3.01114	140.5
702	1.40408e+02	7.02000e+02	3.01108	141.0
703	1.40919e+02	7.03000e+02	3.01102	141.5
704	1.41419e+02	7.04000e+02	3.0109	142.0
705	1.41917e+02	7.05000e+02	3.01082	142.5
706	1.42428e+02	7.06000e+02	3.01076	143.0
707	1.42929e+02	7.07000e+02	3.01069	143.5
708	1.43439e+02	7.08000e+02	3.01066	144.0
709	1.43939e+02	7.09000e+02	3.01062	144.5
710	1.44442e+02	7.10000e+02	3.0106	145.0
711	1.44938e+02	7.11000e+02	3.01058	145.5
712	1.45451e+02	7.12000e+02	3.01059	146.0
713	1.45946e+02	7.13000e+02	3.01058	146.5
714	1.46447e+02	7.14000e+02	3.01057	147.0
715	1.46946e+02	7.15000e+02	3.01056	147.5
716	1.47452e+02	7.16000e+02	3.01054	148.0
717	1.47956e+02	7.17000e+02	3.01053	148.5
718	1.48460e+02	7.18000e+02	3.01051	149.0
719	1.48963e+02	7.19000e+02	3.01049	149.5
720	1.49467e+02	7.20000e+02	3.01046	150.0
721	1.49961e+02	7.21000e+02	3.01044	150.5
722	1.50468e+02	7.22000e+02	3.01042	151.0
723	1.50972e+02	7.23000e+02	3.0104	151.5
724	1.51489e+02	7.24000e+02	3.01041	152.0
725	1.51978e+02	7.25000e+02	3.01043	152.5
726	1.52483e+02	7.26000e+02	3.01046	153.0
727	1.52991e+02	7.27000e+02	3.01049	153.5
728	1.53484e+02	7.28000e+02	3.01053	154.0
729	1.53976e+02	7.29000e+02	3.01052	154.5
730	1.54495e+02	7.30000e+02	3.01047	155.0
731	1.54998e+02	7.31000e+02	3.0104	155.5
732	1.55505e+02	7.32000e+02	3.01023	156.0
733	1.56007e+02	7.33000e+02	3.01009	156.5
734	1.56502e+02	7.34000e+02	3.00995	157.0
735	1.57014e+02	7.35000e+02	3.00982	157.5
736	1.57521e+02	7.36000e+02	3.00966	158.0
737	1.58016e+02	7.37000e+02	3.00955	158.5
738	1.58525e+02	7.38000e+02	3.00946	159.0
739	1.59033e+02	7.39000e+02	3.00939	159.5
740	1.59552e+02	7.40000e+02	3.00943	160.0
741	1.60043e+02	7.41000e+02	3.00946	160.5
742	1.60556e+02	7.42000e+02	3.0095	161.0
743	1.61047e+02	7.43000e+02	3.00954	161.5
744	1.61551e+02	7.44000e+02	3.0096	162.0
745	1.62050e+02	7.45000e+02	3.00959	162.5
746	1.62568e+02	7.46000e+02	3.00953	163.0
747	1.63076e+02	7.47000e+02	3.00944	163.5
748	1.63581e+02	7.48000e+02	3.00923	164.0
749	1.64076e+02	7.49000e+02	3.00905	164.5
750	1.64589e+02	7.50000e+02	3.00889	165.0
751	1.65107e+02	7.51000e+02	3.00874	165.5
752	1.65596e+02	7.52000e+02	3.00859	166.0
753	1.66108e+02	7.53000e+02	3.00848	166.5
754	1.66613e+02	7.54000e+02	3.0084	167.0
755	1.67108e+02	7.55000e+02	3.00833	167.5
756	1.67615e+02	7.56000e+02	3.00836	168.0
757	1.68129e+02	7.57000e+02	3.00834	168.5
758	1.68633e+02	7.58000e+02	3.00832	169.0
759	1.69131e+02	7.59000e+02	3.00828	169.5
760	1.69651e+02	7.60000e+02	3.00824	170.0
761	1.70151e+02	7.61000e+02	3.00819	170.5
762	1.70652e+02	7.62000e+02	3.00814	171.0
763	1.71161e+02	7.63000e+02	3.00809	171.5
764	1.71666e+02	7.64000e+02	3.00801	172.0
765	1.72179e+02	7.65000e+02	3.00795	172.5
766	1.72677e+02	7.66000e+02	3.00789	173.0
767	1.73184e+02	7.67000e+02	3.00783	173.5
768	1.73698e+02	7.68000e+02	3.00778	174.0
769	1.74196e+02	7.69000e+02	3.00773	174.5
770	1.74708e+02	7.70000e+02	3.00768	175.0
771	1.75215e+02	7.71000e+02	3.00763	175.5
772	1.75725e+02	7.72000e+02	3.00758	176.0
773	1.76222e+02	7.73000e+02	3.00753	176.5
774	1.76717e+02	7.74000e+02	3.00747	177.0
775	1.77236e+02	7.75000e+02	3.00741	177.5
776	1.77738e+02	7.76000e+02	3.00733	178.0
777	1.78254e+02	7.77000e+02	3.00725	178.5
778	1.78765e+02	7.78000e+02	3.00716	179.0
779	1.79261e+02	7.79000e+02	3.00707	179.5
780	1.79767e+02	7.80000e+02	3.00696	180.0
781	1.80273e+02	7.81000e+02	3.00685	180.5
782	1.80784e+02	7.82000e+02	3.00674	181.0
783	1.81281e+02	7.83000e+02	3.00663	181.5
