index	ts	t	weight	tr
[#]	[°C]	[s]	[mg]	[°C]
723	1.31277e+02	7.23000e+02	9.81419e-01	1.31000e+02
724	1.31618e+02	7.24000e+02	9.81424e-01	1.31333e+02
725	1.31950e+02	7.25000e+02	9.81428e-01	1.31667e+02
726	1.32286e+02	7.26000e+02	9.81430e-01	1.32000e+02
727	1.32619e+02	7.27000e+02	9.81431e-01	1.32333e+02
728	1.32962e+02	7.28000e+02	9.81427e-01	1.32667e+02
729	1.33295e+02	7.29000e+02	9.81423e-01	1.33000e+02
730	1.33632e+02	7.30000e+02	9.81421e-01	1.33333e+02
731	1.33979e+02	7.31000e+02	9.81421e-01	1.33667e+02
732	1.34307e+02	7.32000e+02	9.81417e-01	1.34000e+02
733	1.34638e+02	7.33000e+02	9.81411e-01	1.34333e+02
734	1.34990e+02	7.34000e+02	9.81401e-01	1.34667e+02
735	1.35306e+02	7.35000e+02	9.81388e-01	1.35000e+02
736	1.35655e+02	7.36000e+02	9.81370e-01	1.35333e+02
737	1.35981e+02	7.37000e+02	9.81353e-01	1.35667e+02
738	1.36332e+02	7.38000e+02	9.81340e-01	1.36000e+02
739	1.36657e+02	7.39000e+02	9.81329e-01	1.36333e+02
740	1.36986e+02	7.40000e+02	9.81318e-01	1.36667e+02
741	1.37326e+02	7.41000e+02	9.81312e-01	1.37000e+02
742	1.37671e+02	7.42000e+02	9.81307e-01	1.37333e+02
743	1.38007e+02	7.43000e+02	9.81300e-01	1.37667e+02
744	1.38352e+02	7.44000e+02	9.81296e-01	1.38000e+02
745	1.38671e+02	7.45000e+02	9.81284e-01	1.38333e+02
746	1.39008e+02	7.46000e+02	9.81270e-01	1.38667e+02
747	1.39349e+02	7.47000e+02	9.81257e-01	1.39000e+02
748	1.39674e+02	7.48000e+02	9.81239e-01	1.39333e+02
749	1.40015e+02	7.49000e+02	9.81231e-01	1.39667e+02
750	1.40353e+02	7.50000e+02	9.81225e-01	1.40000e+02
751	1.40699e+02	7.51000e+02	9.81220e-01	1.40333e+02
752	1.41028e+02	7.52000e+02	9.81228e-01	1.40667e+02
753	1.41365e+02	7.53000e+02	9.81232e-01	1.41000e+02
754	1.41696e+02	7.54000e+02	9.81237e-01	1.41333e+02
755	1.42040e+02	7.55000e+02	9.81246e-01	1.41667e+02
756	1.42381e+02	7.56000e+02	9.81262e-01	1.42000e+02
757	1.42718e+02	7.57000e+02	9.81280e-01	1.42333e+02
758	1.43052e+02	7.58000e+02	9.81297e-01	1.42667e+02
759	1.43393e+02	7.59000e+02	9.81314e-01	1.43000e+02
760	1.43724e+02	7.60000e+02	9.81339e-01	1.43333e+02
761	1.44069e+02	7.61000e+02	9.81356e-01	1.43667e+02
762	1.44401e+02	7.62000e+02	9.81368e-01	1.44000e+02
763	1.44737e+02	7.63000e+02	9.81377e-01	1.44333e+02
764	1.45069e+02	7.64000e+02	9.81374e-01	1.44667e+02
765	1.45410e+02	7.65000e+02	9.81374e-01	1.45000e+02
766	1.45755e+02	7.66000e+02	9.81372e-01	1.45333e+02
767	1.46081e+02	7.67000e+02	9.81368e-01	1.45667e+02
768	1.46426e+02	7.68000e+02	9.81349e-01	1.46000e+02
769	1.46762e+02	7.69000e+02	9.81328e-01	1.46333e+02
770	1.47085e+02	7.70000e+02	9.81305e-01	1.46667e+02
771	1.47437e+02	7.71000e+02	9.81282e-01	1.47000e+02
772	1.47768e+02	7.72000e+02	9.81266e-01	1.47333e+02
773	1.48108e+02	7.73000e+02	9.81282e-01	1.47667e+02
774	1.48446e+02	7.74000e+02	9.81333e-01	1.48000e+02
775	1.48799e+02	7.75000e+02	9.81406e-01	1.48333e+02
776	1.49119e+02	7.76000e+02	9.81558e-01	1.48667e+02
777	1.49456e+02	7.77000e+02	9.81670e-01	1.49000e+02
778	1.49794e+02	7.78000e+02	9.81744e-01	1.49333e+02
779	1.50122e+02	7.79000e+02	9.81785e-01	1.49667e+02
780	1.50465e+02	7.80000e+02	9.81744e-01	1.50000e+02
781	1.50801e+02	7.81000e+02	9.81650e-01	1.50333e+02
782	1.51150e+02	7.82000e+02	9.81520e-01	1.50667e+02
783	1.51471e+02	7.83000e+02	9.81374e-01	1.51000e+02
784	1.51806e+02	7.84000e+02	9.81076e-01	1.51333e+02
785	1.52157e+02	7.85000e+02	9.80905e-01	1.51667e+02
786	1.52494e+02	7.86000e+02	9.80788e-01	1.52000e+02
787	1.52835e+02	7.87000e+02	9.80696e-01	1.52333e+02
788	1.53169e+02	7.88000e+02	9.80736e-01	1.52667e+02
789	1.53503e+02	7.89000e+02	9.80748e-01	1.53000e+02
790	1.53834e+02	7.90000e+02	9.80770e-01	1.53333e+02
791	1.54184e+02	7.91000e+02	9.80803e-01	1.53667e+02
792	1.54521e+02	7.92000e+02	9.80906e-01	1.54000e+02
793	1.54848e+02	7.93000e+02	9.80961e-01	1.54333e+02
794	1.55190e+02	7.94000e+02	9.81000e-01	1.54667e+02
795	1.55525e+02	7.95000e+02	9.81035e-01	1.55000e+02
796	1.55859e+02	7.96000e+02	9.81039e-01	1.55333e+02
797	1.56194e+02	7.97000e+02	9.81051e-01	1.55667e+02
798	1.56539e+02	7.98000e+02	9.81061e-01	1.56000e+02
799	1.56879e+02	7.99000e+02	9.81070e-01	1.56333e+02
800	1.57209e+02	8.00000e+02	9.81068e-01	1.56667e+02
801	1.57550e+02	8.01000e+02	9.81076e-01	1.57000e+02
802	1.57890e+02	8.02000e+02	9.81086e-01	1.57333e+02
803	1.58240e+02	8.03000e+02	9.81097e-01	1.57667e+02
804	1.58571e+02	8.04000e+02	9.81115e-01	1.58000e+02
805	1.58903e+02	8.05000e+02	9.81127e-01	1.58333e+02
806	1.59235e+02	8.06000e+02	9.81137e-01	1.58667e+02
807	1.59579e+02	8.07000e+02	9.81147e-01	1.59000e+02
808	1.59920e+02	8.08000e+02	9.81153e-01	1.59333e+02
809	1.60257e+02	8.09000e+02	9.81160e-01	1.59667e+02
810	1.60600e+02	8.10000e+02	9.81163e-01	1.60000e+02
811	1.60940e+02	8.11000e+02	9.81163e-01	1.60333e+02
812	1.61268e+02	8.12000e+02	9.81150e-01	1.60667e+02
813	1.61605e+02	8.13000e+02	9.81132e-01	1.61000e+02
814	1.61938e+02	8.14000e+02	9.81111e-01	1.61333e+02
815	1.62286e+02	8.15000e+02	9.81089e-01	1.61667e+02
816	1.62623e+02	8.16000e+02	9.81062e-01	1.62000e+02
817	1.62963e+02	8.17000e+02	9.81054e-01	1.62333e+02
818	1.63297e+02	8.18000e+02	9.81059e-01	1.62667e+02
819	1.63630e+02	8.19000e+02	9.81071e-01	1.63000e+02
820	1.63965e+02	8.20000e+02	9.81115e-01	1.63333e+02
821	1.64327e+02	8.21000e+02	9.81144e-01	1.63667e+02
822	1.64645e+02	8.22000e+02	9.81165e-01	1.64000e+02
823	1.64991e+02	8.23000e+02	9.81182e-01	1.64333e+02
824	1.65342e+02	8.24000e+02	9.81192e-01	1.64667e+02
825	1.65668e+02	8.25000e+02	9.81195e-01	1.65000e+02
826	1.66022e+02	8.26000e+02	9.81193e-01	1.65333e+02
827	1.66362e+02	8.27000e+02	9.81188e-01	1.65667e+02
828	1.66678e+02	8.28000e+02	9.81159e-01	1.66000e+02
829	1.67032e+02	8.29000e+02	9.81143e-01	1.66333e+02
830	1.67371e+02	8.30000e+02	9.81130e-01	1.66667e+02
831	1.67702e+02	8.31000e+02	9.81118e-01	1.67000e+02
832	1.68038e+02	8.32000e+02	9.81112e-01	1.67333e+02
833	1.68372e+02	8.33000e+02	9.81105e-01	1.67667e+02
834	1.68715e+02	8.34000e+02	9.81100e-01	1.68000e+02
835	1.69056e+02	8.35000e+02	9.81095e-01	1.68333e+02
836	1.69395e+02	8.36000e+02	9.81097e-01	1.68667e+02
837	1.69724e+02	8.37000e+02	9.81096e-01	1.69000e+02
838	1.70064e+02	8.38000e+02	9.81096e-01	1.69333e+02
839	1.70409e+02	8.39000e+02	9.81098e-01	1.69667e+02
840	1.70747e+02	8.40000e+02	9.81102e-01	1.70000e+02
841	1.71082e+02	8.41000e+02	9.81106e-01	1.70333e+02
842	1.71412e+02	8.42000e+02	9.81108e-01	1.70667e+02
843	1.71758e+02	8.43000e+02	9.81110e-01	1.71000e+02
844	1.72102e+02	8.44000e+02	9.81110e-01	1.71333e+02
845	1.72436e+02	8.45000e+02	9.81106e-01	1.71667e+02
846	1.72780e+02	8.46000e+02	9.81102e-01	1.72000e+02
847	1.73112e+02	8.47000e+02	9.81096e-01	1.72333e+02
848	1.73446e+02	8.48000e+02	9.81080e-01	1.72667e+02
849	1.73788e+02	8.49000e+02	9.81070e-01	1.73000e+02
850	1.74120e+02	8.50000e+02	9.81061e-01	1.73333e+02
851	1.74457e+02	8.51000e+02	9.81053e-01	1.73667e+02
852	1.74796e+02	8.52000e+02	9.81048e-01	1.74000e+02
853	1.75140e+02	8.53000e+02	9.81043e-01	1.74333e+02
854	1.75483e+02	8.54000e+02	9.81040e-01	1.74667e+02
855	1.75813e+02	8.55000e+02	9.81038e-01	1.75000e+02
856	1.76152e+02	8.56000e+02	9.81037e-01	1.75333e+02
857	1.76491e+02	8.57000e+02	9.81032e-01	1.75667e+02
858	1.76833e+02	8.58000e+02	9.81023e-01	1.76000e+02
859	1.77165e+02	8.59000e+02	9.81013e-01	1.76333e+02
860	1.77490e+02	8.60000e+02	9.80993e-01	1.76667e+02
861	1.77841e+02	8.61000e+02	9.80975e-01	1.77000e+02
862	1.78172e+02	8.62000e+02	9.80954e-01	1.77333e+02
863	1.78513e+02	8.63000e+02	9.80932e-01	1.77667e+02
864	1.78847e+02	8.64000e+02	9.80898e-01	1.78000e+02
865	1.79190e+02	8.65000e+02	9.80864e-01	1.78333e+02
866	1.79527e+02	8.66000e+02	9.80829e-01	1.78667e+02
867	1.79859e+02	8.67000e+02	9.80792e-01	1.79000e+02
868	1.80197e+02	8.68000e+02	9.80750e-01	1.79333e+02
869	1.80531e+02	8.69000e+02	9.80715e-01	1.79667e+02
870	1.80884e+02	8.70000e+02	9.80685e-01	1.80000e+02
871	1.81222e+02	8.71000e+02	9.80656e-01	1.80333e+02
