index	ts	t	weight	tr
[#]	[°C]	[s]	[mg]	[°C]
683	1.31110e+02	6.83000e+02	3.02485e+00	1.31500e+02
684	1.31609e+02	6.84000e+02	3.02483e+00	1.32000e+02
685	1.32117e+02	6.85000e+02	3.02481e+00	1.32500e+02
686	1.32613e+02	6.86000e+02	3.02480e+00	1.33000e+02
687	1.33113e+02	6.87000e+02	3.02478e+00	1.33500e+02
688	1.33619e+02	6.88000e+02	3.02478e+00	1.34000e+02
689	1.34115e+02	6.89000e+02	3.02477e+00	1.34500e+02
690	1.34618e+02	6.90000e+02	3.02477e+00	1.35000e+02
691	1.35118e+02	6.91000e+02	3.02476e+00	1.35500e+02
692	1.35613e+02	6.92000e+02	3.02476e+00	1.36000e+02
693	1.36117e+02	6.93000e+02	3.02475e+00	1.36500e+02
694	1.36624e+02	6.94000e+02	3.02474e+00	1.37000e+02
695	1.37122e+02	6.95000e+02	3.02472e+00	1.37500e+02
696	1.37623e+02	6.96000e+02	3.02468e+00	1.38000e+02
697	1.38117e+02	6.97000e+02	3.02465e+00	1.38500e+02
698	1.38631e+02	6.98000e+02	3.02461e+00	1.39000e+02
699	1.39130e+02	6.99000e+02	3.02457e+00	1.39500e+02
700	1.39640e+02	7.00000e+02	3.02451e+00	1.40000e+02
701	1.40131e+02	7.01000e+02	3.02447e+00	1.40500e+02
702	1.40631e+02	7.02000e+02	3.02443e+00	1.41000e+02
703	1.41134e+02	7.03000e+02	3.02439e+00	1.41500e+02
704	1.41629e+02	7.04000e+02	3.02437e+00	1.42000e+02
705	1.42128e+02	7.05000e+02	3.02435e+00	1.42500e+02
706	1.42637e+02	7.06000e+02	3.02433e+00	1.43000e+02
707	1.43137e+02	7.07000e+02	3.02431e+00	1.43500e+02
708	1.43650e+02	7.08000e+02	3.02430e+00	1.44000e+02
709	1.44148e+02	7.09000e+02	3.02428e+00	1.44500e+02
710	1.44642e+02	7.10000e+02	3.02426e+00	1.45000e+02
711	1.45139e+02	7.11000e+02	3.02424e+00	1.45500e+02
712	1.45657e+02	7.12000e+02	3.02422e+00	1.46000e+02
713	1.46160e+02	7.13000e+02	3.02420e+00	1.46500e+02
714	1.46665e+02	7.14000e+02	3.02417e+00	1.47000e+02
715	1.47163e+02	7.15000e+02	3.02415e+00	1.47500e+02
716	1.47672e+02	7.16000e+02	3.02412e+00	1.48000e+02
717	1.48167e+02	7.17000e+02	3.02409e+00	1.48500e+02
718	1.48669e+02	7.18000e+02	3.02406e+00	1.49000e+02
