Index	Ts	t	Weight	Tr
[#]	[°C]	[s]	[mg]	[°C]
680	1.30063e+02	6.80000e+02	2.98502	130.0
681	1.30564e+02	6.81000e+02	2.98497	130.5
682	1.31080e+02	6.82000e+02	2.98492	131.0
683	1.31616e+02	6.83000e+02	2.98487	131.5
684	1.32143e+02	6.84000e+02	2.9848	132.0
685	1.32639e+02	6.85000e+02	2.98475	132.5
686	1.33139e+02	6.86000e+02	2.9847	133.0
687	1.33636e+02	6.87000e+02	2.98466	133.5
688	1.34158e+02	6.88000e+02	2.98463	134.0
689	1.34659e+02	6.89000e+02	2.98461	134.5
690	1.35165e+02	6.90000e+02	2.98459	135.0
691	1.35682e+02	6.91000e+02	2.98457	135.5
692	1.36209e+02	6.92000e+02	2.98457	136.0
693	1.36712e+02	6.93000e+02	2.98456	136.5
694	1.37222e+02	6.94000e+02	2.98454	137.0
695	1.37748e+02	6.95000e+02	2.98453	137.5
696	1.38256e+02	6.96000e+02	2.98451	138.0
697	1.38752e+02	6.97000e+02	2.98449	138.5
698	1.39263e+02	6.98000e+02	2.98448	139.0
699	1.39778e+02	6.99000e+02	2.98447	139.5
700	1.40270e+02	7.00000e+02	2.98446	140.0
701	1.40769e+02	7.01000e+02	2.98445	140.5
702	1.41273e+02	7.02000e+02	2.98444	141.0
703	1.41774e+02	7.03000e+02	2.98443	141.5
704	1.42284e+02	7.04000e+02	2.98443	142.0
705	1.42776e+02	7.05000e+02	2.98442	142.5
706	1.43291e+02	7.06000e+02	2.98442	143.0
707	1.43798e+02	7.07000e+02	2.98441	143.5
708	1.44305e+02	7.08000e+02	2.98439	144.0
709	1.44800e+02	7.09000e+02	2.98437	144.5
710	1.45320e+02	7.10000e+02	2.98435	145.0
711	1.45837e+02	7.11000e+02	2.98432	145.5
712	1.46334e+02	7.12000e+02	2.98428	146.0
713	1.46846e+02	7.13000e+02	2.98424	146.5
714	1.47357e+02	7.14000e+02	2.9842	147.0
715	1.47853e+02	7.15000e+02	2.98416	147.5
716	1.48360e+02	7.16000e+02	2.98412	148.0
717	1.48864e+02	7.17000e+02	2.98408	148.5
718	1.49382e+02	7.18000e+02	2.98405	149.0
719	1.49895e+02	7.19000e+02	2.98402	149.5
720	1.50378e+02	7.20000e+02	2.98399	150.0
721	1.50907e+02	7.21000e+02	2.98397	150.5
722	1.51414e+02	7.22000e+02	2.98394	151.0
723	1.51918e+02	7.23000e+02	2.98391	151.5
724	1.52419e+02	7.24000e+02	2.98388	152.0
725	1.52933e+02	7.25000e+02	2.98385	152.5
726	1.53441e+02	7.26000e+02	2.98381	153.0
727	1.53950e+02	7.27000e+02	2.98377	153.5
728	1.54455e+02	7.28000e+02	2.98373	154.0
729	1.54958e+02	7.29000e+02	2.98369	154.5
730	1.55464e+02	7.30000e+02	2.98364	155.0
731	1.55988e+02	7.31000e+02	2.9836	155.5
732	1.56486e+02	7.32000e+02	2.98355	156.0
733	1.56985e+02	7.33000e+02	2.9835	156.5
734	1.57506e+02	7.34000e+02	2.98346	157.0
