index	ts	t	weight	tr
[#]	[°C]	[s]	[mg]	[°C]
643	1.30494e+02	6.43000e+02	1.19784e+01	1.33000e+02
644	1.31543e+02	6.44000e+02	1.19784e+01	1.34000e+02
645	1.32590e+02	6.45000e+02	1.19783e+01	1.35000e+02
646	1.33640e+02	6.46000e+02	1.19782e+01	1.36000e+02
647	1.34674e+02	6.47000e+02	1.19781e+01	1.37000e+02
648	1.35705e+02	6.48000e+02	1.19780e+01	1.38000e+02
649	1.36742e+02	6.49000e+02	1.19778e+01	1.39000e+02
650	1.37779e+02	6.50000e+02	1.19777e+01	1.40000e+02
651	1.38830e+02	6.51000e+02	1.19775e+01	1.41000e+02
652	1.39864e+02	6.52000e+02	1.19773e+01	1.42000e+02
653	1.40903e+02	6.53000e+02	1.19771e+01	1.43000e+02
654	1.41930e+02	6.54000e+02	1.19769e+01	1.44000e+02
655	1.42956e+02	6.55000e+02	1.19767e+01	1.45000e+02
656	1.43978e+02	6.56000e+02	1.19763e+01	1.46000e+02
657	1.45013e+02	6.57000e+02	1.19760e+01	1.47000e+02
658	1.46034e+02	6.58000e+02	1.19756e+01	1.48000e+02
659	1.47040e+02	6.59000e+02	1.19752e+01	1.49000e+02
660	1.48067e+02	6.60000e+02	1.19746e+01	1.50000e+02
661	1.49095e+02	6.61000e+02	1.19741e+01	1.51000e+02
662	1.50114e+02	6.62000e+02	1.19735e+01	1.52000e+02
663	1.51168e+02	6.63000e+02	1.19729e+01	1.53000e+02
664	1.52214e+02	6.64000e+02	1.19721e+01	1.54000e+02
665	1.53251e+02	6.65000e+02	1.19713e+01	1.55000e+02
666	1.54271e+02	6.66000e+02	1.19705e+01	1.56000e+02
667	1.55306e+02	6.67000e+02	1.19697e+01	1.57000e+02
668	1.56324e+02	6.68000e+02	1.19686e+01	1.58000e+02
669	1.57354e+02	6.69000e+02	1.19676e+01	1.59000e+02
670	1.58376e+02	6.70000e+02	1.19666e+01	1.60000e+02
671	1.59392e+02	6.71000e+02	1.19655e+01	1.61000e+02
672	1.60422e+02	6.72000e+02	1.19643e+01	1.62000e+02
673	1.61453e+02	6.73000e+02	1.19630e+01	1.63000e+02
674	1.62472e+02	6.74000e+02	1.19618e+01	1.64000e+02
675	1.63504e+02	6.75000e+02	1.19605e+01	1.65000e+02
676	1.64528e+02	6.76000e+02	1.19590e+01	1.66000e+02
677	1.65553e+02	6.77000e+02	1.19575e+01	1.67000e+02
678	1.66574e+02	6.78000e+02	1.19560e+01	1.68000e+02
679	1.67600e+02	6.79000e+02	1.19544e+01	1.69000e+02
680	1.68628e+02	6.80000e+02	1.19527e+01	1.70000e+02
681	1.69656e+02	6.81000e+02	1.19509e+01	1.71000e+02
682	1.70671e+02	6.82000e+02	1.19491e+01	1.72000e+02
683	1.71687e+02	6.83000e+02	1.19473e+01	1.73000e+02
684	1.72721e+02	6.84000e+02	1.19453e+01	1.74000e+02
685	1.73746e+02	6.85000e+02	1.19432e+01	1.75000e+02
686	1.74767e+02	6.86000e+02	1.19411e+01	1.76000e+02
687	1.75784e+02	6.87000e+02	1.19390e+01	1.77000e+02
688	1.76811e+02	6.88000e+02	1.19365e+01	1.78000e+02
689	1.77838e+02	6.89000e+02	1.19340e+01	1.79000e+02
690	1.78862e+02	6.90000e+02	1.19314e+01	1.80000e+02
691	1.79878e+02	6.91000e+02	1.19288e+01	1.81000e+02
692	1.80904e+02	6.92000e+02	1.19256e+01	1.82000e+02
693	1.81921e+02	6.93000e+02	1.19225e+01	1.83000e+02
694	1.82946e+02	6.94000e+02	1.19193e+01	1.84000e+02
695	1.83961e+02	6.95000e+02	1.19159e+01	1.85000e+02
696	1.84991e+02	6.96000e+02	1.19119e+01	1.86000e+02
697	1.85997e+02	6.97000e+02	1.19079e+01	1.87000e+02
698	1.87021e+02	6.98000e+02	1.19037e+01	1.88000e+02
699	1.88042e+02	6.99000e+02	1.18993e+01	1.89000e+02
700	1.89064e+02	7.00000e+02	1.18941e+01	1.90000e+02
701	1.90073e+02	7.01000e+02	1.18889e+01	1.91000e+02
702	1.91106e+02	7.02000e+02	1.18835e+01	1.92000e+02
703	1.92105e+02	7.03000e+02	1.18778e+01	1.93000e+02
704	1.93116e+02	7.04000e+02	1.18710e+01	1.94000e+02
705	1.94131e+02	7.05000e+02	1.18643e+01	1.95000e+02
706	1.95150e+02	7.06000e+02	1.18573e+01	1.96000e+02
707	1.96167e+02	7.07000e+02	1.18501e+01	1.97000e+02
708	1.97176e+02	7.08000e+02	1.18416e+01	1.98000e+02
709	1.98199e+02	7.09000e+02	1.18332e+01	1.99000e+02
710	1.99218e+02	7.10000e+02	1.18246e+01	2.00000e+02
711	2.00232e+02	7.11000e+02	1.18157e+01	2.01000e+02
712	2.01251e+02	7.12000e+02	1.18056e+01	2.02000e+02
713	2.02258e+02	7.13000e+02	1.17956e+01	2.03000e+02
714	2.03265e+02	7.14000e+02	1.17855e+01	2.04000e+02
715	2.04275e+02	7.15000e+02	1.17751e+01	2.05000e+02
716	2.05275e+02	7.16000e+02	1.17637e+01	2.06000e+02
717	2.06273e+02	7.17000e+02	1.17525e+01	2.07000e+02
718	2.07293e+02	7.18000e+02	1.17412e+01	2.08000e+02
