Sample Weight (mg):	3.01
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
20.000	87.784	80.003	20.009	100.501	20.183	1.182	-0.024
20.500	87.826	80.003	20.009	100.509	20.181	1.385	0.007
21.000	87.830	80.001	20.008	100.517	20.186	0.940	0.050
21.500	87.843	80.003	20.008	100.525	20.184	1.129	0.031
22.000	87.816	80.002	20.009	100.524	20.184	1.096	0.001
22.500	87.876	80.003	20.008	100.519	20.184	1.081	0.010
23.000	87.920	80.001	20.008	100.517	20.184	1.161	0.069
23.500	87.946	80.003	20.009	100.518	20.184	1.136	0.087
24.000	87.965	80.002	20.008	100.519	20.183	1.189	0.058
24.500	87.911	80.003	20.008	100.530	20.184	1.121	0.005
25.000	87.941	80.001	20.008	100.542	20.187	0.764	-0.030
25.500	87.926	80.003	20.008	100.544	20.182	1.279	-0.005
26.000	87.945	80.003	20.009	100.544	20.185	1.033	0.010
26.500	87.984	80.003	20.008	100.543	20.184	1.079	0.031
27.000	87.988	80.002	20.009	100.537	20.186	0.852	0.051
27.500	87.999	80.002	20.009	100.531	20.181	1.396	0.029
28.000	88.013	80.004	20.009	100.534	20.182	1.304	0.020
28.500	88.072	80.003	20.008	100.542	20.182	1.313	0.049
29.000	88.090	80.002	20.008	100.549	20.184	1.061	0.075
29.500	88.091	80.003	20.008	100.548	20.184	1.136	0.048
30.000	88.112	80.003	20.009	100.544	20.185	0.980	0.020
30.500	88.184	80.003	20.008	100.534	20.185	0.976	0.057
31.000	88.153	80.002	20.008	100.525	20.181	1.381	0.067
31.500	88.236	80.003	20.009	100.520	20.183	1.251	0.046
32.000	88.222	80.003	20.008	100.522	20.184	1.102	0.060
32.500	88.247	80.002	20.008	100.525	20.185	1.000	0.040
33.000	88.309	80.002	20.009	100.530	20.184	1.062	0.049
33.500	88.300	80.002	20.008	100.527	20.184	1.117	0.070
34.000	88.339	80.003	20.008	100.519	20.186	0.890	0.041
34.500	88.304	80.003	20.009	100.515	20.185	0.994	0.017
35.000	88.321	80.002	20.009	100.516	20.184	1.144	-0.007
35.500	88.342	80.003	20.008	100.524	20.182	1.305	0.010
36.000	88.413	80.002	20.008	100.535	20.183	1.203	0.065
36.500	88.445	80.002	20.008	100.546	20.184	1.122	0.098
37.001	88.475	80.003	20.008	100.547	20.178	1.785	0.082
37.501	88.530	80.002	20.008	100.547	20.181	1.439	0.073
38.000	88.509	80.002	20.009	100.540	20.180	1.505	0.060
38.500	88.571	80.002	20.009	100.533	20.184	1.062	0.038
39.000	88.578	80.004	20.008	100.531	20.184	1.106	0.055
39.500	88.590	80.000	20.008	100.538	20.181	1.415	0.043
40.001	88.675	80.003	20.008	100.543	20.181	1.431	0.058
40.501	88.719	80.002	20.008	100.550	20.179	1.627	0.114
41.000	88.760	80.003	20.008	100.550	20.181	1.395	0.108
41.500	88.783	80.001	20.009	100.548	20.179	1.629	0.074
42.000	88.857	80.003	20.008	100.543	20.179	1.662	0.080
42.500	88.873	80.004	20.009	100.544	20.179	1.607	0.094
43.000	88.853	80.001	20.008	100.545	20.177	1.887	0.043
43.501	88.898	80.004	20.008	100.559	20.178	1.784	0.010
44.001	88.920	80.001	20.008	100.575	20.177	1.886	0.046
44.500	89.001	80.002	20.008	100.590	20.178	1.780	0.085
45.000	89.020	80.003	20.008	100.592	20.177	1.802	0.102
45.500	89.048	80.003	20.009	100.593	20.178	1.773	0.074
46.000	89.119	80.002	20.009	100.587	20.177	1.879	0.073
46.500	89.144	80.002	20.008	100.581	20.175	2.015	0.098
47.000	89.228	80.002	20.009	100.582	20.177	1.854	0.102
47.500	89.226	80.003	20.008	100.597	20.177	1.865	0.095
48.001	89.281	80.002	20.008	100.608	20.176	1.969	0.068
48.501	89.325	80.003	20.008	100.616	20.177	1.797	0.077
49.000	89.377	80.002	20.008	100.620	20.177	1.821	0.097
49.500	89.409	80.003	20.008	100.613	20.176	1.991	0.089
50.000	89.489	80.003	20.008	100.599	20.178	1.731	0.098
50.500	89.537	80.002	20.008	100.587	20.179	1.640	0.121
51.000	89.523	80.003	20.008	100.584	20.176	1.980	0.081
51.500	89.596	80.002	20.008	100.590	20.175	2.075	0.046
52.000	89.627	80.003	20.008	100.605	20.176	1.971	0.081
52.500	89.656	80.001	20.008	100.622	20.178	1.768	0.082
53.000	89.683	80.003	20.008	100.637	20.178	1.722	0.058
53.500	89.718	80.002	20.008	100.645	20.175	2.024	0.059
54.000	89.830	80.004	20.008	100.642	20.176	1.980	0.105
54.500	89.930	80.002	20.009	100.638	20.177	1.866	0.180
55.000	89.934	80.003	20.008	100.639	20.172	2.333	0.158
55.501	90.007	80.002	20.008	100.647	20.174	2.152	0.090
56.001	90.077	80.002	20.009	100.658	20.172	2.393	0.110
56.501	90.119	80.001	20.008	100.676	20.176	1.961	0.128
57.001	90.191	80.004	20.008	100.690	20.177	1.807	0.113
57.501	90.296	80.003	20.008	100.696	20.176	1.946	0.146
58.001	90.297	80.002	20.008	100.689	20.173	2.310	0.141
58.501	90.325	80.002	20.009	100.680	20.176	1.920	0.067
59.000	90.406	80.003	20.009	100.668	20.175	2.092	0.069
59.500	90.467	80.003	20.008	100.656	20.174	2.125	0.126
60.000	90.514	80.003	20.008	100.653	20.174	2.145	0.125
60.500	90.652	80.002	20.009	100.659	20.175	2.061	0.147
61.000	90.727	80.003	20.008	100.664	20.173	2.244	0.199
61.500	90.752	80.002	20.008	100.665	20.174	2.203	0.156
62.001	90.772	80.003	20.008	100.669	20.173	2.278	0.073
62.501	90.906	80.003	20.009	100.666	20.171	2.441	0.100
63.001	90.963	80.003	20.009	100.660	20.172	2.339	0.173
63.500	91.008	80.002	20.008	100.658	20.171	2.436	0.147
64.000	91.141	80.003	20.008	100.658	20.169	2.710	0.140
64.500	91.265	80.002	20.008	100.656	20.170	2.615	0.218
65.000	91.284	80.003	20.008	100.663	20.171	2.458	0.200
65.500	91.419	80.002	20.009	100.672	20.169	2.664	0.148
66.000	91.470	80.002	20.008	100.678	20.169	2.638	0.170
66.500	91.563	80.002	20.008	100.683	20.169	2.682	0.165
67.001	91.604	80.003	20.009	100.682	20.169	2.684	0.139
67.501	91.725	80.003	20.008	100.674	20.169	2.711	0.148
68.000	91.782	80.003	20.009	100.667	20.167	2.854	0.170
68.500	91.896	80.001	20.008	100.668	20.166	2.987	0.174
69.000	91.972	80.003	20.009	100.677	20.164	3.219	0.180
69.500	92.023	80.003	20.008	100.694	20.163	3.272	0.158
70.000	92.167	80.002	20.008	100.716	20.163	3.290	0.161
70.500	92.220	80.002	20.008	100.736	20.161	3.487	0.196
71.000	92.258	80.003	20.008	100.749	20.160	3.655	0.144
71.500	92.363	80.003	20.008	100.751	20.160	3.613	0.117
72.000	92.472	80.004	20.008	100.748	20.156	4.008	0.178
72.500	92.576	80.002	20.008	100.741	20.157	3.924	0.213
73.000	92.693	80.003	20.008	100.740	20.158	3.820	0.217
73.500	92.782	80.003	20.008	100.741	20.156	4.008	0.213
74.000	92.879	80.003	20.008	100.749	20.156	4.000	0.196
74.500	92.990	80.002	20.008	100.758	20.155	4.150	0.197
75.000	93.061	80.003	20.008	100.766	20.155	4.172	0.195
75.500	93.173	80.003	20.008	100.766	20.154	4.226	0.182
76.000	93.313	80.002	20.009	100.757	20.154	4.284	0.218
76.500	93.366	80.002	20.008	100.747	20.154	4.246	0.223
77.000	93.458	80.004	20.008	100.738	20.153	4.377	0.169
77.500	93.625	80.002	20.009	100.737	20.152	4.489	0.202
78.000	93.730	80.003	20.008	100.740	20.150	4.668	0.265
78.500	93.857	80.004	20.008	100.752	20.147	4.963	0.252
79.000	93.942	80.002	20.008	100.767	20.148	4.861	0.222
79.500	94.010	80.003	20.008	100.777	20.147	4.973	0.183
80.000	94.143	80.002	20.008	100.779	20.147	4.964	0.178
80.500	94.267	80.003	20.008	100.778	20.147	4.942	0.229
81.000	94.415	80.002	20.009	100.775	20.144	5.272	0.264
81.500	94.501	80.003	20.008	100.776	20.145	5.202	0.253
82.000	94.685	80.003	20.009	100.783	20.144	5.262	0.252
82.501	94.783	80.003	20.008	100.798	20.142	5.487	0.276
83.001	94.921	80.004	20.009	100.810	20.142	5.460	0.259
83.500	95.088	80.003	20.008	100.818	20.142	5.508	0.270
84.000	95.182	80.003	20.008	100.820	20.141	5.565	0.283
84.500	95.386	80.003	20.009	100.819	20.140	5.688	0.280
85.000	95.516	80.003	20.009	100.812	20.142	5.549	0.316
85.500	95.609	80.003	20.008	100.813	20.139	5.762	0.279
86.000	95.745	80.002	20.008	100.821	20.137	5.999	0.226
86.500	95.862	80.003	20.008	100.826	20.136	6.156	0.241
87.000	96.017	80.004	20.008	100.826	20.136	6.096	0.262
87.500	96.168	80.003	20.008	100.826	20.136	6.098	0.289
88.000	96.378	80.003	20.009	100.821	20.137	6.029	0.334
88.500	96.462	80.002	20.008	100.813	20.135	6.249	0.328
89.000	96.642	80.004	20.009	100.809	20.136	6.117	0.279
89.500	96.813	80.003	20.008	100.813	20.136	6.157	0.308
90.000	96.947	80.003	20.008	100.815	20.135	6.209	0.329
90.501	97.115	80.004	20.008	100.815	20.136	6.077	0.304
91.001	97.257	80.003	20.008	100.810	20.137	6.053	0.306
91.501	97.431	80.003	20.009	100.801	20.135	6.187	0.313
92.001	97.577	80.003	20.008	100.790	20.137	6.006	0.318
92.500	97.728	80.002	20.008	100.779	20.136	6.169	0.308
93.000	97.953	80.003	20.009	100.774	20.134	6.335	0.336
93.500	98.133	80.003	20.008	100.779	20.133	6.416	0.390
94.001	98.288	80.002	20.008	100.787	20.132	6.498	0.370
94.501	98.478	80.003	20.009	100.798	20.135	6.242	0.340
95.000	98.671	80.003	20.008	100.806	20.134	6.289	0.363
95.500	98.771	80.002	20.009	100.810	20.138	5.895	0.338
96.000	98.987	80.003	20.008	100.802	20.134	6.308	0.305
96.500	99.159	80.003	20.008	100.793	20.135	6.252	0.353
97.000	99.337	80.002	20.008	100.782	20.136	6.108	0.369
97.500	99.480	80.003	20.009	100.777	20.139	5.847	0.335
98.001	99.689	80.002	20.008	100.779	20.137	5.972	0.336
98.501	99.878	80.002	20.008	100.786	20.136	6.087	0.375
99.000	100.032	80.003	20.007	100.795	20.135	6.243	0.371
99.501	100.236	80.003	20.009	100.799	20.139	5.855	0.351
100.001	100.439	80.001	20.009	100.799	20.139	5.822	0.383
100.501	100.674	80.004	20.008	100.791	20.137	5.989	0.423
101.001	100.832	80.003	20.009	100.783	20.135	6.235	0.416
101.501	100.987	80.002	20.009	100.781	20.136	6.098	0.354
102.001	101.195	80.004	20.009	100.785	20.136	6.126	0.338
102.500	101.326	80.002	20.007	100.793	20.140	5.703	0.350
103.000	101.579	80.002	20.008	100.802	20.136	6.173	0.362
103.500	101.740	80.003	20.008	100.810	20.136	6.165	0.400
104.000	101.939	80.003	20.008	100.813	20.139	5.847	0.387
104.500	102.067	80.003	20.008	100.811	20.137	5.977	0.343
105.000	102.344	80.001	20.009	100.806	20.137	6.006	0.366
105.500	102.509	80.004	20.008	100.805	20.136	6.163	0.424
106.000	102.742	80.003	20.009	100.805	20.137	6.065	0.420
106.500	102.931	80.002	20.008	100.805	20.135	6.249	0.410
107.000	103.190	80.003	20.008	100.807	20.138	5.940	0.435
107.500	103.361	80.002	20.008	100.810	20.138	5.963	0.439
108.000	103.560	80.003	20.008	100.811	20.136	6.098	0.400
108.500	103.796	80.003	20.008	100.805	20.138	5.960	0.402
109.000	103.970	80.002	20.008	100.796	20.135	6.191	0.423
109.500	104.133	80.002	20.008	100.788	20.138	5.921	0.374
110.000	104.376	80.003	20.009	100.780	20.138	5.911	0.371
110.500	104.569	80.002	20.008	100.778	20.137	6.072	0.421
111.000	104.808	80.004	20.008	100.786	20.138	5.928	0.434
111.500	104.999	80.003	20.008	100.803	20.138	5.942	0.431
112.000	105.227	80.003	20.009	100.817	20.136	6.117	0.425
112.500	105.452	80.004	20.008	100.827	20.135	6.243	0.436
113.001	105.642	80.002	20.008	100.827	20.136	6.133	0.433
113.501	105.893	80.004	20.008	100.820	20.135	6.225	0.428
114.001	106.133	80.003	20.009	100.804	20.133	6.399	0.466
114.501	106.321	80.001	20.009	100.792	20.136	6.090	0.459
115.000	106.555	80.003	20.009	100.790	20.136	6.154	0.425
115.500	106.772	80.002	20.009	100.791	20.134	6.349	0.437
116.000	106.970	80.002	20.008	100.797	20.135	6.272	0.433
116.500	107.188	80.002	20.008	100.806	20.134	6.343	0.415
117.000	107.388	80.003	20.008	100.810	20.134	6.321	0.417
117.500	107.633	80.002	20.009	100.808	20.134	6.292	0.432
118.000	107.875	80.003	20.008	100.807	20.132	6.576	0.466
118.500	108.134	80.003	20.008	100.805	20.130	6.739	0.494
119.000	108.335	80.002	20.008	100.805	20.132	6.503	0.481
119.500	108.517	80.001	20.008	100.810	20.133	6.426	0.422
120.000	108.785	80.003	20.008	100.820	20.135	6.254	0.416
120.500	108.958	80.001	20.008	100.829	20.135	6.237	0.445
121.000	109.233	80.004	20.008	100.838	20.131	6.668	0.445
121.500	109.492	80.003	20.008	100.845	20.133	6.451	0.491
122.000	109.738	80.003	20.008	100.841	20.133	6.396	0.519
122.500	109.952	80.002	20.008	100.829	20.130	6.760	0.483
123.000	110.215	80.002	20.009	100.814	20.130	6.783	0.469
123.500	110.407	80.003	20.008	100.805	20.130	6.745	0.466
124.000	110.668	80.002	20.008	100.799	20.129	6.849	0.454
124.501	110.893	80.002	20.008	100.804	20.130	6.785	0.469
125.001	111.131	80.002	20.008	100.813	20.129	6.893	0.475
125.500	111.358	80.004	20.008	100.821	20.128	7.001	0.464
126.000	111.651	80.002	20.008	100.821	20.130	6.752	0.492
126.500	111.868	80.001	20.008	100.820	20.130	6.726	0.515
127.000	112.129	80.003	20.009	100.815	20.127	7.030	0.494
127.500	112.334	80.002	20.008	100.812	20.128	6.969	0.472
128.000	112.588	80.003	20.008	100.816	20.127	7.055	0.463
128.500	112.830	80.002	20.008	100.823	20.127	7.046	0.478
129.000	113.098	80.003	20.008	100.827	20.129	6.854	0.503
129.500	113.374	80.002	20.008	100.828	20.130	6.713	0.527
130.000	113.538	80.003	20.008	100.827	20.130	6.777	0.492
130.500	113.863	80.001	20.008	100.821	20.132	6.585	0.464
131.001	114.075	80.002	20.008	100.814	20.133	6.439	0.513
131.501	114.302	80.002	20.009	100.809	20.132	6.512	0.489
132.000	114.601	80.003	20.009	100.811	20.132	6.509	0.483
132.500	114.843	80.002	20.008	100.818	20.132	6.574	0.533
133.000	115.089	80.002	20.008	100.826	20.133	6.473	0.514
133.500	115.366	80.003	20.008	100.834	20.132	6.572	0.506
134.000	115.605	80.003	20.008	100.837	20.133	6.444	0.520
134.500	115.830	80.003	20.009	100.833	20.134	6.356	0.490
135.000	116.071	80.003	20.009	100.825	20.134	6.352	0.465
135.500	116.318	80.001	20.008	100.817	20.130	6.707	0.477
136.000	116.604	80.002	20.008	100.810	20.136	6.162	0.511
136.500	116.944	80.001	20.008	100.803	20.135	6.219	0.579
137.000	117.122	80.002	20.008	100.801	20.132	6.497	0.572
137.500	117.371	80.002	20.009	100.802	20.132	6.520	0.473
138.000	117.646	80.002	20.008	100.802	20.135	6.247	0.476
138.500	117.951	80.003	20.009	100.802	20.133	6.436	0.551
139.000	118.149	80.001	20.008	100.806	20.134	6.327	0.541
139.500	118.463	80.003	20.009	100.807	20.135	6.250	0.508
140.000	118.710	80.003	20.008	100.807	20.133	6.470	0.536
140.500	118.973	80.002	20.008	100.808	20.133	6.423	0.535
141.000	119.258	80.004	20.008	100.810	20.133	6.477	0.529
141.500	119.514	80.002	20.008	100.811	20.133	6.420	0.544
142.000	119.812	80.003	20.008	100.816	20.132	6.513	0.548
142.500	120.061	80.002	20.008	100.817	20.132	6.566	0.551
143.000	120.309	80.003	20.009	100.816	20.133	6.389	0.522
143.500	120.592	80.003	20.008	100.814	20.135	6.247	0.513
144.000	120.890	80.001	20.008	100.814	20.133	6.393	0.556
144.500	121.113	80.002	20.009	100.809	20.133	6.428	0.552
145.000	121.415	80.003	20.008	100.809	20.133	6.451	0.523
145.500	121.677	80.003	20.008	100.816	20.134	6.352	0.544
146.000	121.976	80.002	20.008	100.821	20.133	6.467	0.562
146.500	122.267	80.002	20.008	100.822	20.132	6.536	0.576
147.000	122.559	80.002	20.008	100.823	20.131	6.650	0.586
147.500	122.821	80.003	20.008	100.819	20.132	6.539	0.569
148.000	123.127	80.002	20.008	100.805	20.137	6.068	0.561
148.500	123.399	80.003	20.009	100.795	20.138	5.964	0.572
149.000	123.692	80.002	20.008	100.792	20.137	6.039	0.571
149.500	123.912	80.004	20.008	100.792	20.136	6.085	0.539
150.000	124.263	80.003	20.009	100.794	20.136	6.169	0.542
150.500	124.526	80.002	20.008	100.801	20.136	6.133	0.592
151.000	124.878	80.003	20.008	100.807	20.135	6.276	0.615
151.500	125.119	80.003	20.008	100.803	20.138	5.967	0.604
152.000	125.416	80.002	20.008	100.795	20.141	5.636	0.565
152.500	125.684	80.003	20.009	100.784	20.138	5.914	0.552
153.000	125.982	80.003	20.009	100.777	20.136	6.108	0.566
153.500	126.232	80.002	20.008	100.775	20.137	5.974	0.558
154.000	126.547	80.003	20.008	100.781	20.137	6.033	0.557
154.500	126.848	80.002	20.008	100.789	20.137	5.978	0.590
155.000	127.147	80.004	20.008	100.795	20.137	5.998	0.608
155.500	127.406	80.003	20.008	100.794	20.138	5.918	0.579
156.000	127.598	80.003	20.008	100.789	20.140	5.750	0.504
156.500	127.885	80.001	20.008	100.780	20.139	5.767	0.465
157.000	128.167	80.002	20.009	100.778	20.140	5.688	0.524
157.500	128.492	80.002	20.008	100.784	20.141	5.641	0.588
158.000	128.765	80.002	20.008	100.792	20.141	5.610	0.603
158.500	129.060	80.003	20.008	100.801	20.139	5.851	0.583
159.000	129.324	80.002	20.009	100.807	20.139	5.858	0.563
159.500	129.612	80.001	20.008	100.802	20.138	5.961	0.555
160.000	129.937	80.004	20.009	100.792	20.134	6.333	0.583
160.500	130.189	80.004	20.008	100.784	20.137	5.978	0.595
161.000	130.475	80.003	20.008	100.770	20.137	6.071	0.557
161.500	130.741	80.003	20.008	100.765	20.136	6.175	0.545
162.000	131.045	80.005	20.009	100.764	20.139	5.767	0.561
162.500	131.305	80.002	20.009	100.764	20.137	6.008	0.567
163.000	131.590	80.003	20.008	100.764	20.137	6.019	0.554
163.500	131.870	80.003	20.009	100.762	20.137	6.016	0.555
164.000	132.187	80.002	20.009	100.754	20.137	5.985	0.581
164.500	132.480	80.002	20.009	100.746	20.140	5.753	0.604
165.000	132.766	80.003	20.009	100.739	20.136	6.073	0.595
165.500	133.037	80.002	20.009	100.740	20.134	6.301	0.568
166.000	133.357	80.004	20.008	100.745	20.134	6.306	0.574
166.500	133.584	80.004	20.008	100.751	20.137	5.975	0.569
167.000	133.902	80.001	20.009	100.752	20.137	5.978	0.546
167.500	134.177	80.002	20.009	100.752	20.136	6.099	0.569
168.000	134.478	80.002	20.008	100.743	20.137	6.041	0.585
168.500	134.789	80.004	20.009	100.734	20.137	6.028	0.595
169.000	135.047	80.003	20.008	100.727	20.137	5.971	0.590
169.500	135.339	80.003	20.009	100.730	20.139	5.799	0.559
170.000	135.659	80.002	20.009	100.739	20.136	6.133	0.581
170.500	135.915	80.003	20.009	100.750	20.139	5.853	0.594
171.000	136.218	80.003	20.008	100.762	20.139	5.828	0.568
171.500	136.521	80.003	20.009	100.768	20.138	5.951	0.583
172.000	136.765	80.003	20.009	100.765	20.140	5.715	0.577
172.500	137.077	80.003	20.008	100.757	20.139	5.851	0.552
173.000	137.386	80.003	20.009	100.749	20.139	5.814	0.588
173.500	137.635	80.002	20.009	100.747	20.140	5.723	0.589
174.000	137.891	80.002	20.008	100.749	20.138	5.962	0.532
174.500	138.206	80.003	20.008	100.758	20.139	5.823	0.538
175.000	138.454	80.003	20.009	100.766	20.137	5.977	0.566
175.500	138.705	80.002	20.008	100.768	20.139	5.789	0.531
176.000	138.988	80.003	20.008	100.760	20.141	5.570	0.517
176.500	139.291	80.003	20.009	100.753	20.141	5.576	0.560
177.000	139.589	80.002	20.009	100.744	20.142	5.545	0.594
177.500	139.885	80.003	20.009	100.745	20.141	5.607	0.597
178.000	140.140	80.002	20.008	100.747	20.145	5.235	0.572
178.500	140.476	80.003	20.009	100.755	20.140	5.726	0.571
179.000	140.757	80.002	20.008	100.762	20.144	5.334	0.604
179.500	141.003	80.003	20.008	100.762	20.143	5.365	0.572
180.000	141.429	80.003	20.009	100.754	20.141	5.587	0.600
180.500	141.510	80.001	20.008	100.745	20.143	5.353	0.589
181.000	141.836	80.002	20.009	100.738	20.142	5.460	0.457
181.500	142.218	80.003	20.008	100.732	20.143	5.401	0.558
182.000	142.402	80.003	20.009	100.739	20.142	5.509	0.637
182.500	142.686	80.003	20.008	100.747	20.143	5.390	0.517
183.000	143.047	80.003	20.009	100.754	20.146	5.126	0.557
183.500	143.279	80.003	20.008	100.755	20.146	5.062	0.619
184.000	143.559	80.002	20.008	100.753	20.145	5.183	0.552
184.500	143.878	80.004	20.009	100.743	20.144	5.270	0.555
185.000	144.148	80.003	20.008	100.734	20.146	5.080	0.594
185.500	144.477	80.002	20.008	100.728	20.145	5.221	0.594
186.000	144.724	80.003	20.009	100.730	20.145	5.221	0.587
186.500	145.070	80.002	20.008	100.732	20.144	5.336	0.584
187.000	145.315	80.003	20.008	100.735	20.144	5.330	0.592
187.500	145.629	80.003	20.008	100.736	20.142	5.527	0.575
188.000	145.889	80.002	20.008	100.729	20.142	5.480	0.566
188.500	146.183	80.004	20.008	100.720	20.142	5.506	0.564
189.000	146.478	80.003	20.009	100.707	20.142	5.532	0.572
189.500	146.760	80.003	20.008	100.699	20.143	5.439	0.583
190.000	147.066	80.002	20.009	100.697	20.142	5.488	0.582
190.500	147.351	80.002	20.008	100.703	20.140	5.704	0.589
191.000	147.580	80.003	20.008	100.717	20.140	5.722	0.553
191.500	147.906	80.003	20.008	100.731	20.141	5.643	0.535
192.000	148.148	80.002	20.008	100.744	20.141	5.597	0.561
192.500	148.472	80.003	20.009	100.747	20.141	5.621	0.567
193.000	148.743	80.003	20.008	100.745	20.140	5.687	0.581
193.500	149.056	80.002	20.009	100.734	20.142	5.519	0.590
194.000	149.372	80.003	20.008	100.724	20.142	5.488	0.606
194.501	149.602	80.004	20.009	100.719	20.143	5.431	0.588
195.000	149.871	80.004	20.009	100.723	20.141	5.610	0.522
195.500	150.197	80.002	20.008	100.729	20.142	5.480	0.547
196.000	150.463	80.002	20.008	100.735	20.142	5.529	0.594
196.500	150.739	80.003	20.008	100.735	20.140	5.691	0.567
197.000	151.024	80.002	20.008	100.727	20.142	5.468	0.552
197.500	151.281	80.002	20.009	100.715	20.141	5.569	0.552
198.000	151.592	80.004	20.009	100.703	20.142	5.534	0.555
198.501	151.853	80.002	20.009	100.702	20.141	5.567	0.570
199.000	152.167	80.003	20.008	100.707	20.143	5.346	0.573
199.500	152.476	80.003	20.009	100.715	20.146	5.113	0.599
200.000	152.704	80.003	20.008	100.723	20.143	5.384	0.580
200.500	153.002	80.002	20.008	100.730	20.146	5.027	0.531
201.000	153.333	80.002	20.009	100.725	20.144	5.250	0.578
201.500	153.562	80.002	20.009	100.718	20.145	5.152	0.595
202.000	153.848	80.004	20.008	100.710	20.144	5.273	0.538
202.500	154.088	80.003	20.009	100.701	20.146	5.127	0.521
203.000	154.378	80.002	20.008	100.696	20.145	5.170	0.528
203.500	154.689	80.003	20.008	100.700	20.144	5.294	0.565
204.000	154.969	80.003	20.008	100.708	20.143	5.354	0.596
204.500	155.218	80.003	20.009	100.715	20.146	5.052	0.560
205.000	155.454	80.004	20.008	100.721	20.144	5.250	0.507
205.500	155.777	80.002	20.008	100.719	20.144	5.269	0.522
206.000	156.019	80.003	20.009	100.711	20.144	5.240	0.562
206.500	156.324	80.004	20.009	100.703	20.146	5.074	0.556
207.000	156.550	80.002	20.008	100.700	20.145	5.132	0.539
207.500	156.854	80.003	20.008	100.702	20.144	5.260	0.530
208.000	157.103	80.003	20.008	100.709	20.141	5.573	0.541
208.500	157.376	80.003	20.008	100.717	20.145	5.216	0.538
209.000	157.664	80.002	20.009	100.718	20.141	5.549	0.542
209.500	157.933	80.002	20.008	100.713	20.142	5.518	0.559
210.000	158.208	80.003	20.009	100.705	20.141	5.635	0.550
210.500	158.505	80.003	20.009	100.697	20.139	5.780	0.558
211.000	158.756	80.003	20.008	100.690	20.139	5.838	0.560
211.500	159.042	80.003	20.008	100.689	20.138	5.933	0.543
212.000	159.337	80.002	20.008	100.697	20.137	5.999	0.559
212.500	159.567	80.003	20.008	100.704	20.137	6.043	0.553
